ID1,ID2,Cost
20188.0,20646.0,2324.09107682344
20646.0,29269.0,1142.3769261801713
20486.0,20490.0,2201.09741264996
20490.0,20492.0,1115.25311982369
20492.0,20500.0,6371.486278181959
20500.0,20507.0,4568.317250170155
20507.0,20514.0,4139.30161892598
20514.0,20515.0,595.06999645442
20515.0,27980.0,4898.839046421329
27980.0,20427.0,8375.931707834601
20427.0,27951.0,7656.590288369626
20486.0,27083.0,807.38222639227
27083.0,29208.0,4607.636556051625
26888.0,25531.0,4374.71439753339
25531.0,20295.0,3533.2700703171704
20295.0,29090.0,6374.201174368521
20490.0,27728.0,1145.51558812711
20515.0,25032.0,3149.0934093911
25531.0,25528.0,1526.81559798668
25528.0,25513.0,7989.73217534761
25513.0,25172.0,3451.14318207003
25172.0,20627.0,2625.33154594231
20627.0,20275.0,624.30722877377
20275.0,20283.0,5156.468872414551
20646.0,27700.0,3477.1152087643404
27700.0,20275.0,6704.139112222352
29257.0,27695.0,5196.917834781902
27695.0,27700.0,2205.49387929876
20188.0,20181.0,3413.1439281710805
20492.0,29342.0,1950.910135537717
23138.0,32753.0,10111.81014006766
32753.0,32764.0,2843.612599385722
32733.0,32725.0,6197.056274847712
32725.0,32753.0,1681.6653826391969
21954.0,21672.0,8036.300583056731
21954.0,32856.0,428.6984802055675
21954.0,21943.0,5752.568620293049
21943.0,21942.0,456.87645637185994
21942.0,27418.0,6301.969999825171
21930.0,21942.0,4602.0991588939305
32888.0,22013.0,9429.989340181075
25945.0,23402.0,3454.36849343153
23402.0,23412.0,5228.450361686389
23412.0,32963.0,5785.4453462563415
24516.0,24550.0,9275.908616104742
24550.0,24559.0,4747.57729247485
24516.0,23383.0,2494.39560677515
23383.0,23389.0,4316.69580902683
23389.0,23391.0,742.41130358251
23391.0,23398.0,5735.701603441939
33052.0,23389.0,5608.8633072113635
33153.0,23452.0,4565.8648449498605
23452.0,33139.0,3785.32191271328
25906.0,23452.0,2852.6736473633
33168.0,22610.0,5384.987820137531
22353.0,33193.0,6928.865333869481
22353.0,22449.0,5738.31003143402
22449.0,33225.0,7103.327626416013
26246.0,26249.0,2019.0498921308103
26246.0,33297.0,4521.352083213054
26230.0,26238.0,4243.0752375680295
26238.0,33311.0,1975.7272195791024
26246.0,26238.0,3909.0022698915704
26991.0,24984.0,3647.2093067504297
24984.0,24987.0,989.20974291074
24987.0,24991.0,2752.08682808727
24984.0,24981.0,1881.4450044614102
24987.0,29622.0,5894.69506396552
33473.0,22263.0,890.6977753713962
22263.0,22677.0,5903.80885983787
22677.0,22691.0,3370.1724947105604
22691.0,22667.0,5074.92569014249
22691.0,25780.0,3825.18938771317
22749.0,22677.0,1254.72490424181
25804.0,22263.0,5479.0762915018595
33600.0,22589.0,3508.377331340597
22589.0,22595.0,2524.1384338069297
22595.0,22237.0,3700.482818103099
22237.0,33614.0,7690.1003593641235
33576.0,22589.0,1167.8835951257195
33546.0,22595.0,562.7347097455615
21001.0,21017.0,7905.71642939989
21017.0,26061.0,5370.481736742029
26061.0,33725.0,6129.666703239145
21017.0,33674.0,1565.1038683091385
26059.0,26061.0,767.1473684991901
33762.0,33751.0,9541.350282187865
26197.0,21038.0,7847.519595922069
26087.0,33839.0,6469.2890750300185
28313.0,33870.0,8128.041829289544
29729.0,27106.0,3461.034135731103
27106.0,20319.0,1084.1182595508901
20319.0,20666.0,4376.344649030791
29731.0,20319.0,5022.914376298474
26736.0,26751.0,6575.331576545722
26751.0,33910.0,464.3233790787768
26772.0,26751.0,4388.17198737745
26648.0,23251.0,4833.56393991401
20237.0,26904.0,3045.7224799281207
20257.0,20237.0,8527.062626053701
23290.0,26904.0,7684.2655714495495
20463.0,29777.0,2825.662894505019
24626.0,20463.0,2726.875142618428
20455.0,20463.0,3806.2196536034794
27707.0,27066.0,5501.052109587321
29821.0,27707.0,5534.818430878106
27618.0,27616.0,878.6151981745099
29909.0,27618.0,5016.983763662531
29967.0,27618.0,5030.252834137485
25557.0,20715.0,1054.76334272947
30030.0,25557.0,5407.317118278471
25555.0,25557.0,1176.5879801594
25133.0,25555.0,1669.0937448060804
20724.0,25555.0,4289.11382738515
26603.0,30137.0,723.4584274420132
25019.0,26603.0,2961.3224291424212
30117.0,26603.0,5903.850729230122
27557.0,30178.0,7881.585921348755
25393.0,25409.0,8212.79277454554
25377.0,25393.0,8436.745484286832
25367.0,25377.0,2238.76982978637
24639.0,25367.0,6801.495715169761
24645.0,24639.0,6843.218027397932
25367.0,25355.0,5797.67470987067
24639.0,25427.0,3643.64391494425
30271.0,24639.0,1988.827859349297
30442.0,30432.0,2100.0
30478.0,30442.0,3072.7922061357863
27585.0,30478.0,588.038704265399
27594.0,27585.0,3844.124891804001
30410.0,27594.0,5228.232659943031
30475.0,27585.0,6967.049075124279
30419.0,30442.0,2965.9048552118024
25102.0,28134.0,9503.534242253658
25195.0,25188.0,2411.02223937578
25244.0,25195.0,346.21029084168
25254.0,25289.0,12633.075510478448
25268.0,25254.0,5359.353087855789
25195.0,25268.0,8015.64563157313
25339.0,25346.0,3892.2337212570897
26571.0,25339.0,1571.8878161945502
25333.0,26589.0,3692.596921134561
25339.0,25333.0,2346.730812032731
26515.0,30755.0,8550.911409328177
25304.0,26515.0,2461.6957048200697
30744.0,25304.0,4611.7662673675
25304.0,26520.0,3379.5326138833384
25235.0,30787.0,3690.178659111362
30830.0,30828.0,7987.215991188836
20085.0,20090.0,5170.03865129108
31142.0,31140.0,2965.9048552118015
28199.0,31142.0,4876.937296740981
31142.0,21476.0,1829.8425482019995
28295.0,21476.0,6427.675851227371
24426.0,28295.0,6095.6867549889075
21494.0,24426.0,3122.45358004077
28211.0,21494.0,15797.422026265704
25972.0,28211.0,3914.7232440987605
25975.0,25972.0,1120.98893665974
23485.0,21476.0,7494.035873408441
31153.0,23485.0,5845.505254893725
28307.0,24426.0,8268.058900669259
31094.0,24426.0,463.8452594600434
25972.0,31082.0,6704.2000485222325
21494.0,23513.0,6457.231696686411
23502.0,23513.0,6220.22458237448
23549.0,23502.0,6018.703817502544
24701.0,24707.0,2517.96235797589
28773.0,24701.0,4416.504217990201
28689.0,24707.0,6728.60926953309
28701.0,24707.0,1180.5438465043135
25705.0,25704.0,339.51499292718995
24695.0,25705.0,5134.08634476853
24701.0,24695.0,2597.25589773502
20335.0,25704.0,3875.2858764210096
24695.0,28745.0,114.22924824324078
25719.0,25705.0,4177.77884480237
23653.0,31208.0,4917.1416136538
23692.0,23653.0,6536.60213879826
23653.0,23652.0,1393.65058656296
31290.0,31266.0,7046.060628970836
23664.0,31266.0,2900.0158461815668
31256.0,23664.0,3578.209721061077
31283.0,31256.0,4151.3646803209585
23698.0,23664.0,7495.660297772181
31317.0,31304.0,6627.715276790737
27677.0,31317.0,6125.740599142672
31389.0,21131.0,3938.5304538902187
31379.0,31384.0,5758.2520312449415
21131.0,31384.0,2384.243529718009
31354.0,21131.0,5815.511559258275
22548.0,22555.0,7275.061810477023
22486.0,22472.0,4919.87915714472
22387.0,22486.0,7041.191319645451
22510.0,31525.0,4566.147726131945
23611.0,31610.0,2450.424132834509
31559.0,23611.0,17733.60322723752
28439.0,31668.0,4556.525712627376
26857.0,23232.0,4181.21571735442
23237.0,26857.0,1815.64806236073
24912.0,23232.0,406.5319287861
28886.0,24912.0,5596.559210625705
26385.0,23232.0,5519.442326233491
28921.0,26857.0,7508.43394171719
19916.0,19910.0,3221.54480677775
26805.0,19916.0,2638.8581875483
19910.0,31732.0,6645.885941183065
31695.0,19916.0,5293.7946645652555
31787.0,31760.0,7154.8634806065165
23030.0,23046.0,6816.942462842451
23074.0,23030.0,2334.5942138516903
31858.0,23074.0,249.3419434966376
22841.0,22929.0,2025.57010576572
22848.0,22841.0,2939.2264990642893
23061.0,23074.0,5561.754237861421
22865.0,23061.0,5490.475656045728
31959.0,22865.0,5061.814152158113
23092.0,23108.0,4747.6412675655
23030.0,23092.0,5851.984857139872
31950.0,22879.0,1631.9410195070825
28178.0,22879.0,2302.2331607854885
22929.0,28178.0,8983.891819169097
22874.0,22879.0,2285.9344093531304
22859.0,22874.0,7233.45039837372
22975.0,22859.0,4944.0233702432615
22862.0,22859.0,1113.70516627185
22865.0,22862.0,2073.1038938564293
31822.0,22841.0,3205.6192920621484
31870.0,28178.0,557.780516029245
22815.0,22822.0,3562.88751858078
22808.0,22815.0,3069.6540464220398
22800.0,22808.0,3351.61712536099
32113.0,22800.0,1637.6685519823764
22815.0,32136.0,1509.0689493566047
22797.0,22800.0,1308.8470624978802
27284.0,22797.0,6637.159614208009
22797.0,22794.0,1142.7937872739
27502.0,22833.0,6265.91136234418
32167.0,22833.0,2635.0377307435465
27523.0,22833.0,10726.988064951174
32238.0,32209.0,9993.309810749226
27449.0,32322.0,7085.414168167762
22061.0,27449.0,3889.51866516802
32310.0,22061.0,2821.0516983565667
22061.0,32292.0,4904.229179493809
32351.0,21824.0,7078.071300266098
32429.0,22493.0,6988.0948084581505
32495.0,32486.0,6784.9799728193575
32516.0,32531.0,6877.373760815333
20132.0,20130.0,1040.92086508063
20149.0,20132.0,8650.426255111888
20153.0,20149.0,5882.422575973968
32620.0,20153.0,1297.219532354207
32625.0,20130.0,294.7735281333165
32682.0,20130.0,5796.792627993615
32702.0,32682.0,4872.792206135785
26925.0,20132.0,2327.6917682785
32663.0,32677.0,7915.432893255071
20153.0,32663.0,4947.97145302315
32615.0,20149.0,3470.5928549048326
20188.0,20486.0,646.3386164573502
20646.0,20188.0,2324.09107682344
29269.0,20646.0,1142.3769261801713
20490.0,20486.0,2201.09741264996
20492.0,20490.0,1115.25311982369
20500.0,20492.0,6371.486278181959
20507.0,20500.0,4568.317250170155
20514.0,20507.0,4139.30161892598
20515.0,20514.0,595.06999645442
27980.0,20515.0,4898.839046421329
20427.0,27980.0,8375.931707834601
27951.0,20427.0,7656.590288369626
27083.0,20486.0,807.38222639227
29208.0,27083.0,4607.636556051625
25531.0,26888.0,4374.71439753339
20295.0,25531.0,3533.2700703171704
29090.0,20295.0,6374.201174368521
27728.0,20490.0,1145.51558812711
25032.0,20515.0,3149.0934093911
25528.0,25531.0,1526.81559798668
25513.0,25528.0,7989.73217534761
25172.0,25513.0,3451.14318207003
20627.0,25172.0,2625.33154594231
20275.0,20627.0,624.30722877377
20283.0,20275.0,5156.468872414551
27700.0,20646.0,3477.1152087643404
20275.0,27700.0,6704.139112222352
27695.0,29257.0,5196.917834781902
27700.0,27695.0,2205.49387929876
20181.0,20188.0,3413.1439281710805
29342.0,20492.0,1950.910135537717
32753.0,23138.0,10111.81014006766
32764.0,32753.0,2843.612599385722
32725.0,32733.0,6197.056274847712
32753.0,32725.0,1681.6653826391969
21672.0,21954.0,8036.300583056731
32856.0,21954.0,428.6984802055675
21943.0,21954.0,5752.568620293049
21942.0,21943.0,456.87645637185994
27418.0,21942.0,6301.969999825171
21942.0,21930.0,4602.0991588939305
22013.0,32888.0,9429.989340181075
23402.0,25945.0,3454.36849343153
23412.0,23402.0,5228.450361686389
32963.0,23412.0,5785.4453462563415
24550.0,24516.0,9275.908616104742
24559.0,24550.0,4747.57729247485
23383.0,24516.0,2494.39560677515
23389.0,23383.0,4316.69580902683
23391.0,23389.0,742.41130358251
23398.0,23391.0,5735.701603441939
23389.0,33052.0,5608.8633072113635
23452.0,33153.0,4565.8648449498605
33139.0,23452.0,3785.32191271328
23452.0,25906.0,2852.6736473633
22610.0,33168.0,5384.987820137531
33193.0,22353.0,6928.865333869481
22449.0,22353.0,5738.31003143402
33225.0,22449.0,7103.327626416013
26249.0,26246.0,2019.0498921308103
33297.0,26246.0,4521.352083213054
26238.0,26230.0,4243.0752375680295
33311.0,26238.0,1975.7272195791024
26238.0,26246.0,3909.0022698915704
24984.0,26991.0,3647.2093067504297
24987.0,24984.0,989.20974291074
24991.0,24987.0,2752.08682808727
24981.0,24984.0,1881.4450044614102
29622.0,24987.0,5894.69506396552
22263.0,33473.0,890.6977753713962
22677.0,22263.0,5903.80885983787
22691.0,22677.0,3370.1724947105604
22667.0,22691.0,5074.92569014249
25780.0,22691.0,3825.18938771317
22677.0,22749.0,1254.72490424181
22263.0,25804.0,5479.0762915018595
22589.0,33600.0,3508.377331340597
22595.0,22589.0,2524.1384338069297
22237.0,22595.0,3700.482818103099
33614.0,22237.0,7690.1003593641235
22589.0,33576.0,1167.8835951257195
22595.0,33546.0,562.7347097455615
21017.0,21001.0,7905.71642939989
26061.0,21017.0,5370.481736742029
33725.0,26061.0,6129.666703239145
33674.0,21017.0,1565.1038683091385
26061.0,26059.0,767.1473684991901
33751.0,33762.0,9541.350282187865
21038.0,26197.0,7847.519595922069
33839.0,26087.0,6469.2890750300185
33870.0,28313.0,8128.041829289544
27106.0,29729.0,3461.034135731103
20319.0,27106.0,1084.1182595508901
20666.0,20319.0,4376.344649030791
20319.0,29731.0,5022.914376298474
26751.0,26736.0,6575.331576545722
33910.0,26751.0,464.3233790787768
26751.0,26772.0,4388.17198737745
23251.0,26648.0,4833.56393991401
