id1,id2,Length,Loading,Cost,Geom
21954.0,32416.0,5048.954,0.392,82605.33053018244,"LINESTRING (-149471.7245443428 3211648.297708084, -149464.9252635795 3211659.224865499, -149771.2004155965 3211395.672548381, -149771.2004155965 3211095.672548381, -149771.2004155965 3210795.672548381, -150071.2004155965 3210495.672548381, -150071.2004155965 3210195.672548381, -150071.2004155965 3209895.672548381, -150371.2004155965 3209595.672548381, -150371.2004155965 3209295.672548381, -150371.2004155965 3208995.672548381, -150371.2004155965 3208695.672548381, -150371.2004155965 3208395.672548381, -150371.2004155965 3208095.672548381, -150671.2004155965 3207795.672548381, -150671.2004155965 3207495.672548381, -150671.2004155965 3207195.672548381, -150685.3312504835 3207138.150455049)"
32531.0,32486.0,1009.328,0.04,16152.571860152304,"LINESTRING (-152233.8726609793 3212438.330128947, -152233.8726609793 3212468.330128947, -152171.2004155965 3212595.672548381, -151871.2004155965 3212895.672548381, -151538.7721395129 3213086.154313998, -151568.7721395129 3213086.154313998)"
32575.0,32516.0,2252.355,0.656,35346.41022479792,"LINESTRING (-151118.7721395129 3212936.154313998, -151148.7721395129 3212936.154313998, -150971.2004155965 3212895.672548381, -150671.2004155965 3212895.672548381, -150371.2004155965 3212895.672548381, -150071.2004155965 3213195.672548381, -149771.2004155965 3213495.672548381, -149471.2004155965 3213795.672548381, -149305.8177272623 3213769.535898589)"
32575.0,32543.0,725.131,0.035,14065.444589172404,"LINESTRING (-148625.2098064611 3213645.897802509, -148871.2004155965 3213795.672548381, -149171.2004155965 3213795.672548381, -149305.8177272623 3213769.535898589)"
32888.0,32575.0,3711.649,0.727,57670.21669481219,"LINESTRING (-147315.2686309296 3216611.842434921, -147371.2004155965 3216495.672548381, -147671.2004155965 3216195.672548381, -147971.2004155965 3215895.672548381, -148271.2004155965 3215595.672548381, -148571.2004155965 3215295.672548381, -148871.2004155965 3214995.672548381, -149171.2004155965 3214695.672548381, -149171.2004155965 3214395.672548381, -149171.2004155965 3214095.672548381, -149171.2004155965 3213795.672548381, -149305.8177272623 3213769.535898589)"
21930.0,21910.0,1056.64,0.033,11354.287080845344,"LINESTRING (-148577.3209311413 3211219.224851322, -148537.9493593094 3211203.094335492, -148504.7743369498 3211199.206967662, -148468.6940070892 3211182.542605796, -148471.6132101927 3211136.056816336, -148447.1340928677 3211107.046485736, -148417.4892386097 3211081.816997172, -148266.3904841795 3211050.055425919, -148022.6713260229 3211049.313871824, -147975.6811966275 3211044.973239421, -147942.902215293 3211049.663284956, -147883.6302447835 3211058.326100522, -147820.3678574559 3211049.863172465, -147759.1442664134 3211040.495413554, -147705.4866434409 3211046.858475094, -147642.509295165 3211051.117581796, -147609.1838382999 3211036.875159024)"
33600.0,22610.0,4102.795,0.113,41330.00852692286,"LINESTRING (-161094.9237415565 3168603.607511056, -161066.0496987703 3168612.479052396, -160966.6404950822 3168751.479335388, -160802.5786899603 3168729.098320431, -160522.3671811254 3168647.458340827, -160206.1131001623 3168545.041318604, -159977.8976232625 3168357.720194536, -159725.7878132022 3168175.887553876, -159693.1687451239 3168049.199758084, -159457.0292718184 3167816.755497574, -159264.6802472514 3167572.916010487, -159107.1929539728 3167318.976799831, -158852.2687174819 3167098.232321012, -158737.429666759 3166816.527557435, -158734.2015820075 3166504.827030734, -158604.0927017503 3166360.035423795, -158594.9467354364 3166328.789100094, -158548.295280468 3166293.99675794, -158528.1079841297 3166266.658947207, -158513.9594938777 3166196.561174322, -158543.9102062819 3166199.869212876, -158543.9102062819 3166169.869212876, -158573.9102062819 3166169.869212876)"
26249.0,33225.0,348.646,0.086,6717.428978387762,"LINESTRING (-141674.0634883768 3168867.046821524, -141687.1151867798 3168889.009641298, -142005.2697561702 3168945.308448774)"
22237.0,25804.0,1286.755,0.232,15599.131212022405,"LINESTRING (-158670.0020955775 3165025.715356211, -158672.0524200185 3165266.550575062, -158671.67258896 3165527.099633421, -158536.8325679831 3165631.069140092, -158497.9322987304 3165616.91604206, -158462.9918101874 3165609.502376222, -158424.2299985238 3165604.631562401, -158351.9680650333 3165599.429708793, -158312.9016534336 3165598.990106698, -158263.7743601599 3165602.295222474, -158207.6880476049 3165607.180702413, -158161.9169549129 3165596.738882468, -158134.3924755151 3165584.326196941, -158104.2442257324 3165580.703706944, -158043.6767655705 3165590.629658227, -158004.4455452121 3165604.580279774, -157972.5362808517 3165627.045136247, -157951.0744066661 3165651.203245305)"
22133.0,22160.0,3706.637,0.694,50673.51501690344,"LINESTRING (-151540.4955237387 3167310.28889718, -151516.3561573836 3167292.44765536, -151482.355031303 3167285.942798597, -151439.9470301732 3167287.977128172, -151379.159657036 3167288.221625827, -151204.537201158 3167055.697175628, -151204.1289062692 3167016.122290219, -151181.2360149045 3167002.433377102, -151079.5339033977 3167070.746409614, -150671.2004155965 3166995.672548381, -150371.2004155965 3166995.672548381, -150071.2004155965 3166995.672548381, -149771.2004155965 3166995.672548381, -149471.2004155965 3167295.672548381, -149171.2004155965 3167595.672548381, -148871.2004155965 3167895.672548381, -148432.0695200306 3167855.509774198, -148413.0670226371 3167831.952938728)"
26751.0,33614.0,6551.958,0.519,65519.57777748777,"LINESTRING (-157673.9102062819 3166199.869212876, -157613.9102062819 3166199.869212876, -157630.3093100163 3166168.507403003, -157496.9483498685 3166400.156704934, -157645.9515673401 3166527.649497677, -157590.4629638688 3166808.953906589, -157480.7963605067 3167036.952963026, -157409.9007494275 3167341.766588782, -157246.8719419257 3167590.226549157, -157212.8300179546 3167538.190636197, -156931.3943329711 3167616.458677628, -156898.8106767972 3167626.299629965, -156594.5442980269 3167629.363344118, -156301.3646251807 3167717.999752809, -156001.2295437073 3167726.267351413, -155741.5699880787 3167592.609761521, -155478.044941477 3167460.813940654, -155308.007011201 3167723.995705958, -155188.6393837767 3167685.069780433, -155079.0021446814 3167544.537508234, -154797.2556355674 3167474.637763112, -154510.6010811281 3167462.056517215, -154236.7235827435 3167531.108412328, -154230.5343438505 3167549.387226338, -154219.0252420351 3167641.713857911, -154001.9773201161 3167644.431611444, -153912.3954918237 3167898.490886214, -153840.7793585863 3168182.977403831, -153807.9371614119 3168201.681986038, -153765.6266625702 3168218.05583012, -153746.5895733514 3168197.205593578, -153743.5483093703 3168153.947774442, -153742.4536063682 3168110.704457353, -153740.3960851002 3168078.191968764, -153738.1961855813 3168039.391179275, -153739.0800820554 3167998.934583433, -153731.0544773991 3167966.454540765, -153697.0646037898 3167943.667235867, -153699.9681843071 3167957.963497326, -153694.5441882411 3167984.346239557, -153684.5743466527 3168026.867627172, -153662.8812777959 3168086.032088398, -153643.3693700068 3168138.539663504)"
26087.0,21001.0,889.232,0.162,10698.773454348571,"LINESTRING (-145533.2338286689 3167273.353827123, -145541.3328715392 3167213.685969318, -145541.8101913175 3167162.726183014, -145536.8112984606 3167108.427702006, -145541.9539603266 3167067.005106086, -145430.0675832772 3166942.263106795, -145700.1253942438 3166829.244886397, -145737.7047061566 3166806.375226009, -145781.7031741471 3166770.070901837, -145894.9776791472 3166729.175462892)"
33870.0,22133.0,988.548,0.731,14638.505947853868,"LINESTRING (-147626.1325887829 3168301.407479639, -147671.2004155965 3168195.672548381, -147971.2004155965 3167895.672548381, -148405.4707107597 3167826.168992648, -148413.0670226371 3167831.952938728)"
33919.0,28678.0,2386.386,0.02,38565.46531201076,"LINESTRING (-141131.4732966732 3179014.771156285, -141371.2004155965 3179295.672548381, -141671.2004155965 3179595.672548381, -141671.2004155965 3179895.672548381, -141671.2004155965 3180195.672548381, -141971.2004155965 3180495.672548381, -142271.2004155965 3180795.672548381, -142225.6625889141 3180932.603712562)"
33924.0,20335.0,2897.296,1.735,34617.836988682015,"LINESTRING (-131941.4660876239 3179345.634261289, -131917.7882910027 3179322.306669901, -132071.2004155965 3178995.672548381, -132371.2004155965 3178695.672548381, -132371.2004155965 3178395.672548381, -132698.2291584256 3178088.665453538, -132799.4797078227 3177738.82740698, -132801.8322034891 3177592.404585621, -132801.6617027556 3177325.988565501, -132802.3129472281 3177322.016015846, -132787.4732337639 3177193.556725682, -132868.9033628448 3176781.54734123)"
33921.0,24626.0,1966.135,1.821,20229.59301130505,"LINESTRING (-136713.259501831 3184474.599328742, -136709.8769166157 3184531.322746241, -136711.1307400069 3184561.759017095, -136715.1928088411 3184592.616344486, -136731.3246444401 3184635.400648202, -136855.0344574903 3184838.898038356, -137235.5433788892 3184795.002217735, -137237.9441376768 3184786.083681578, -137264.1904685903 3184570.182877008, -137230.5467357047 3184101.133601766, -137260.6118966626 3183713.203224446, -137310.3404196458 3183632.558675998)"
33920.0,29891.0,2413.083,0.011,36973.558623251985,"LINESTRING (-140563.8251332362 3183149.172474698, -140471.2004155965 3183195.672548381, -140771.2004155965 3183495.672548381, -140771.2004155965 3183795.672548381, -140771.2004155965 3184095.672548381, -141071.2004155965 3184395.672548381, -141371.2004155965 3184695.672548381, -141630.3098905233 3185047.133506445)"
33918.0,20085.0,1162.357,1.637,17480.645042852797,"LINESTRING (-143569.9311609245 3174266.253280158, -143542.6105582048 3174226.781006833, -143471.2004155965 3174195.672548381, -143171.2004155965 3174495.672548381, -142871.2004155965 3174495.672548381, -142562.1278144935 3174451.623468282)"
33925.0,28184.0,351.286,0.773,3876.7648868797705,"LINESTRING (-146434.4897387715 3218376.378219727, -146398.3747814396 3218380.851592243, -146329.8271410156 3218688.194761388)"
33919.0,31379.0,4848.212,0.932,81292.95000107794,"LINESTRING (-146539.6590617808 3181704.858823911, -146471.2004155965 3181695.672548381, -146171.2004155965 3181395.672548381, -145871.2004155965 3181095.672548381, -145571.2004155965 3181395.672548381, -145271.2004155965 3181395.672548381, -144971.2004155965 3181395.672548381, -144671.2004155965 3181395.672548381, -144371.2004155965 3181395.672548381, -144071.2004155965 3181395.672548381, -143771.2004155965 3181395.672548381, -143471.2004155965 3181395.672548381, -143171.2004155965 3181395.672548381, -142871.2004155965 3181395.672548381, -142571.2004155965 3181095.672548381, -142225.6625889141 3180932.603712562)"
33917.0,32466.0,1919.727,1.333,21225.517899232047,"LINESTRING (-140062.1448767245 3171498.866314008, -140171.2004155965 3171495.672548381, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139792.7852344342 3172890.045432092, -139591.0382454418 3173082.403744971)"
