id1,id2,Length,Loading,Cost,Geom
24626.0,20463.0,0.273,1.78,2726.875142618428,"MULTILINESTRING ((-136550.4173348677 3184414.928122003, -136520.4173348677 3184414.928122003), (-136550.4173348677 3184414.928122003, -136580.4173348677 3184444.928122003), (-136520.4173348677 3184414.928122003, -136483.8976991274 3184406.793112119), (-136670.4173348677 3184444.928122003, -136640.4173348677 3184444.928122003), (-136670.4173348677 3184444.928122003, -136670.4173348677 3184474.928122003), (-136640.4173348677 3184444.928122003, -136580.4173348677 3184444.928122003), (-136700.4173348677 3184474.928122003, -136713.259501831 3184474.599328742), (-136700.4173348677 3184474.928122003, -136670.4173348677 3184474.928122003))"
27707.0,27066.0,0.55,0.034,5501.052109587321,"MULTILINESTRING ((-132100.8583647036 3185658.811370574, -132094.441938655 3185693.139406149), (-132100.8583647036 3185658.811370574, -132101.8219597096 3185582.636863887), (-132040.9454668986 3185628.940071746, -132008.0952089957 3185615.529304202), (-132040.9454668986 3185628.940071746, -132064.446364144 3185647.710255291), (-132064.446364144 3185647.710255291, -132094.441938655 3185693.139406149), (-132008.0952089957 3185615.529304202, -131993.2119342764 3185622.267044237), (-132097.1385243928 3185534.102981956, -132104.1141398216 3185565.722964561), (-132097.1385243928 3185534.102981956, -132071.6304450109 3185508.015110532), (-131993.2119342764 3185622.267044237, -131961.7734127177 3185645.368719669), (-132104.1141398216 3185565.722964561, -132101.8219597096 3185582.636863887), (-132071.6304450109 3185508.015110532, -132033.943796601 3185469.793496467), (-132033.943796601 3185469.793496467, -132023.3646601233 3185409.72939997), (-132023.3646601233 3185409.72939997, -132006.2265285383 3185350.111880928))"
29821.0,27707.0,0.553,0.085,5534.818430878106,"MULTILINESTRING ((-131819.4669245179 3184895.275123749, -131828.5818563376 3184915.983260642), (-131819.4669245179 3184895.275123749, -131819.4669245179 3184865.275123749), (-131828.5818563376 3184915.983260642, -131851.3385813609 3184942.826407421), (-131851.3385813609 3184942.826407421, -131866.2117723688 3184970.622281945), (-131866.2117723688 3184970.622281945, -131875.2851621751 3185002.531926412), (-131875.2851621751 3185002.531926412, -131893.0110689362 3185056.945255249), (-131893.0110689362 3185056.945255249, -131895.0967540632 3185090.915299083), (-131895.0967540632 3185090.915299083, -131911.2189244343 3185114.490441613), (-131911.2189244343 3185114.490441613, -131928.2091877411 3185140.747272745), (-131928.2091877411 3185140.747272745, -131941.9009163445 3185180.514201401), (-131941.9009163445 3185180.514201401, -131952.235361459 3185216.595628958), (-131952.235361459 3185216.595628958, -131958.3747498343 3185252.241417952), (-131958.3747498343 3185252.241417952, -131941.8370661605 3185279.060003936), (-131941.8370661605 3185279.060003936, -131959.1528075067 3185296.407172948), (-132006.2265285383 3185350.111880928, -131959.1528075067 3185296.407172948))"
25557.0,20715.0,0.105,0.043,1054.76334272947,"MULTILINESTRING ((-134215.703789872 3185972.889458725, -134188.1483432041 3185944.422666388), (-134188.1483432041 3185944.422666388, -134174.8386872352 3185914.601594318), (-134174.8386872352 3185914.601594318, -134170.0905203463 3185881.741928386))"
25555.0,25557.0,0.118,0.059,1176.5879801594,"MULTILINESTRING ((-134169.0618799831 3186079.933823202, -134203.1053411686 3186017.644119123), (-134203.1053411686 3186017.644119123, -134215.703789872 3185972.889458725))"
20724.0,25555.0,0.429,0.15,4289.11382738515,"MULTILINESTRING ((-133959.8801636257 3186285.646197508, -133931.4579615304 3186299.342878487), (-133959.8801636257 3186285.646197508, -133998.5114843817 3186252.211480241), (-133998.5114843817 3186252.211480241, -134027.120085417 3186224.914019079), (-134027.120085417 3186224.914019079, -134054.7799869438 3186189.279744781), (-134054.7799869438 3186189.279744781, -134085.0174643802 3186156.269508059), (-134085.0174643802 3186156.269508059, -134136.1703952087 3186110.995261111), (-134136.1703952087 3186110.995261111, -134169.0618799831 3186079.933823202), (-133931.4579615304 3186299.342878487, -133900.0240618899 3186395.554660086))"
26603.0,30137.0,0.072,0.04,723.4584274420132,"MULTILINESTRING ((-138677.6526212084 3187204.700262516, -138688.9183422431 3187199.650177107), (-138748.9183422431 3187199.650177107, -138688.9183422431 3187199.650177107))"
25393.0,25409.0,0.821,0.033,8212.79277454554,"MULTILINESTRING ((-133925.3343523339 3189213.574755087, -133988.5708936536 3189225.025328645), (-133988.5708936536 3189225.025328645, -134022.9332997296 3189237.473143325), (-134022.9332997296 3189237.473143325, -134062.9769854399 3189259.332618528), (-134062.9769854399 3189259.332618528, -134098.9288257935 3189282.087310125), (-134098.9288257935 3189282.087310125, -134121.4286908644 3189291.914983359), (-134121.4286908644 3189291.914983359, -134260.7448655869 3189362.517337515), (-134260.7448655869 3189362.517337515, -134306.3175484792 3189390.827505689), (-134306.3175484792 3189390.827505689, -134351.0368478788 3189410.181160097), (-134351.0368478788 3189410.181160097, -134375.167378386 3189433.454010926), (-134450.0328026152 3189502.913532021, -134408.8793597275 3189475.840200878), (-134450.0328026152 3189502.913532021, -134496.8981874283 3189516.483307774), (-134496.8981874283 3189516.483307774, -134524.0740733996 3189546.532407951), (-134524.0740733996 3189546.532407951, -134549.5428603437 3189568.014066441), (-134375.167378386 3189433.454010926, -134408.8793597275 3189475.840200878), (-134549.5428603437 3189568.014066441, -134578.635178176 3189607.065626768), (-134578.635178176 3189607.065626768, -134595.0397159773 3189638.087562467))"
25377.0,25393.0,0.844,0.108,8436.745484286832,"MULTILINESTRING ((-133238.1446707683 3189074.645050367, -133317.6536914752 3189084.028167902), (-133317.6536914752 3189084.028167902, -133323.4077861825 3189084.61533143), (-133323.4077861825 3189084.61533143, -133347.5682270786 3189113.163404402), (-133347.5682270786 3189113.163404402, -133366.5671906714 3189146.474835631), (-133366.5671906714 3189146.474835631, -133412.5290861758 3189214.22040431), (-133412.5290861758 3189214.22040431, -133437.0690968595 3189266.608983834), (-133437.0690968595 3189266.608983834, -133482.9190882383 3189287.978849874), (-133482.9190882383 3189287.978849874, -133562.8597782749 3189259.718996038), (-133562.8597782749 3189259.718996038, -133634.1987177547 3189250.118957744), (-133634.1987177547 3189250.118957744, -133677.9760888174 3189270.002325152), (-133677.9760888174 3189270.002325152, -133704.1550802265 3189290.193074441), (-133704.1550802265 3189290.193074441, -133759.7705550465 3189262.252990757), (-133759.7705550465 3189262.252990757, -133787.2998842105 3189237.293118802), (-133787.2998842105 3189237.293118802, -133838.3773660862 3189215.121487968), (-133838.3773660862 3189215.121487968, -133884.3695683593 3189213.124265122), (-133884.3695683593 3189213.124265122, -133925.3343523339 3189213.574755087))"
25367.0,25377.0,0.224,0.147,2238.76982978637,"MULTILINESTRING ((-133044.4639183296 3188972.378989672, -133113.9551341381 3188987.76556264), (-133113.9551341381 3188987.76556264, -133151.8885946645 3189008.233923838), (-133151.8885946645 3189008.233923838, -133192.3890747051 3189044.940284096), (-133192.3890747051 3189044.940284096, -133238.1446707683 3189074.645050367))"
24639.0,25367.0,0.68,0.257,6801.495715169761,"MULTILINESTRING ((-133044.4639183296 3188972.378989672, -133076.6794369488 3188903.956864952), (-133076.6794369488 3188903.956864952, -133077.6829751129 3188816.429723628), (-133077.6829751129 3188816.429723628, -133073.9268701465 3188777.827973345), (-133073.9268701465 3188777.827973345, -133076.3964000778 3188745.539275014), (-133076.3964000778 3188745.539275014, -133079.6902298426 3188641.353300015), (-133079.6902298426 3188641.353300015, -133116.4256696961 3188390.034468505), (-133116.4256696961 3188390.034468505, -133129.6066401489 3188308.411968725))"
24645.0,24639.0,0.684,0.315,6843.218027397932,"MULTILINESTRING ((-133129.6066401489 3188308.411968725, -133140.3701042776 3187919.035285805), (-133116.0486403504 3187845.486127396, -133140.3701042776 3187919.035285805), (-133116.0486403504 3187845.486127396, -133094.6164038411 3187752.424767917), (-133094.6164038411 3187752.424767917, -133083.5887506598 3187692.165533984), (-133083.5887506598 3187692.165533984, -133070.6148503791 3187633.00374775))"
25367.0,25355.0,0.58,0.11,5797.67470987067,"MULTILINESTRING ((-133040.3510008774 3189514.260131614, -133042.9180351878 3189472.604462432), (-133042.9180351878 3189472.604462432, -133062.2571335019 3189431.141101791), (-133062.2571335019 3189431.141101791, -133075.1800061461 3189400.025464004), (-133075.1800061461 3189400.025464004, -133079.7505319061 3189366.729797101), (-133079.7505319061 3189366.729797101, -133088.4952359319 3189335.555171347), (-133088.4952359319 3189335.555171347, -133107.7771301933 3189298.259729133), (-133107.7771301933 3189298.259729133, -133112.4911942123 3189252.460189738), (-133112.4911942123 3189252.460189738, -133106.5864542482 3189219.044385206), (-133106.5864542482 3189219.044385206, -133092.568123725 3189162.608735992), (-133092.568123725 3189162.608735992, -133074.2897045027 3189112.377029423), (-133074.2897045027 3189112.377029423, -133045.3684674093 3189076.602043703), (-133045.3684674093 3189076.602043703, -133044.4639183296 3188972.378989672))"
24639.0,25427.0,0.364,0.014,3643.64391494425,"MULTILINESTRING ((-133129.6066401489 3188308.411968725, -133168.8477815184 3188540.247386462), (-133213.6248120975 3188655.406208444, -133176.6747848235 3188588.275011653), (-133176.6747848235 3188588.275011653, -133168.8477815184 3188540.247386462))"
30442.0,30432.0,0.21,0.03,2100.0,"MULTILINESTRING ((-134498.9663626322 3187696.510851925, -134498.9663626322 3187726.510851925), (-134498.9663626322 3187726.510851925, -134498.9663626322 3187756.510851925), (-134588.9663626322 3187756.510851925, -134558.9663626322 3187756.510851925), (-134558.9663626322 3187756.510851925, -134558.9663626322 3187786.510851925), (-134498.9663626322 3187756.510851925, -134498.9663626322 3187786.510851925), (-134558.9663626322 3187786.510851925, -134528.9663626322 3187786.510851925), (-134528.9663626322 3187786.510851925, -134498.9663626322 3187786.510851925))"
30478.0,30442.0,0.307,0.054,3072.7922061357863,"MULTILINESTRING ((-134648.9663626322 3187906.510851925, -134678.9663626322 3187876.510851925), (-134648.9663626322 3187906.510851925, -134618.9663626322 3187906.510851925), (-134618.9663626322 3187906.510851925, -134588.9663626322 3187936.510851925), (-134588.9663626322 3187756.510851925, -134618.9663626322 3187786.510851925), (-134618.9663626322 3187786.510851925, -134618.9663626322 3187816.510851925), (-134618.9663626322 3187816.510851925, -134618.9663626322 3187846.510851925), (-134678.9663626322 3187846.510851925, -134678.9663626322 3187876.510851925), (-134678.9663626322 3187846.510851925, -134648.9663626322 3187846.510851925), (-134648.9663626322 3187846.510851925, -134618.9663626322 3187846.510851925))"
27585.0,30478.0,0.059,0.105,588.038704265399,"MULTILINESTRING ((-134588.9663626322 3187936.510851925, -134588.9663626322 3187966.510851925), (-134588.9663626322 3187966.510851925, -134580.7664184608 3187994.122875885))"
30475.0,27585.0,0.697,0.905,6967.049075124279,"MULTILINESTRING ((-135128.9663626322 3187906.510851925, -135098.9663626322 3187966.510851925), (-135128.9663626322 3187906.510851925, -135188.9663626322 3187936.510851925), (-135098.9663626322 3187966.510851925, -135049.1311789934 3188004.206519431), (-135049.1311789934 3188004.206519431, -135002.9605967804 3187995.897912365), (-135002.9605967804 3187995.897912365, -134961.1125090031 3187991.242858521), (-134961.1125090031 3187991.242858521, -134922.8834480362 3187990.277480195), (-134922.8834480362 3187990.277480195, -134880.8802992953 3187998.126518688), (-134880.8802992953 3187998.126518688, -134837.2181974105 3188014.29350713), (-134837.2181974105 3188014.29350713, -134792.471363968 3188033.064480097), (-134792.471363968 3188033.064480097, -134759.4879341979 3188031.118401236), (-134759.4879341979 3188031.118401236, -134727.0481040968 3188043.757498892), (-134727.0481040968 3188043.757498892, -134676.8741876762 3188053.097819868), (-134676.8741876762 3188053.097819868, -134647.9632581347 3188026.698094552), (-134647.9632581347 3188026.698094552, -134613.0717010128 3188009.087232535), (-134613.0717010128 3188009.087232535, -134580.7664184608 3187994.122875885))"
25102.0,28134.0,0.95,0.032,9503.534242253658,"MULTILINESTRING ((-132014.2872069322 3188144.35731763, -132020.845337106 3188111.205968294), (-132014.2872069322 3188144.35731763, -132049.4355170899 3188131.076424913), (-132020.845337106 3188111.205968294, -132036.374839562 3188079.143334586), (-132036.374839562 3188079.143334586, -132032.4451969155 3187964.443170466), (-132032.4451969155 3187964.443170466, -132042.7205266407 3187889.516235729), (-132042.7205266407 3187889.516235729, -132069.7131258385 3187818.947928474), (-132069.7131258385 3187818.947928474, -132098.8408376746 3187745.277602084), (-132098.8408376746 3187745.277602084, -132110.919593335 3187696.424255696), (-132110.919593335 3187696.424255696, -132115.7130824269 3187643.319546947), (-132115.7130824269 3187643.319546947, -132186.9513828944 3187644.130276393), (-132186.9513828944 3187644.130276393, -132235.0537740655 3187651.972803271), (-132235.0537740655 3187651.972803271, -132270.6847792556 3187651.336494298), (-132049.4355170899 3188131.076424913, -132084.8757591732 3188100.725905235), (-132084.8757591732 3188100.725905235, -132132.6312355807 3188047.078990014), (-132132.6312355807 3188047.078990014, -132145.5174276317 3188019.077284741), (-132145.5174276317 3188019.077284741, -132156.9896100609 3187978.044065372), (-132156.9896100609 3187978.044065372, -132160.6576212683 3187931.17926759))"
25254.0,25289.0,1.263,0.202,12633.075510478448,"MULTILINESTRING ((-137279.9664385472 3188911.114871811, -137268.628435279 3188939.307181904), (-137279.9664385472 3188911.114871811, -137251.4686015846 3188892.551379791), (-137251.4686015846 3188892.551379791, -137236.1811666856 3188855.89552004), (-137236.1811666856 3188855.89552004, -137222.5954418592 3188809.093344873), (-137222.5954418592 3188809.093344873, -137244.9726699379 3188727.604938488), (-137244.9726699379 3188727.604938488, -137259.5666775034 3188678.40864146), (-137467.1549739053 3189564.52543862, -137442.2496218414 3189573.379690767), (-137467.1549739053 3189564.52543862, -137467.1549739053 3189594.52543862), (-137467.1549739053 3189594.52543862, -137450.2146609459 3189613.142162582), (-137285.8921701289 3188976.441029019, -137268.628435279 3188939.307181904), (-137285.8921701289 3188976.441029019, -137326.8303644188 3189013.921527198), (-137326.8303644188 3189013.921527198, -137355.7896023232 3189066.892603832), (-137355.7896023232 3189066.892603832, -137377.1860624592 3189090.583058455), (-137377.1860624592 3189090.583058455, -137410.8226485027 3189131.126080038), (-137410.8226485027 3189131.126080038, -137418.7521788672 3189434.495811292), (-137418.7521788672 3189434.495811292, -137425.670561817 3189469.489672376), (-137425.670561817 3189469.489672376, -137441.0181894006 3189500.935860706), (-137441.0181894006 3189500.935860706, -137444.2163469504 3189540.054267979), (-137444.2163469504 3189540.054267979, -137442.2496218414 3189573.379690767), (-137450.2146609459 3189613.142162582, -137527.5624222181 3189621.54215398), (-137527.5624222181 3189621.54215398, -137558.4648547651 3189623.216686101), (-137558.4648547651 3189623.216686101, -137618.5696226966 3189637.366439174), (-137618.5696226966 3189637.366439174, -137630.351375223 3189643.404294915))"
25268.0,25254.0,0.536,0.23,5359.353087855789,"MULTILINESTRING ((-137062.1493236002 3188406.737017249, -137064.2792704575 3188389.267449569), (-137064.2792704575 3188389.267449569, -137067.3881217723 3188358.361348167), (-137259.5666775034 3188678.40864146, -137259.2492918887 3188644.967545602), (-137259.2492918887 3188644.967545602, -137255.7743967114 3188611.821714998), (-137255.7743967114 3188611.821714998, -137233.6219572076 3188556.991308133), (-137087.4222252922 3188318.142763438, -137067.3881217723 3188358.361348167), (-137087.4222252922 3188318.142763438, -137107.8562734576 3188301.122180678), (-137218.0024641848 3188522.770651726, -137233.6219572076 3188556.991308133), (-137218.0024641848 3188522.770651726, -137194.3060496027 3188503.532401709), (-137194.3060496027 3188503.532401709, -137177.5674653222 3188476.405125527), (-137177.5674653222 3188476.405125527, -137161.6274939229 3188428.78810983), (-137130.9985189038 3188360.709047569, -137161.6274939229 3188428.78810983), (-137130.9985189038 3188360.709047569, -137113.928641585 3188316.127601984), (-137113.928641585 3188316.127601984, -137107.8562734576 3188301.122180678))"
25195.0,25268.0,0.802,0.623,8015.64563157313,"MULTILINESTRING ((-137062.1493236002 3188406.737017249, -137035.1657179605 3188424.378811956), (-137035.1657179605 3188424.378811956, -136992.4432552572 3188458.398355911), (-136992.4432552572 3188458.398355911, -136955.2159622516 3188489.334271991), (-136929.4925056799 3188506.137492687, -136896.7535287039 3188522.49217168), (-136929.4925056799 3188506.137492687, -136955.2159622516 3188489.334271991), (-136896.7535287039 3188522.49217168, -136869.2738244564 3188548.299324914), (-136800.5500425031 3188623.64327372, -136776.3047329902 3188654.267083169), (-136800.5500425031 3188623.64327372, -136828.3861624172 3188596.565210778), (-136776.3047329902 3188654.267083169, -136747.231169098 3188610.686694355), (-136747.231169098 3188610.686694355, -136742.6047755047 3188564.09053838), (-136869.2738244564 3188548.299324914, -136828.3861624172 3188596.565210778), (-136742.6047755047 3188564.09053838, -136728.7588507901 3188519.281605587), (-136728.7588507901 3188519.281605587, -136734.6031075954 3188456.688845254), (-136734.6031075954 3188456.688845254, -136739.794054039 3188415.574270032), (-136739.794054039 3188415.574270032, -136741.7219219119 3188385.37484443), (-136741.7219219119 3188385.37484443, -136735.3708348989 3188346.740764455), (-136735.3708348989 3188346.740764455, -136724.8214756893 3188308.046160551), (-136724.8214756893 3188308.046160551, -136719.2357163158 3188278.212801525))"
25339.0,25346.0,0.389,0.016,3892.2337212570897,"MULTILINESTRING ((-133029.854849165 3190064.383321622, -133064.1326974917 3189998.080202834), (-133029.854849165 3190064.383321622, -133003.9771513961 3190128.687486441), (-133003.9771513961 3190128.687486441, -132973.9595124079 3190188.786820358), (-132967.0913624897 3189873.996540984, -133015.0048684121 3189897.4725579), (-133015.0048684121 3189897.4725579, -133025.0734625666 3189933.020347528), (-133025.0734625666 3189933.020347528, -133047.7535998597 3189964.544255682), (-133047.7535998597 3189964.544255682, -133064.1326974917 3189998.080202834))"
25333.0,26589.0,0.369,0.027,3692.596921134561,"MULTILINESTRING ((-132639.6734254426 3190020.104414944, -132607.5072358516 3190016.344259454), (-132639.6734254426 3190020.104414944, -132670.6515298799 3190014.205859794), (-132670.6515298799 3190014.205859794, -132684.1542027891 3190000.546553682), (-132684.1542027891 3190000.546553682, -132725.5955997445 3190017.960674705), (-132725.5955997445 3190017.960674705, -132770.1105129922 3190018.470014851), (-132770.1105129922 3190018.470014851, -132803.7280362354 3190009.730623871), (-132803.7280362354 3190009.730623871, -132822.6631951942 3190025.579295638), (-132822.6631951942 3190025.579295638, -132834.6808319005 3190051.249006545), (-132834.6808319005 3190051.249006545, -132839.6377678957 3190052.347890145), (-132560.798758894 3189978.815003, -132568.130816772 3190001.049502941), (-132568.130816772 3190001.049502941, -132607.5072358516 3190016.344259454))"
25339.0,25333.0,0.235,0.057,2346.730812032731,"MULTILINESTRING ((-132839.6377678957 3190052.347890145, -132868.8912826594 3190033.35917642), (-132868.8912826594 3190033.35917642, -132885.9868707432 3190004.3754041), (-132885.9868707432 3190004.3754041, -132917.7929406702 3189971.391664249), (-132917.7929406702 3189971.391664249, -132941.0941374001 3189948.731826566), (-132941.0941374001 3189948.731826566, -132945.9507098312 3189890.428324586), (-132945.9507098312 3189890.428324586, -132967.0913624897 3189873.996540984))"
26515.0,30755.0,0.855,0.024,8550.911409328177,"MULTILINESTRING ((-138583.2280379735 3190066.307469919, -138624.6195773133 3190108.488118562), (-138583.2280379735 3190066.307469919, -138558.5135096318 3190030.579065453), (-138657.5201329933 3190160.988984711, -138624.6195773133 3190108.488118562), (-138657.5201329933 3190160.988984711, -138404.5221289592 3190443.007827132), (-138558.5135096318 3190030.579065453, -138510.6355120973 3190004.995690579), (-138510.6355120973 3190004.995690579, -138477.5597089765 3189967.083356183), (-138477.5597089765 3189967.083356183, -138461.4294184507 3189914.783208573), (-138459.9025308518 3189866.825967429, -138461.4294184507 3189914.783208573), (-138404.5221289592 3190443.007827132, -138430.390337597 3190434.488044959), (-138460.390337597 3190374.488044959, -138430.390337597 3190404.488044959), (-138430.390337597 3190404.488044959, -138430.390337597 3190434.488044959))"
25304.0,26515.0,0.246,0.14,2461.6957048200697,"MULTILINESTRING ((-138459.9025308518 3189866.825967429, -138466.6201723595 3189836.539583424), (-138306.276071625 3189802.431291021, -138343.2339289972 3189795.72095639), (-138343.2339289972 3189795.72095639, -138374.3944402479 3189803.553899336), (-138374.3944402479 3189803.553899336, -138404.6243492278 3189819.823912397), (-138404.6243492278 3189819.823912397, -138390.6578099659 3189848.837579773), (-138466.6201723595 3189836.539583424, -138427.486884574 3189835.728940237), (-138390.6578099659 3189848.837579773, -138427.486884574 3189835.728940237))"
30744.0,25304.0,0.461,0.157,4611.7662673675,"MULTILINESTRING ((-138190.390337597 3189864.488044959, -138306.276071625 3189802.431291021), (-138190.390337597 3189864.488044959, -138190.390337597 3189894.488044959), (-138190.390337597 3189894.488044959, -138130.390337597 3189954.488044959), (-138130.390337597 3189954.488044959, -138130.390337597 3189984.488044959), (-138130.390337597 3190074.488044959, -138130.390337597 3189984.488044959), (-138130.390337597 3190074.488044959, -138040.390337597 3190104.488044959))"
25304.0,26520.0,0.338,0.018,3379.5326138833384,"MULTILINESTRING ((-138364.0069645654 3189647.883306469, -138395.0367695321 3189684.717592697), (-138364.0069645654 3189647.883306469, -138276.8301136667 3189555.678032587), (-138395.0367695321 3189684.717592697, -138362.9967022386 3189708.8593158), (-138362.9967022386 3189708.8593158, -138322.698169395 3189750.064910845), (-138322.698169395 3189750.064910845, -138305.6228700073 3189776.95730756), (-138305.6228700073 3189776.95730756, -138306.276071625 3189802.431291021))"
25235.0,30787.0,0.369,0.069,3690.178659111362,"MULTILINESTRING ((-139533.1398532531 3191555.630329436, -139503.1398532531 3191555.630329436), (-139503.1398532531 3191555.630329436, -139473.1398532531 3191555.630329436), (-139473.1398532531 3191555.630329436, -139443.1398532531 3191555.630329436), (-139443.1398532531 3191555.630329436, -139413.1398532531 3191555.630329436), (-139413.1398532531 3191555.630329436, -139406.6509467099 3191573.111127019), (-139406.6509467099 3191573.111127019, -139383.3626341525 3191517.496935181), (-139383.3626341525 3191517.496935181, -139383.1852018892 3191459.976484662), (-139383.1852018892 3191459.976484662, -139357.9556339607 3191427.765439306), (-139357.9556339607 3191427.765439306, -139328.1451103858 3191363.236840162))"
30830.0,30828.0,0.799,0.03,7987.215991188836,"MULTILINESTRING ((-150131.3348735274 3174030.07643084, -150164.3918188005 3173989.146881753), (-150131.3348735274 3174030.07643084, -150112.7051677799 3174009.531212002), (-150562.7051677799 3173949.531212002, -150562.7051677799 3174009.531212002), (-150562.7051677799 3173949.531212002, -150502.7051677799 3173979.531212002), (-150382.7051677799 3173919.531212002, -150322.7051677799 3173919.531212002), (-150382.7051677799 3173919.531212002, -150442.7051677799 3173979.531212002), (-150322.7051677799 3173919.531212002, -150299.5540205714 3173920.439290925), (-150191.4009816488 3173969.149613173, -150164.3918188005 3173989.146881753), (-150191.4009816488 3173969.149613173, -150241.1251642077 3173936.905281597), (-150241.1251642077 3173936.905281597, -150280.121366538 3173922.28452878), (-150280.121366538 3173922.28452878, -150299.5540205714 3173920.439290925), (-150502.7051677799 3173979.531212002, -150472.7051677799 3173949.531212002), (-150472.7051677799 3173949.531212002, -150442.7051677799 3173979.531212002), (-150742.7051677799 3174009.531212002, -150562.7051677799 3174009.531212002))"
20085.0,20090.0,0.517,1.595,5170.03865129108,"MULTILINESTRING ((-143569.9311609244 3174266.253280158, -143596.9913258133 3174338.79418861), (-143596.9913258133 3174338.79418861, -143744.4643385056 3174595.494282001), (-143744.4643385056 3174595.494282001, -143783.1886719497 3174591.669718172), (-143783.1886719497 3174591.669718172, -143820.5838556598 3174579.08144442), (-143820.5838556598 3174579.08144442, -143859.5129017183 3174539.626795953))"
31142.0,31140.0,0.297,0.027,2965.9048552118015,"MULTILINESTRING ((-137391.5289398742 3170347.407370409, -137391.5289398742 3170377.407370409), (-137601.5289398742 3170377.407370409, -137541.5289398742 3170377.407370409), (-137541.5289398742 3170377.407370409, -137511.5289398742 3170377.407370409), (-137511.5289398742 3170377.407370409, -137481.5289398742 3170407.407370409), (-137391.5289398742 3170377.407370409, -137421.5289398742 3170437.407370409), (-137481.5289398742 3170407.407370409, -137421.5289398742 3170437.407370409))"
23485.0,21476.0,0.749,0.723,7494.035873408441,"MULTILINESTRING ((-138013.7592182439 3170380.865791895, -137875.8502266056 3170312.919185576), (-138013.7592182439 3170380.865791895, -138107.2098324553 3170419.585925719), (-138211.4944116227 3170477.470341798, -138157.8409544875 3170450.206367284), (-138211.4944116227 3170477.470341798, -138250.2715076581 3170494.880136589), (-138250.2715076581 3170494.880136589, -138284.5853868241 3170512.580932256), (-137737.7039253764 3170303.984365365, -137708.0179499496 3170272.725692234), (-137737.7039253764 3170303.984365365, -137795.9672473464 3170302.054759405), (-137795.9672473464 3170302.054759405, -137844.5078746786 3170301.063975048), (-137844.5078746786 3170301.063975048, -137875.8502266056 3170312.919185576), (-138107.2098324553 3170419.585925719, -138157.8409544875 3170450.206367284), (-138378.7343847865 3170564.848136112, -138339.5854272358 3170539.229534574), (-138284.5853868241 3170512.580932256, -138339.5854272358 3170539.229534574))"
31153.0,23485.0,0.585,0.737,5845.505254893725,"MULTILINESTRING ((-138626.751549945 3170538.630223359, -138615.5608708472 3170575.936389973), (-138626.751549945 3170538.630223359, -138621.5289398742 3170527.407370409), (-138615.5608708472 3170575.936389973, -138428.7674906812 3170669.786183519), (-138471.5289398742 3170437.407370409, -138501.5289398742 3170467.407370409), (-138501.5289398742 3170467.407370409, -138501.5289398742 3170497.407370409), (-138561.5289398742 3170497.407370409, -138531.5289398742 3170497.407370409), (-138561.5289398742 3170497.407370409, -138591.5289398742 3170527.407370409), (-138531.5289398742 3170497.407370409, -138501.5289398742 3170497.407370409), (-138378.7343847865 3170564.848136112, -138406.0647515064 3170607.344568927), (-138406.0647515064 3170607.344568927, -138412.853749281 3170642.70200033), (-138412.853749281 3170642.70200033, -138428.7674906812 3170669.786183519), (-138621.5289398742 3170527.407370409, -138591.5289398742 3170527.407370409))"
25972.0,31082.0,0.67,0.031,6704.2000485222325,"MULTILINESTRING ((-139161.5289398742 3168877.407370409, -139147.0957126078 3168888.620112211), (-139161.5289398742 3168877.407370409, -139161.5289398742 3168907.407370409), (-139191.5289398742 3168907.407370409, -139191.5289398742 3168937.407370409), (-139191.5289398742 3168907.407370409, -139161.5289398742 3168907.407370409), (-139191.5289398742 3168937.407370409, -139161.5289398742 3168967.407370409), (-139161.5289398742 3168967.407370409, -139191.5289398742 3169087.407370409), (-139191.5289398742 3169087.407370409, -139161.5289398742 3169117.407370409), (-139161.5289398742 3169117.407370409, -139131.5289398742 3169117.407370409), (-139131.5289398742 3169117.407370409, -139101.5289398742 3169117.407370409), (-139101.5289398742 3169117.407370409, -139101.5289398742 3169147.407370409), (-139101.5289398742 3169147.407370409, -139101.5289398742 3169177.407370409), (-139101.5289398742 3169177.407370409, -139131.5289398742 3169207.407370409), (-139131.5289398742 3169207.407370409, -139161.5289398742 3169237.407370409), (-139161.5289398742 3169237.407370409, -139131.5289398742 3169297.407370409), (-139147.0957126078 3168888.620112211, -139169.314029916 3168847.942290542), (-139169.314029916 3168847.942290542, -139171.1240573373 3168814.205620516))"
21494.0,23513.0,0.646,0.082,6457.231696686411,"MULTILINESTRING ((-138258.6151816795 3169030.231249594, -138244.5711502109 3169064.000666834), (-138258.6151816795 3169030.231249594, -138279.0217763913 3168946.437649075), (-138244.5711502109 3169064.000666834, -138226.072629425 3169098.948028804), (-138198.724349008 3169258.679093508, -138233.0586427817 3169269.184683645), (-138198.724349008 3169258.679093508, -138169.5437091646 3169241.627015821), (-138423.9446443954 3168760.226678843, -138319.2026369657 3168831.547797495), (-138319.2026369657 3168831.547797495, -138312.5437088848 3168862.788111822), (-138312.5437088848 3168862.788111822, -138279.0217763913 3168946.437649075), (-138226.072629425 3169098.948028804, -138169.5437091646 3169241.627015821))"
