Unnamed: 0,X,Y,ID,Weight,Cluster,MV_Power,Population,Substation,geometry
28600.0,-153074.3124943481,3204311.662690861,21824.0,3.0,49.0,28.48831733241992,83.0,1.0,POINT (-153074.3124943481 3204311.662690861)
28601.0,-153370.49079917563,3204553.3881284767,32351.0,3.0,49.0,34.51940208360389,104.0,1.0,POINT (-153370.4907991756 3204553.388128477)
28430.0,-132092.83548720513,3181890.7757741367,20410.0,3.0,5.0,61.985959829995394,201.0,1.0,POINT (-132092.8354872051 3181890.775774137)
28602.0,-159061.9928427185,3201421.60366759,27391.0,3.0,50.0,53.57889201962622,171.0,1.0,POINT (-159061.9928427185 3201421.60366759)
28603.0,-151042.89508892337,3202001.4770148345,32405.0,3.0,51.0,20.75682383636217,57.0,1.0,POINT (-151042.8950889234 3202001.477014835)
28604.0,-150685.3312504835,3207138.150455049,32416.0,3.0,52.0,26.961980684472586,78.0,1.0,POINT (-150685.3312504835 3207138.150455049)
28605.0,-142271.93174664595,3171257.104438113,22493.0,3.0,53.0,34.86011719320722,105.0,1.0,POINT (-142271.9317466459 3171257.104438113)
28606.0,-142532.27397683793,3171027.4766602875,32429.0,3.0,53.0,15.279061958816431,40.0,1.0,POINT (-142532.2739768379 3171027.476660287)
28607.0,-140062.14487672446,3171498.866314008,32466.0,3.0,54.0,36.116987538242675,109.0,1.0,POINT (-140062.1448767245 3171498.866314008)
28608.0,-152233.87266097928,3212438.3301289473,32486.0,3.0,55.0,12.64553370620413,31.0,1.0,POINT (-152233.8726609793 3212438.330128947)
28609.0,-152593.87266097928,3212708.3301289473,32495.0,3.0,55.0,26.961980684472586,78.0,1.0,POINT (-152593.8726609793 3212708.330128947)
28610.0,-151118.77213951293,3212936.1543139983,32516.0,3.0,56.0,40.456876008048894,124.0,1.0,POINT (-151118.7721395129 3212936.154313998)
28611.0,-151568.77213951293,3213086.1543139983,32531.0,3.0,56.0,22.325447766245905,62.0,1.0,POINT (-151568.7721395129 3213086.154313998)
28612.0,-148625.20980646106,3213645.8978025094,32543.0,3.0,57.0,34.51940208360389,104.0,1.0,POINT (-148625.2098064611 3213645.897802509)
28613.0,-149305.8177272623,3213769.5358985886,32575.0,3.0,58.0,36.01147740356025,109.0,1.0,POINT (-149305.8177272623 3213769.535898589)
20127.0,-145964.40388221902,3172204.466444899,20130.0,1.0,59.0,0.0,0.0,1.0,POINT (-145964.403882219 3172204.466444899)
20129.0,-146012.8053739085,3172126.5988276973,20132.0,1.0,59.0,0.0,0.0,1.0,POINT (-146012.8053739085 3172126.598827697)
20146.0,-146868.43108279287,3171999.306289632,20149.0,1.0,59.0,0.0,0.0,1.0,POINT (-146868.4310827929 3171999.306289632)
20150.0,-147342.36575154707,3172133.7946608374,20153.0,1.0,59.0,0.0,0.0,1.0,POINT (-147342.3657515471 3172133.794660837)
28614.0,-145803.34195786202,3172103.6045013918,26925.0,3.0,59.0,33.599210110879476,100.0,1.0,POINT (-145803.341957862 3172103.604501392)
28615.0,-146905.94374214136,3172197.4476884943,32615.0,3.0,59.0,29.78944693419093,87.0,1.0,POINT (-146905.9437421414 3172197.447688494)
28616.0,-147415.94374214136,3172227.4476884943,32620.0,3.0,59.0,4.8137839741977215,9.0,1.0,POINT (-147415.9437421414 3172227.447688494)
28617.0,-145945.94374214136,3172227.4476884943,32625.0,3.0,59.0,47.280377520248784,148.0,1.0,POINT (-145945.9437421414 3172227.447688494)
28618.0,-147295.94374214136,3172497.4476884943,32663.0,3.0,59.0,22.012265887473504,61.0,1.0,POINT (-147295.9437421414 3172497.447688494)
28619.0,-147715.94374214136,3172617.4476884943,32677.0,3.0,59.0,24.632836321174693,70.0,1.0,POINT (-147715.9437421414 3172617.447688494)
28620.0,-145795.94374214136,3172647.4476884943,32682.0,3.0,59.0,9.56878133032115,22.0,1.0,POINT (-145795.9437421414 3172647.447688494)
28621.0,-146155.94374214136,3172827.4476884943,32702.0,3.0,59.0,24.632836321174693,70.0,1.0,POINT (-146155.9437421414 3172827.447688494)
20184.0,-131115.56330959115,3184729.59550403,20188.0,1.0,6.0,0.0,0.0,1.0,POINT (-131115.5633095911 3184729.59550403)
20269.0,-130296.80981477568,3184288.5022074683,20275.0,1.0,6.0,0.0,0.0,1.0,POINT (-130296.8098147757 3184288.502207468)
20474.0,-131178.76907031063,3184718.4240623787,20486.0,1.0,6.0,0.0,0.0,1.0,POINT (-131178.7690703106 3184718.424062379)
20478.0,-131067.05043375096,3184903.435902732,20490.0,1.0,6.0,0.0,0.0,1.0,POINT (-131067.050433751 3184903.435902732)
20480.0,-131029.80370040367,3185008.557549038,20492.0,1.0,6.0,0.0,0.0,1.0,POINT (-131029.8037004037 3185008.557549038)
20500.0,-130696.87976038585,3186262.626973652,20515.0,1.0,6.0,0.0,0.0,1.0,POINT (-130696.8797603859 3186262.626973652)
20630.0,-130884.83549968619,3184750.9085237104,20646.0,1.0,6.0,0.0,0.0,1.0,POINT (-130884.8354996862 3184750.90852371)
25430.0,-130834.66609134394,3182874.9233878823,25531.0,1.0,6.0,0.0,0.0,1.0,POINT (-130834.6660913439 3182874.923387882)
27560.0,-130589.48409940633,3184874.136667917,27700.0,1.0,6.0,0.0,0.0,1.0,POINT (-130589.4840994063 3184874.136667917)
28431.0,-130961.4100793306,3184459.91326923,20181.0,3.0,6.0,24.20699093495534,69.0,1.0,POINT (-130961.4100793306 3184459.91326923)
28432.0,-130498.23714639591,3183843.652410713,20283.0,3.0,6.0,34.82357710254203,105.0,1.0,POINT (-130498.2371463959 3183843.652410713)
28433.0,-130845.88121952348,3183186.695414598,20295.0,3.0,6.0,42.874132896794464,133.0,1.0,POINT (-130845.8812195235 3183186.695414598)
28434.0,-130476.56325836359,3187057.0560025116,20427.0,3.0,6.0,20.565840081601298,57.0,1.0,POINT (-130476.5632583636 3187057.056002512)
28435.0,-130973.8296306549,3185566.443481578,20500.0,3.0,6.0,59.76154947660442,193.0,1.0,POINT (-130973.8296306549 3185566.443481578)
28436.0,-130834.10486020756,3185900.285632476,20507.0,3.0,6.0,23.000641414376076,65.0,1.0,POINT (-130834.1048602076 3185900.285632476)
28437.0,-130646.5834189503,3186231.3189615794,20514.0,3.0,6.0,58.64731042672172,189.0,1.0,POINT (-130646.5834189503 3186231.318961579)
28438.0,-130291.48848136395,3184226.414981355,20627.0,3.0,6.0,35.98260658150754,109.0,1.0,POINT (-130291.488481364 3184226.414981355)
28439.0,-130868.55034373335,3186191.7778160125,25032.0,3.0,6.0,19.335804801241466,53.0,1.0,POINT (-130868.5503437334 3186191.777816013)
28440.0,-130258.4215542157,3183973.732508164,25172.0,3.0,6.0,45.15074572555602,141.0,1.0,POINT (-130258.4215542157 3183973.732508164)
28441.0,-130324.38115623387,3183651.7287092893,25513.0,3.0,6.0,37.138388117703364,113.0,1.0,POINT (-130324.3811562339 3183651.728709289)
28442.0,-130744.84123388221,3182996.3278888664,25528.0,3.0,6.0,66.41960810303748,217.0,1.0,POINT (-130744.8412338822 3182996.327888866)
28443.0,-131144.43888579786,3182903.499805856,26888.0,3.0,6.0,19.335804801241466,53.0,1.0,POINT (-131144.4388857979 3182903.499805856)
28444.0,-131235.4478638349,3184691.0154395313,27083.0,3.0,6.0,30.150889526112035,89.0,1.0,POINT (-131235.4478638349 3184691.015439531)
28445.0,-130375.58864778778,3184845.073171159,27695.0,3.0,6.0,37.138388117703364,113.0,1.0,POINT (-130375.5886477878 3184845.073171159)
28446.0,-131172.37078399357,3184930.532628905,27728.0,3.0,6.0,38.2910942377233,117.0,1.0,POINT (-131172.3707839936 3184930.532628905)
28447.0,-130120.199116062,3187115.8619628614,27951.0,3.0,6.0,11.694761983116061,29.0,1.0,POINT (-130120.199116062 3187115.861962861)
28448.0,-130683.02177661733,3186696.6662761187,27980.0,3.0,6.0,35.98260658150754,109.0,1.0,POINT (-130683.0217766173 3186696.666276119)
28449.0,-131064.49334843893,3183479.10219475,29090.0,3.0,6.0,14.304295885466793,37.0,1.0,POINT (-131064.4933484389 3183479.10219475)
28450.0,-131274.49334843893,3184349.10219475,29208.0,3.0,6.0,32.49499803409727,97.0,1.0,POINT (-131274.4933484389 3184349.10219475)
28451.0,-130194.49334843893,3184589.10219475,29257.0,3.0,6.0,18.09603403704116,49.0,1.0,POINT (-130194.4933484389 3184589.10219475)
28452.0,-130914.49334843893,3184649.10219475,29269.0,3.0,6.0,31.325009648894838,93.0,1.0,POINT (-130914.4933484389 3184649.10219475)
28453.0,-130854.49334843893,3184949.10219475,29342.0,3.0,6.0,27.789079162937174,81.0,1.0,POINT (-130854.4933484389 3184949.10219475)
28622.0,-149333.9512380426,3173295.2758378,23138.0,3.0,60.0,27.223613050851522,79.0,1.0,POINT (-149333.9512380426 3173295.2758378)
28623.0,-148436.05829882054,3172762.1569908164,32725.0,3.0,60.0,34.86011719320722,105.0,1.0,POINT (-148436.0582988205 3172762.156990816)
28624.0,-148016.05829882054,3172792.1569908164,32733.0,3.0,60.0,37.37006107348553,114.0,1.0,POINT (-148016.0582988205 3172792.156990816)
28625.0,-148586.05829882054,3173122.1569908164,32764.0,3.0,60.0,12.476514026661059,31.0,1.0,POINT (-148586.0582988205 3173122.156990816)
4188.0,-148526.05829882054,3172882.1569908164,32753.0,2.0,60.0,0.0,0.0,1.0,POINT (-148526.0582988205 3172882.156990816)
28626.0,-147609.18383829985,3211036.875159024,21910.0,3.0,61.0,33.02154533548916,99.0,1.0,POINT (-147609.1838382999 3211036.875159024)
21915.0,-148929.66294619362,3211485.6339027816,21942.0,1.0,62.0,0.0,0.0,1.0,POINT (-148929.6629461936 3211485.633902782)
21926.0,-149471.72454434284,3211648.2977080843,21954.0,1.0,62.0,0.0,0.0,1.0,POINT (-149471.7245443428 3211648.297708084)
28627.0,-150185.73991124448,3211533.0341723026,21672.0,3.0,62.0,9.188889134329752,21.0,1.0,POINT (-150185.7399112445 3211533.034172303)
28628.0,-148577.32093114132,3211219.2248513224,21930.0,3.0,62.0,36.01147740356025,109.0,1.0,POINT (-148577.3209311413 3211219.224851322)
28629.0,-148937.73573467994,3211522.3052664245,21943.0,3.0,62.0,26.961980684472586,78.0,1.0,POINT (-148937.7357346799 3211522.305266425)
28630.0,-149037.9125778648,3211822.0693307286,27418.0,3.0,62.0,15.956359967235839,42.0,1.0,POINT (-149037.9125778648 3211822.069330729)
28631.0,-149434.92526357953,3211659.2248654994,32856.0,3.0,62.0,40.456876008048894,124.0,1.0,POINT (-149434.9252635795 3211659.224865499)
28632.0,-146629.315113219,3216324.5046519376,22013.0,3.0,63.0,17.574785850404783,47.0,1.0,POINT (-146629.315113219 3216324.504651938)
28633.0,-147315.26863092955,3216611.8424349213,32888.0,3.0,63.0,7.371271734212793,16.0,1.0,POINT (-147315.2686309296 3216611.842434921)
28634.0,-136382.49802632912,3170939.2142247832,23402.0,3.0,64.0,27.46164058160579,80.0,1.0,POINT (-136382.4980263291 3170939.214224783)
28635.0,-136894.35330135128,3170979.700528952,23412.0,3.0,64.0,43.58542564201468,135.0,1.0,POINT (-136894.3533013513 3170979.700528952)
28636.0,-136605.89724062645,3171092.6314640436,25945.0,3.0,64.0,32.59564258545273,97.0,1.0,POINT (-136605.8972406265 3171092.631464044)
28637.0,-137244.83489704743,3171201.250588407,32963.0,3.0,64.0,28.50939633126163,83.0,1.0,POINT (-137244.8348970474 3171201.250588407)
23328.0,-135748.20157815784,3171865.6947239144,23389.0,1.0,65.0,0.0,0.0,1.0,POINT (-135748.2015781578 3171865.694723914)
28638.0,-135593.35080379626,3172237.593679499,23383.0,3.0,65.0,32.636936835236675,97.0,1.0,POINT (-135593.3508037963 3172237.593679499)
28639.0,-135753.02274984613,3171791.6276156437,23391.0,3.0,65.0,41.499697280915186,128.0,1.0,POINT (-135753.0227498461 3171791.627615644)
28640.0,-136097.80870901572,3171339.525803096,23398.0,3.0,65.0,15.414109347436993,40.0,1.0,POINT (-136097.8087090157 3171339.525803096)
28641.0,-135383.23541608654,3172111.6990022394,24516.0,3.0,65.0,36.45784016184787,110.0,1.0,POINT (-135383.2354160865 3172111.699002239)
28642.0,-134702.43539173855,3172468.1335413093,24550.0,3.0,65.0,56.36288776150094,181.0,1.0,POINT (-134702.4353917385 3172468.133541309)
28643.0,-135064.6362225985,3172746.3925448894,24559.0,3.0,65.0,27.47563566608923,80.0,1.0,POINT (-135064.6362225985 3172746.392544889)
28644.0,-135871.63582732587,3172191.807524498,33052.0,3.0,65.0,15.414109347436993,40.0,1.0,POINT (-135871.6358273259 3172191.807524498)
23387.0,-134438.31470225568,3172964.415634198,23452.0,1.0,66.0,0.0,0.0,1.0,POINT (-134438.3147022557 3172964.415634198)
28645.0,-134274.7080521605,3172940.282836678,25906.0,3.0,66.0,16.80045857223973,44.0,1.0,POINT (-134274.7080521605 3172940.282836678)
28646.0,-134732.42338924474,3172819.843044653,33139.0,3.0,66.0,18.171678415117047,49.0,1.0,POINT (-134732.4233892447 3172819.843044653)
28647.0,-134132.42338924474,3173239.843044653,33153.0,3.0,66.0,3.076473690319872,5.0,1.0,POINT (-134132.4233892447 3173239.843044653)
28648.0,-161094.92374155653,3168603.607511056,22610.0,3.0,67.0,18.010220222537935,48.0,1.0,POINT (-161094.9237415565 3168603.607511056)
28649.0,-161504.24683095486,3168674.6281067445,33168.0,3.0,67.0,31.064189839283767,92.0,1.0,POINT (-161504.2468309549 3168674.628106744)
28650.0,-140885.49702907624,3168508.7018010695,22353.0,3.0,68.0,25.931612179042624,74.0,1.0,POINT (-140885.4970290762 3168508.70180107)
28651.0,-141206.6636151787,3168920.947770232,22449.0,3.0,68.0,19.35523934315555,53.0,1.0,POINT (-141206.6636151787 3168920.947770232)
28652.0,-140564.0634883768,3168087.046821524,33193.0,3.0,68.0,20.68882218820476,57.0,1.0,POINT (-140564.0634883768 3168087.046821524)
28653.0,-141674.0634883768,3168867.046821524,33225.0,3.0,68.0,19.35523934315555,53.0,1.0,POINT (-141674.0634883768 3168867.046821524)
26126.0,-141826.1601230547,3169497.762961226,26238.0,1.0,69.0,0.0,0.0,1.0,POINT (-141826.1601230547 3169497.762961226)
26134.0,-141922.76779516134,3169129.463811668,26246.0,1.0,69.0,0.0,0.0,1.0,POINT (-141922.7677951613 3169129.463811668)
28654.0,-141958.54122904933,3169880.7484252173,26230.0,3.0,69.0,41.10857427963124,127.0,1.0,POINT (-141958.5412290493 3169880.748425217)
28655.0,-142005.26975617016,3168945.3084487743,26249.0,3.0,69.0,60.66199681160934,196.0,1.0,POINT (-142005.2697561702 3168945.308448774)
28656.0,-142090.55010552864,3169271.109785542,33297.0,3.0,69.0,33.599210110879476,100.0,1.0,POINT (-142090.5501055286 3169271.109785542)
28657.0,-141970.55010552864,3169451.109785542,33311.0,3.0,69.0,20.68882218820476,57.0,1.0,POINT (-141970.5501055286 3169451.109785542)
24904.0,-133089.37076959893,3182672.2438704837,24984.0,1.0,7.0,0.0,0.0,1.0,POINT (-133089.3707695989 3182672.243870484)
24907.0,-133136.34670384706,3182756.394725477,24987.0,1.0,7.0,0.0,0.0,1.0,POINT (-133136.3467038471 3182756.394725477)
28454.0,-132979.99581454776,3182520.573474514,24981.0,3.0,7.0,59.76154947660442,193.0,1.0,POINT (-132979.9958145478 3182520.573474514)
28455.0,-133276.33583941625,3182980.412470453,24991.0,3.0,7.0,50.399047164882745,159.0,1.0,POINT (-133276.3358394162 3182980.412470453)
28456.0,-132898.72195487982,3182883.1995295635,26991.0,3.0,7.0,15.582013462782195,41.0,1.0,POINT (-132898.7219548798 3182883.199529564)
28457.0,-133562.1337474609,3182949.829879946,29622.0,3.0,7.0,22.21282708199591,62.0,1.0,POINT (-133562.1337474609 3182949.829879946)
22231.0,-159155.73464645873,3165159.0360506843,22263.0,1.0,70.0,0.0,0.0,1.0,POINT (-159155.7346464587 3165159.036050684)
22634.0,-159480.03707606212,3164840.9585746387,22677.0,1.0,70.0,0.0,0.0,1.0,POINT (-159480.0370760621 3164840.958574639)
22648.0,-159388.5526521784,3164545.1087328163,22691.0,1.0,70.0,0.0,0.0,1.0,POINT (-159388.5526521784 3164545.108732816)
28658.0,-159688.76642467448,3164391.234901843,22667.0,3.0,70.0,47.280377520248784,148.0,1.0,POINT (-159688.7664246745 3164391.234901843)
28659.0,-159584.73427501018,3164891.4023783696,22749.0,3.0,70.0,44.81965815330759,140.0,1.0,POINT (-159584.7342750102 3164891.40237837)
28660.0,-159181.87111407108,3164278.5170812323,25780.0,3.0,70.0,44.81965815330759,140.0,1.0,POINT (-159181.8711140711 3164278.517081232)
28661.0,-158670.00209557748,3165025.7153562107,25804.0,3.0,70.0,41.10857427963124,127.0,1.0,POINT (-158670.0020955775 3165025.715356211)
28662.0,-159228.30027252538,3165199.9921991336,33473.0,3.0,70.0,19.35523934315555,53.0,1.0,POINT (-159228.3002725254 3165199.992199134)
28663.0,-151540.49552373873,3167310.2888971805,22160.0,3.0,71.0,20.68882218820476,57.0,1.0,POINT (-151540.4955237387 3167310.28889718)
22548.0,-158327.24925802232,3166062.5931058316,22589.0,1.0,72.0,0.0,0.0,1.0,POINT (-158327.2492580223 3166062.593105832)
22554.0,-158191.3286297219,3165853.2993162675,22595.0,1.0,72.0,0.0,0.0,1.0,POINT (-158191.3286297219 3165853.299316267)
28664.0,-157951.0744066661,3165651.2032453045,22237.0,3.0,72.0,36.116987538242675,109.0,1.0,POINT (-157951.0744066661 3165651.203245305)
28665.0,-158243.91020628187,3165839.869212876,33546.0,3.0,72.0,49.7315156100204,157.0,1.0,POINT (-158243.9102062819 3165839.869212876)
28666.0,-158393.91020628187,3165989.869212876,33576.0,3.0,72.0,43.58542564201468,135.0,1.0,POINT (-158393.9102062819 3165989.869212876)
28667.0,-158573.91020628187,3166169.869212876,33600.0,3.0,72.0,32.333999976917056,96.0,1.0,POINT (-158573.9102062819 3166169.869212876)
28668.0,-157673.91020628187,3166199.869212876,33614.0,3.0,72.0,12.476514026661059,31.0,1.0,POINT (-157673.9102062819 3166199.869212876)
20997.0,-145106.83663329927,3167242.015413578,21017.0,1.0,73.0,0.0,0.0,1.0,POINT (-145106.8366332993 3167242.015413578)
25952.0,-144700.75364611644,3167060.685917241,26061.0,1.0,73.0,0.0,0.0,1.0,POINT (-144700.7536461164 3167060.685917241)
28669.0,-145533.23382866886,3167273.3538271226,21001.0,3.0,73.0,16.65216500403069,44.0,1.0,POINT (-145533.2338286689 3167273.353827123)
28670.0,-144679.5087146278,3166987.5504201883,26059.0,3.0,73.0,86.89896621226536,292.0,1.0,POINT (-144679.5087146278 3166987.550420188)
28671.0,-145037.7482204761,3167123.050082747,33674.0,3.0,73.0,33.599210110879476,100.0,1.0,POINT (-145037.7482204761 3167123.050082747)
28672.0,-144767.7482204761,3167483.050082747,33725.0,3.0,73.0,24.632836321174693,70.0,1.0,POINT (-144767.7482204761 3167483.050082747)
28673.0,-152436.11043893744,3167377.7311045793,33742.0,3.0,74.0,11.038928032474434,27.0,1.0,POINT (-152436.1104389374 3167377.731104579)
28674.0,-161405.45405606163,3165967.466394277,33751.0,3.0,75.0,22.012265887473504,61.0,1.0,POINT (-161405.4540560616 3165967.466394277)
28675.0,-161195.45405606163,3166717.466394277,33762.0,3.0,75.0,12.476514026661059,31.0,1.0,POINT (-161195.4540560616 3166717.466394277)
28676.0,-146386.70682242108,3168158.6814027005,21038.0,3.0,76.0,18.010220222537935,48.0,1.0,POINT (-146386.7068224211 3168158.6814027)
28677.0,-146069.8821724341,3167517.2755501964,26197.0,3.0,76.0,37.37006107348553,114.0,1.0,POINT (-146069.8821724341 3167517.275550196)
28678.0,-148413.06702263711,3167831.952938728,22133.0,3.0,77.0,36.116987538242675,109.0,1.0,POINT (-148413.0670226371 3167831.952938728)
28679.0,-145894.9776791472,3166729.175462892,26087.0,3.0,78.0,13.888321657814894,35.0,1.0,POINT (-145894.9776791472 3166729.175462892)
28680.0,-146295.86968605942,3166588.7713377536,33839.0,3.0,78.0,42.348443905517314,131.0,1.0,POINT (-146295.8696860594 3166588.771337754)
28681.0,-147081.7146066192,3168510.4599546073,28313.0,3.0,79.0,25.931612179042624,74.0,1.0,POINT (-147081.7146066192 3168510.459954607)
28682.0,-147626.1325887829,3168301.4074796387,33870.0,3.0,79.0,16.65216500403069,44.0,1.0,POINT (-147626.1325887829 3168301.407479639)
20311.0,-132127.7612074575,3183388.5897111823,20319.0,1.0,8.0,0.0,0.0,1.0,POINT (-132127.7612074575 3183388.589711182)
28458.0,-132377.30207875866,3183092.8833588664,20666.0,3.0,8.0,51.93046891982989,165.0,1.0,POINT (-132377.3020787587 3183092.883358866)
28459.0,-132194.99052539005,3183465.938029198,27106.0,3.0,8.0,23.000641414376076,65.0,1.0,POINT (-132194.9905253901 3183465.938029198)
28460.0,-132264.28385145846,3183652.4103842983,29729.0,3.0,8.0,21.78716633894918,61.0,1.0,POINT (-132264.2838514585 3183652.410384298)
28461.0,-131964.28385145846,3183652.4103842983,29731.0,3.0,8.0,20.565840081601298,57.0,1.0,POINT (-131964.2838514585 3183652.410384298)
26631.0,-153643.36937000675,3168138.539663504,26751.0,1.0,80.0,0.0,0.0,1.0,POINT (-153643.3693700068 3168138.539663504)
28683.0,-153903.96561156958,3168581.517432877,26736.0,3.0,80.0,39.865666036290214,122.0,1.0,POINT (-153903.9656115696 3168581.517432877)
28684.0,-153552.9186295918,3168530.403413124,26772.0,3.0,80.0,24.632836321174693,70.0,1.0,POINT (-153552.9186295918 3168530.403413124)
28685.0,-153650.06354876352,3168093.5326751354,33910.0,3.0,80.0,49.7315156100204,157.0,1.0,POINT (-153650.0635487635 3168093.532675135)
28462.0,-134660.18672621247,3183781.04890357,23251.0,3.0,9.0,27.47563566608923,80.0,1.0,POINT (-134660.1867262125 3183781.04890357)
28463.0,-134882.39496953806,3184184.3888190733,26648.0,3.0,9.0,20.8764063435856,58.0,1.0,POINT (-134882.3949695381 3184184.388819073)
,-139126.93783656432,3172413.6986691616,33915.0,3.0,-1.0,0.0,,1.0,POINT (-139126.9378365643 3172413.698669162)
,-138294.44828611615,3173999.114979651,33916.0,3.0,-1.0,0.0,,1.0,POINT (-138294.4482861162 3173999.114979651)
,-139591.03824544183,3173082.4037449714,33917.0,3.0,-1.0,0.0,,1.0,POINT (-139591.0382454418 3173082.403744971)
,-142562.12781449355,3174451.6234682817,33918.0,3.0,-1.0,0.0,,1.0,POINT (-142562.1278144935 3174451.623468282)
,-142225.6625889141,3180932.603712562,33919.0,3.0,-1.0,0.0,,1.0,POINT (-142225.6625889141 3180932.603712562)
,-141630.30989052335,3185047.133506445,33920.0,3.0,-1.0,0.0,,1.0,POINT (-141630.3098905233 3185047.133506445)
,-137310.34041964577,3183632.558675998,33921.0,3.0,-1.0,0.0,,1.0,POINT (-137310.3404196458 3183632.558675998)
,-122924.60810142227,3182754.851563726,33922.0,3.0,-1.0,0.0,,1.0,POINT (-122924.6081014223 3182754.851563726)
,-124332.09604118497,3182119.029475629,33923.0,3.0,-1.0,0.0,,1.0,POINT (-124332.096041185 3182119.029475629)
,-132868.90336284484,3176781.5473412303,33924.0,3.0,-1.0,0.0,,1.0,POINT (-132868.9033628448 3176781.54734123)
,-146329.8271410156,3218688.194761388,33925.0,3.0,-1.0,0.0,,1.0,POINT (-146329.8271410156 3218688.194761388)
