,Cost,ID1,ID2,Length,geometry,Type,C1,C2
0,55633.19779700167,31389,31559,3555.4292812302483,"LINESTRING (-147169.6590617808 3181824.858823911, -147371.2004155965 3181995.672548381, -147671.2004155965 3181995.672548381, -147971.2004155965 3181995.672548381, -148271.2004155965 3182295.672548381, -148571.2004155965 3182595.672548381, -148871.2004155965 3182595.672548381, -149171.2004155965 3182595.672548381, -149471.2004155965 3182595.672548381, -149771.2004155965 3182595.672548381, -150071.2004155965 3182595.672548381, -150371.2004155965 3182595.672548381, -150399.6117936629 3182627.56382053)",C-C,33.0,37.0
0,21403.823939010526,31389,28439,1784.985977995022,"LINESTRING (-147169.6590617808 3181824.858823911, -147071.2004155965 3181995.672548381, -147247.439444169 3182394.239902148, -147328.5531588918 3182611.131881345, -147334.878785614 3182882.346252661, -147470.4462263485 3183022.807778466, -147502.6505151387 3183038.028444494, -147520.7997570029 3183074.502277822, -147510.497274063 3183104.938710442, -147490.3573535281 3183142.24635631, -147470.2824827964 3183165.185997952, -147455.791077304 3183191.60018688, -147444.5995548651 3183237.469702051, -147446.8340165482 3183268.519684028, -147453.7061653945 3183294.406446392, -147462.7733772191 3183318.225586556, -147503.2949878501 3183422.481286661)",C-C,33.0,39.0
0,32580.099364114903,31389,31695,3258.00993641149,"LINESTRING (-147169.6590617808 3181824.858823911, -147177.5459817865 3181835.355389836, -147195.2316716354 3181880.91401264, -147264.8939535414 3181936.088657583, -147335.2594910341 3181978.112327216, -147366.1735655204 3181988.216042806, -147403.4016306183 3181976.558313363, -147626.2137754387 3181788.075432624, -147622.7104473239 3181974.892474815, -147841.1104455446 3182112.46190689, -148013.8040484076 3182120.533484662, -148132.4356058218 3182184.651972486, -148372.7156829015 3182159.518867411, -148579.7848027649 3182325.019900189, -148795.4287886195 3182396.382859212, -149095.3001194531 3182449.614977593, -149291.7370852857 3182617.155337446, -149139.9569375048 3182672.518159097, -149183.7568970628 3182845.518433024, -149383.6878625845 3182908.475975661, -149429.7978703352 3182931.708223745, -149423.5856515348 3182941.137548914)",C-C,33.0,40.0
0,46240.67815249699,31389,31760,2896.5626074593984,"LINESTRING (-147169.6590617808 3181824.858823911, -147371.2004155965 3181995.672548381, -147371.2004155965 3182295.672548381, -147371.2004155965 3182595.672548381, -147371.2004155965 3182895.672548381, -147371.2004155965 3183195.672548381, -147371.2004155965 3183495.672548381, -147371.2004155965 3183795.672548381, -147671.2004155965 3184095.672548381, -147671.2004155965 3184395.672548381, -147653.1872489444 3184502.270048948)",C-C,33.0,41.0
0,51195.18567633231,31389,22929,4242.246265950831,"LINESTRING (-147169.6590617808 3181824.858823911, -147071.2004155965 3181995.672548381, -147247.439444169 3182394.239902148, -147328.5531588918 3182611.131881345, -147334.878785614 3182882.346252661, -147470.4462263485 3183022.807778466, -147502.6505151387 3183038.028444494, -147520.7997570029 3183074.502277822, -147510.497274063 3183104.938710442, -147490.3573535281 3183142.24635631, -147470.2824827964 3183165.185997952, -147455.791077304 3183191.60018688, -147444.5995548651 3183237.469702051, -147446.8340165482 3183268.519684028, -147453.7061653945 3183294.406446392, -147462.7733772191 3183318.225586556, -147503.2949878501 3183422.481286661, -147517.4915606768 3183458.583511936, -147525.4868598016 3183487.555708403, -147529.0583010284 3183521.006415501, -147529.0076133123 3183555.808151286, -147520.260439913 3183621.543429001, -147506.2836892438 3183670.570655422, -147499.6347993927 3183723.393925884, -147519.074748981 3183765.072980658, -147550.2955383038 3183799.118410336, -147610.1009221159 3183860.889706301, -147614.2312835507 3183894.913013665, -147353.8961801957 3184009.311685384, -147239.5686601513 3184289.275837827, -147093.1885502919 3184299.530100622, -147164.1915019807 3184516.959384387, -147336.9930982974 3184761.855749774, -147431.4457864894 3185050.608490664, -147163.1929225626 3185307.223661153)",C-C,33.0,42.0
0,94581.5406923105,22555,31644,5825.284157645789,"LINESTRING (-159038.5816894938 3170196.122484754, -159054.7537411055 3170257.689736427, -159071.2004155965 3170595.672548381, -158771.2004155965 3170595.672548381, -158471.2004155965 3170595.672548381, -158171.2004155965 3170295.672548381, -157871.2004155965 3169995.672548381, -157571.2004155965 3169995.672548381, -157271.2004155965 3169695.672548381, -156971.2004155965 3169695.672548381, -156671.2004155965 3169995.672548381, -156371.2004155965 3170295.672548381, -156071.2004155965 3170595.672548381, -155771.2004155965 3170595.672548381, -155471.2004155965 3170595.672548381, -155171.2004155965 3170895.672548381, -154871.2004155965 3170595.672548381, -154642.1465289856 3170601.695818422)",C-C,34.0,38.0
0,50312.13201309579,22555,22610,4948.452154215458,"LINESTRING (-159038.5816894938 3170196.122484754, -159070.3347809141 3170154.24465041, -159102.9939473347 3170098.275911473, -159122.8334790976 3170047.066667714, -159171.1398033664 3169987.075680267, -159209.4752968709 3169982.663817812, -159401.4539233509 3169782.899644603, -159528.7606713626 3169516.473330134, -159450.7061440407 3169238.453387504, -159371.7564350717 3168945.420696064, -159183.3310645006 3168674.858339373, -159069.8469671941 3168396.858877325, -158918.4161971503 3168126.915952058, -159156.7996537468 3168025.712990498, -159285.1434924171 3168114.984566155, -159630.9712064277 3168058.917206552, -159693.1687451239 3168049.199758084, -159725.7878132022 3168175.887553876, -159977.8976232625 3168357.720194536, -160206.1131001623 3168545.041318604, -160522.3671811254 3168647.458340827, -160802.5786899603 3168729.098320431, -160966.6404950822 3168751.479335388, -161066.0496987703 3168612.479052396, -161094.9237415565 3168603.607511056)",C-C,34.0,67.0
0,78921.9072813627,22555,33473,7073.986670921298,"LINESTRING (-159038.5816894938 3170196.122484754, -159070.3347809141 3170154.24465041, -159102.9939473347 3170098.275911473, -159122.8334790976 3170047.066667714, -159171.1398033664 3169987.075680267, -159209.4752968709 3169982.663817812, -159401.4539233509 3169782.899644603, -159528.7606713626 3169516.473330134, -159450.7061440407 3169238.453387504, -159371.7564350717 3168945.420696064, -159183.3310645006 3168674.858339373, -159069.8469671941 3168396.858877325, -158918.4161971503 3168126.915952058, -159156.7996537468 3168025.712990498, -159285.1434924171 3168114.984566155, -159630.9712064277 3168058.917206552, -159693.1687451239 3168049.199758084, -159457.0292718184 3167816.755497574, -159264.6802472514 3167572.916010487, -159107.1929539728 3167318.976799831, -158852.2687174819 3167098.232321012, -158737.429666759 3166816.527557435, -158734.2015820075 3166504.827030734, -158604.0927017503 3166360.035423795, -158594.9467354364 3166328.789100094, -158548.295280468 3166293.99675794, -158528.1079841297 3166266.658947207, -158513.9594938777 3166196.561174322, -158497.4599671058 3166161.334784215, -158467.8585176719 3166152.851290784, -158436.4368029877 3166155.231075802, -158407.1796962328 3166130.697830632, -158372.9924541288 3166128.472353077, -158346.8199581515 3166097.960542663, -158327.2492580223 3166062.593105832, -158333.9102062819 3166049.869212876, -158363.9102062819 3166019.869212876, -158363.9102062819 3165989.869212876, -158471.2004155965 3165795.672548381, -158771.2004155965 3165495.672548381, -159071.2004155965 3165195.672548381, -159198.3002725254 3165199.992199134, -159228.3002725254 3165199.992199134)",C-C,34.0,70.0
0,56480.55253740507,22555,33600,5595.500407873417,"LINESTRING (-159038.5816894938 3170196.122484754, -159070.3347809141 3170154.24465041, -159102.9939473347 3170098.275911473, -159122.8334790976 3170047.066667714, -159171.1398033664 3169987.075680267, -159209.4752968709 3169982.663817812, -159401.4539233509 3169782.899644603, -159528.7606713626 3169516.473330134, -159450.7061440407 3169238.453387504, -159371.7564350717 3168945.420696064, -159183.3310645006 3168674.858339373, -159069.8469671941 3168396.858877325, -158918.4161971503 3168126.915952058, -159156.7996537468 3168025.712990498, -159285.1434924171 3168114.984566155, -159630.9712064277 3168058.917206552, -159693.1687451239 3168049.199758084, -159457.0292718184 3167816.755497574, -159264.6802472514 3167572.916010487, -159107.1929539728 3167318.976799831, -158852.2687174819 3167098.232321012, -158737.429666759 3166816.527557435, -158734.2015820075 3166504.827030734, -158604.0927017503 3166360.035423795, -158594.9467354364 3166328.789100094, -158548.295280468 3166293.99675794, -158528.1079841297 3166266.658947207, -158513.9594938777 3166196.561174322, -158543.9102062819 3166199.869212876, -158543.9102062819 3166169.869212876, -158573.9102062819 3166169.869212876)",C-C,34.0,72.0
0,71543.16742083295,22555,33762,4551.26240473009,"LINESTRING (-159038.5816894938 3170196.122484754, -159070.3347809141 3170154.24465041, -159102.9939473347 3170098.275911473, -159122.8334790976 3170047.066667714, -159171.1398033664 3169987.075680267, -159209.4752968709 3169982.663817812, -159401.4539233509 3169782.899644603, -159528.7606713626 3169516.473330134, -159671.2004155965 3169095.672548381, -159971.2004155965 3168795.672548381, -160271.2004155965 3168495.672548381, -160571.2004155965 3168195.672548381, -160871.2004155965 3167895.672548381, -161171.2004155965 3167595.672548381, -161471.2004155965 3167295.672548381, -161471.2004155965 3166995.672548381, -161225.4540560616 3166717.466394277, -161195.4540560616 3166717.466394277)",C-C,34.0,75.0
0,97801.87594379376,22555,26736,8899.581618668297,"LINESTRING (-159038.5816894938 3170196.122484754, -159070.3347809141 3170154.24465041, -159102.9939473347 3170098.275911473, -159122.8334790976 3170047.066667714, -159171.1398033664 3169987.075680267, -159209.4752968709 3169982.663817812, -159401.4539233509 3169782.899644603, -159528.7606713626 3169516.473330134, -159450.7061440407 3169238.453387504, -159371.7564350717 3168945.420696064, -159183.3310645006 3168674.858339373, -158771.2004155965 3168495.672548381, -158471.2004155965 3168495.672548381, -158171.2004155965 3168195.672548381, -157871.2004155965 3167895.672548381, -157497.7726567885 3167772.407688321, -157257.2297463623 3167662.500188209, -157246.8719419257 3167590.226549157, -157212.8300179546 3167538.190636197, -156931.3943329711 3167616.458677628, -156898.8106767972 3167626.299629965, -156594.5442980269 3167629.363344118, -156301.3646251807 3167717.999752809, -156001.2295437073 3167726.267351413, -155741.5699880787 3167592.609761521, -155478.044941477 3167460.813940654, -155308.007011201 3167723.995705958, -155188.6393837767 3167685.069780433, -155079.0021446814 3167544.537508234, -154797.2556355674 3167474.637763112, -154510.6010811281 3167462.056517215, -154236.7235827435 3167531.108412328, -154230.5343438505 3167549.387226338, -154219.0252420351 3167641.713857911, -154001.9773201161 3167644.431611444, -153912.3954918237 3167898.490886214, -153840.7793585863 3168182.977403831, -153807.9371614119 3168201.681986038, -153765.6266625702 3168218.05583012, -153760.4363435523 3168239.30825774, -153748.7234428116 3168279.722302161, -153770.8127362491 3168305.025379807, -153804.0174035003 3168310.805991415, -153831.2701462361 3168345.157719664, -153846.584778231 3168391.648182158, -153858.04231729 3168432.38911591, -153850.8156066503 3168465.655418418, -153831.0560186889 3168497.548368506, -153849.9704662643 3168523.209017265, -153880.8789508309 3168545.091552893, -153903.9656115696 3168581.517432877)",C-C,34.0,80.0
0,21634.175049449328,22486,22510,1509.3011023545055,"LINESTRING (-141857.4657368646 3170809.154717959, -141887.2248547327 3170822.941906715, -141914.7442552909 3170897.933310264, -141917.1648820798 3170908.794326136, -141925.6193037626 3170971.214844909, -141892.3999759139 3171058.783640646, -141883.3314165971 3171109.749527381, -142122.5340848563 3171286.472801509, -142271.9317466459 3171257.104438113, -142318.1794001815 3171198.487251901, -142333.9260045241 3171155.019908313, -142346.355278341 3171114.937936408, -142366.3593957255 3171091.278881416, -142397.5444016969 3171074.629829915, -142431.1637809434 3171012.322502769, -142739.2622758995 3170716.399022244)",C-C,35.0,36.0
0,9343.696513048797,22486,22493,782.112756167818,"LINESTRING (-141857.4657368646 3170809.154717959, -141887.2248547327 3170822.941906715, -141914.7442552909 3170897.933310264, -141917.1648820798 3170908.794326136, -141925.6193037626 3170971.214844909, -141892.3999759139 3171058.783640646, -141883.3314165971 3171109.749527381, -142122.5340848563 3171286.472801509, -142271.9317466459 3171257.104438113)",C-C,35.0,53.0
0,18663.649372617634,22387,32466,1607.6031067997906,"LINESTRING (-141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140171.2004155965 3171495.672548381, -140062.1448767245 3171498.866314008)",C-C,35.0,54.0
0,84091.54309354571,22486,26925,5463.2772719053,"LINESTRING (-141857.4657368646 3170809.154717959, -141887.2248547327 3170822.941906715, -141914.7442552909 3170897.933310264, -141917.1648820798 3170908.794326136, -141925.6193037626 3170971.214844909, -142271.2004155965 3171195.672548381, -142271.2004155965 3171495.672548381, -142271.2004155965 3171795.672548381, -142571.2004155965 3172095.672548381, -142871.2004155965 3172095.672548381, -143171.2004155965 3172095.672548381, -143471.2004155965 3172095.672548381, -143771.2004155965 3172395.672548381, -144071.2004155965 3172095.672548381, -144371.2004155965 3172095.672548381, -144671.2004155965 3172395.672548381, -144971.2004155965 3172095.672548381, -145271.2004155965 3172095.672548381, -145705.1001277499 3172031.611343198, -145749.931920501 3172154.292039316, -145803.341957862 3172103.604501392)",C-C,35.0,59.0
0,97422.02686502914,22387,23412,7274.727184260315,"LINESTRING (-141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140293.1915717997 3171661.360482397, -140257.7482211709 3171610.369171612, -140185.8357146096 3171609.273154707, -140158.7642309659 3171594.83516266, -140159.8598470537 3171564.648595917, -140192.2594544543 3171505.879632888, -140198.317508666 3171466.373414618, -140228.1773080115 3171434.292599345, -140258.7941763194 3171398.628905402, -140281.6826904623 3171335.510916885, -140316.8793905107 3171308.583106776, -140248.4403447095 3171255.044880085, -140194.6036398193 3171214.36528723, -140160.165646844 3171121.800905878, -140160.5935123904 3171055.15385594, -140125.7061514674 3171004.070005272, -140105.9977973345 3170955.330145271, -140084.2900776879 3170915.091892692, -140060.4294269337 3170835.79226332, -140020.0139927823 3170840.319010152, -139945.5482082424 3170848.695264588, -139878.0515961029 3170706.857518089, -139938.0515961029 3170586.857518089, -139908.0515961029 3170496.857518089, -139758.0515961029 3170496.857518089, -139728.0515961029 3170496.857518089, -139698.0515961029 3170496.857518089, -139698.0515961029 3170466.857518089, -139668.0515961029 3170466.857518089, -139578.0515961029 3170436.857518089, -139578.0515961029 3170406.857518089, -139548.0515961029 3170406.857518089, -139518.0515961029 3170316.857518089, -139428.0515961029 3170346.857518089, -139428.0515961029 3170376.857518089, -139398.0515961029 3170376.857518089, -139271.2004155965 3170595.672548381, -138971.2004155965 3170895.672548381, -138671.2004155965 3170595.672548381, -138621.5289398742 3170527.407370409, -138626.751549945 3170538.630223359, -138615.5608708472 3170575.936389973, -138428.7674906811 3170669.786183519, -138412.853749281 3170642.70200033, -138406.0647515064 3170607.344568927, -138378.7343847865 3170564.848136112, -138339.5854272358 3170539.229534574, -138284.5853868241 3170512.580932256, -138250.2715076581 3170494.880136589, -138211.4944116227 3170477.470341798, -138157.8409544875 3170450.206367284, -138107.2098324553 3170419.585925719, -138013.7592182439 3170380.865791895, -137875.8502266056 3170312.919185576, -137844.5078746786 3170301.063975048, -137795.9672473464 3170302.054759405, -137737.7039253764 3170303.984365365, -137708.0179499497 3170272.725692234, -137687.9332928862 3170277.389248364, -137645.8470903967 3170298.345680304, -137628.4377107343 3170322.497453597, -137613.6296552191 3170358.298413712, -137604.7261757873 3170394.324118733, -137584.0566294118 3170448.692315866, -137537.3696169844 3170573.951096682, -137512.0403559462 3170604.650557267, -137512.8358193554 3170650.912324533, -137492.3702085076 3170673.886409616, -137466.9316065967 3170713.076840278, -137444.3355425204 3170771.690841938, -137418.7263762503 3170812.109946193, -137135.5813136974 3171012.462431987, -137096.0252050009 3171002.297665626, -137047.0633052212 3170990.282152226, -137000.7511970037 3170978.297917672, -136951.212003679 3170980.477681248, -136894.3533013513 3170979.700528952)",C-C,35.0,64.0
0,109473.68406207595,22387,23398,8299.08283735167,"LINESTRING (-141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140293.1915717997 3171661.360482397, -140257.7482211709 3171610.369171612, -140185.8357146096 3171609.273154707, -140158.7642309659 3171594.83516266, -140159.8598470537 3171564.648595917, -140192.2594544543 3171505.879632888, -140198.317508666 3171466.373414618, -140228.1773080115 3171434.292599345, -140258.7941763194 3171398.628905402, -140281.6826904623 3171335.510916885, -140316.8793905107 3171308.583106776, -140248.4403447095 3171255.044880085, -140194.6036398193 3171214.36528723, -140160.165646844 3171121.800905878, -140160.5935123904 3171055.15385594, -140125.7061514674 3171004.070005272, -140105.9977973345 3170955.330145271, -140084.2900776879 3170915.091892692, -140060.4294269337 3170835.79226332, -140020.0139927823 3170840.319010152, -139945.5482082424 3170848.695264588, -139878.0515961029 3170706.857518089, -139938.0515961029 3170586.857518089, -139908.0515961029 3170496.857518089, -139758.0515961029 3170496.857518089, -139728.0515961029 3170496.857518089, -139698.0515961029 3170496.857518089, -139698.0515961029 3170466.857518089, -139668.0515961029 3170466.857518089, -139578.0515961029 3170436.857518089, -139578.0515961029 3170406.857518089, -139548.0515961029 3170406.857518089, -139518.0515961029 3170316.857518089, -139428.0515961029 3170346.857518089, -139428.0515961029 3170376.857518089, -139398.0515961029 3170376.857518089, -139271.2004155965 3170595.672548381, -138971.2004155965 3170895.672548381, -138671.2004155965 3170595.672548381, -138621.5289398742 3170527.407370409, -138626.751549945 3170538.630223359, -138615.5608708472 3170575.936389973, -138428.7674906811 3170669.786183519, -138412.853749281 3170642.70200033, -138406.0647515064 3170607.344568927, -138378.7343847865 3170564.848136112, -138339.5854272358 3170539.229534574, -138284.5853868241 3170512.580932256, -138250.2715076581 3170494.880136589, -138211.4944116227 3170477.470341798, -138157.8409544875 3170450.206367284, -138107.2098324553 3170419.585925719, -138013.7592182439 3170380.865791895, -137875.8502266056 3170312.919185576, -137844.5078746786 3170301.063975048, -137795.9672473464 3170302.054759405, -137737.7039253764 3170303.984365365, -137708.0179499497 3170272.725692234, -137687.9332928862 3170277.389248364, -137645.8470903967 3170298.345680304, -137628.4377107343 3170322.497453597, -137613.6296552191 3170358.298413712, -137604.7261757873 3170394.324118733, -137584.0566294118 3170448.692315866, -137537.3696169844 3170573.951096682, -137512.0403559462 3170604.650557267, -137512.8358193554 3170650.912324533, -137492.3702085076 3170673.886409616, -137466.9316065967 3170713.076840278, -137444.3355425204 3170771.690841938, -137418.7263762503 3170812.109946193, -137135.5813136974 3171012.462431987, -137096.0252050009 3171002.297665626, -137047.0633052212 3170990.282152226, -137000.7511970037 3170978.297917672, -136951.212003679 3170980.477681248, -136894.3533013513 3170979.700528952, -136875.3478490473 3170988.380227061, -136818.5352353858 3171005.386501651, -136767.8089491479 3171003.728341482, -136712.1853344475 3170988.509921313, -136676.6496453218 3170980.732858058, -136631.1255066838 3170971.586345257, -136527.6032649341 3170960.409660959, -136462.3216718059 3170948.982005692, -136415.037599193 3170939.782536774, -136382.4980263291 3170939.214224783, -136343.6574519496 3170948.960374309, -136273.0264280151 3171064.975283665, -136119.7741476769 3171318.418346581, -136097.8087090157 3171339.525803096)",C-C,35.0,65.0
0,28406.558909249758,22472,33225,2137.622403157365,"LINESTRING (-141671.5140081777 3170472.471713872, -141629.0782396641 3170311.024478504, -141703.3370634346 3170061.201421227, -141961.4796717112 3169944.02205285, -141958.5412290493 3169880.748425217, -141955.0143358512 3169824.851331185, -141949.7354494334 3169770.662478217, -141935.3658447097 3169711.185817184, -141923.6707090369 3169656.176290813, -141907.3611304371 3169593.727104502, -141888.1655526595 3169545.012468937, -141856.7837448413 3169522.003919136, -141826.1601230547 3169497.762961226, -141818.7408677061 3169457.073896158, -141819.1290290398 3169404.916240264, -141830.9444969733 3169368.640151278, -141852.8183468328 3169319.193292738, -141861.6019990902 3169288.545688672, -141877.7029795567 3169224.771482907, -141884.5113632445 3169194.088838045, -141922.7677951613 3169129.463811668, -141937.927788044 3169097.319356752, -141964.6692607781 3169029.705421445, -142005.2697561702 3168945.308448774, -141687.1151867798 3168889.009641298, -141674.0634883768 3168867.046821524)",C-C,35.0,68.0
0,10046.655377512994,22472,26230,774.3925795987354,"LINESTRING (-141671.5140081777 3170472.471713872, -141629.0782396641 3170311.024478504, -141703.3370634346 3170061.201421227, -141961.4796717112 3169944.02205285, -141958.5412290493 3169880.748425217)",C-C,35.0,69.0
0,77608.32323834523,22472,33725,5357.164568419618,"LINESTRING (-141671.5140081777 3170472.471713872, -141629.0782396641 3170311.024478504, -141703.3370634346 3170061.201421227, -141961.4796717112 3169944.02205285, -141958.5412290493 3169880.748425217, -141955.0143358512 3169824.851331185, -141949.7354494334 3169770.662478217, -141935.3658447097 3169711.185817184, -141923.6707090369 3169656.176290813, -141907.3611304371 3169593.727104502, -141888.1655526595 3169545.012468937, -141856.7837448413 3169522.003919136, -141826.1601230547 3169497.762961226, -141818.7408677061 3169457.073896158, -141819.1290290398 3169404.916240264, -141830.9444969733 3169368.640151278, -141852.8183468328 3169319.193292738, -141861.6019990902 3169288.545688672, -141877.7029795567 3169224.771482907, -141884.5113632445 3169194.088838045, -141922.7677951613 3169129.463811668, -141910.5501055286 3169151.109785542, -141940.5501055286 3169181.109785542, -141970.5501055286 3169181.109785542, -141970.5501055286 3169151.109785542, -142000.5501055286 3169151.109785542, -142030.5501055286 3169151.109785542, -142030.5501055286 3169181.109785542, -142060.5501055286 3169181.109785542, -142090.5501055286 3169181.109785542, -142120.5501055286 3169181.109785542, -142271.2004155965 3168795.672548381, -142571.2004155965 3168495.672548381, -142871.2004155965 3168495.672548381, -143171.2004155965 3168195.672548381, -143471.2004155965 3168195.672548381, -143771.2004155965 3167895.672548381, -144071.2004155965 3167895.672548381, -144371.2004155965 3167595.672548381, -144671.2004155965 3167595.672548381, -144737.7482204761 3167543.050082747, -144767.7482204761 3167483.050082747)",C-C,35.0,73.0
0,104516.25370486073,22472,21038,8033.90898574507,"LINESTRING (-141671.5140081777 3170472.471713872, -141629.0782396641 3170311.024478504, -141703.3370634346 3170061.201421227, -141961.4796717112 3169944.02205285, -141958.5412290493 3169880.748425217, -141955.0143358512 3169824.851331185, -141949.7354494334 3169770.662478217, -141935.3658447097 3169711.185817184, -141923.6707090369 3169656.176290813, -141907.3611304371 3169593.727104502, -141888.1655526595 3169545.012468937, -141856.7837448413 3169522.003919136, -141826.1601230547 3169497.762961226, -141818.7408677061 3169457.073896158, -141819.1290290398 3169404.916240264, -141830.9444969733 3169368.640151278, -141852.8183468328 3169319.193292738, -141861.6019990902 3169288.545688672, -141877.7029795567 3169224.771482907, -141884.5113632445 3169194.088838045, -141922.7677951613 3169129.463811668, -141910.5501055286 3169151.109785542, -141940.5501055286 3169181.109785542, -141970.5501055286 3169181.109785542, -141970.5501055286 3169151.109785542, -142000.5501055286 3169151.109785542, -142030.5501055286 3169151.109785542, -142030.5501055286 3169181.109785542, -142060.5501055286 3169181.109785542, -142090.5501055286 3169181.109785542, -142120.5501055286 3169181.109785542, -142271.2004155965 3168795.672548381, -142571.2004155965 3168495.672548381, -142871.2004155965 3168495.672548381, -143171.2004155965 3168195.672548381, -143471.2004155965 3168195.672548381, -143771.2004155965 3167895.672548381, -144071.2004155965 3167895.672548381, -144371.2004155965 3167595.672548381, -144671.2004155965 3167595.672548381, -144737.7482204761 3167543.050082747, -144716.7256446358 3167561.691629056, -144701.7880809801 3167496.77164042, -144693.7700840261 3167466.39470887, -144702.0732818373 3167430.997795796, -144693.6820759148 3167388.077201465, -144679.4550369857 3167350.317375262, -144692.3194626423 3167286.251236517, -144691.653640005 3167255.444168989, -144684.3281826025 3167210.973555908, -144681.6173913429 3167175.440450665, -144681.0325476218 3167127.793708508, -144700.7536461164 3167060.685917241, -144701.4130474768 3167092.013972718, -144706.7581826687 3167126.537509232, -144721.5909870534 3167158.051944161, -145091.9720101778 3167277.851814214, -145112.0723820114 3167309.709305691, -145144.349048332 3167334.744334402, -145185.7440504562 3167377.853089432, -145345.8787057243 3167638.727493529, -145630.8041945874 3167771.331603303, -145709.1584419127 3167827.486037561, -145729.8051068015 3167860.038939402, -145886.0337792556 3168054.518958244, -146163.0958099921 3168105.894749012, -146182.7683482349 3168105.885590487, -146375.7443311615 3168134.164353761, -146404.4892639118 3168121.319729434, -146386.7068224211 3168158.6814027)",C-C,35.0,76.0
0,81736.40314962305,22472,26087,7632.164150677884,"LINESTRING (-141671.5140081777 3170472.471713872, -141629.0782396641 3170311.024478504, -141703.3370634346 3170061.201421227, -141961.4796717112 3169944.02205285, -141958.5412290493 3169880.748425217, -141955.0143358512 3169824.851331185, -141949.7354494334 3169770.662478217, -141935.3658447097 3169711.185817184, -141923.6707090369 3169656.176290813, -141907.3611304371 3169593.727104502, -141888.1655526595 3169545.012468937, -141856.7837448413 3169522.003919136, -141826.1601230547 3169497.762961226, -141818.7408677061 3169457.073896158, -141819.1290290398 3169404.916240264, -141830.9444969733 3169368.640151278, -141852.8183468328 3169319.193292738, -141861.6019990902 3169288.545688672, -141877.7029795567 3169224.771482907, -141884.5113632445 3169194.088838045, -141922.7677951613 3169129.463811668, -141937.927788044 3169097.319356752, -141964.6692607781 3169029.705421445, -142005.2697561702 3168945.308448774, -142022.7803822843 3168908.11497824, -142062.0802792088 3168870.454503048, -142078.8576771536 3168833.252197286, -142100.6009622708 3168793.904023258, -142121.0195321485 3168762.156269178, -142126.4915625182 3168719.162472626, -142124.3731377697 3168701.109938972, -142177.3216798568 3168717.984312866, -142429.1674824727 3168527.088837176, -142509.1895441685 3168227.905050989, -142411.8732166732 3167999.245101494, -142391.8730435463 3167849.388138557, -142299.4281385446 3167666.92007422, -142443.0968578168 3167395.173528683, -142459.0758745066 3167078.280812785, -142684.1019981933 3166950.234047135, -142951.6227620061 3167020.75029908, -143024.6262161662 3167007.806265789, -143164.7984921124 3166871.924414031, -143253.4475899807 3166815.746896268, -143548.2586973689 3166744.746392807, -143880.9478683425 3166721.314796456, -144188.3170793359 3166729.831692944, -144496.1427371512 3166711.687776032, -144844.9074063486 3166864.017517149, -145120.3131658051 3166938.672709059, -145430.0675832772 3166942.263106795, -145700.1253942438 3166829.244886397, -145737.7047061566 3166806.375226009, -145781.7031741471 3166770.070901837, -145894.9776791472 3166729.175462892)",C-C,35.0,78.0
