ID1,ID2,Length,Cost,Cluster,geometry,Conn_param
32237,32246,0.10816653826392,1081.6653826391967,45,"LINESTRING (-154016.0135509645 3199314.610603529, -153956.0135509645 3199404.610603529)",142
32238,32246,0.15,1500.0,45,"LINESTRING (-153836.0135509645 3199314.610603529, -153956.0135509645 3199404.610603529)",142
32209,32211,0.03,300.0,45,"LINESTRING (-154106.0135509645 3198744.610603529, -154106.0135509645 3198774.610603529)",142
32211,32214,0.094868329805051,948.6832980505137,45,"LINESTRING (-154106.0135509645 3198774.610603529, -154136.0135509645 3198864.610603529)",142
32214,32217,0.084852813742386,848.5281374238571,45,"LINESTRING (-154136.0135509645 3198864.610603529, -154076.0135509645 3198924.610603529)",142
32217,32219,0.09,900.0,45,"LINESTRING (-154076.0135509645 3198924.610603529, -154076.0135509645 3199014.610603529)",142
32219,32220,0.134164078649987,1341.6407864998737,45,"LINESTRING (-154076.0135509645 3199014.610603529, -153956.0135509645 3199074.610603529)",142
32220,32221,0.03,300.0,45,"LINESTRING (-153956.0135509645 3199074.610603529, -153956.0135509645 3199104.610603529)",142
32221,32223,0.06,600.0,45,"LINESTRING (-153956.0135509645 3199104.610603529, -153956.0135509645 3199164.610603529)",142
22058,22059,0.278971845024565,2789.7184502456503,48,"LINESTRING (-151949.1229568831 3204245.035742843, -151791.4340512986 3204462.473743303)",146
22058,32281,0.012902563561178,129.02563561178218,48,"LINESTRING (-151949.1229568831 3204245.035742843, -151943.9507317203 3204233.21524229)",146
22059,22060,0.03392280071914,339.2280071914,48,"LINESTRING (-151791.4340512986 3204462.473743303, -151765.2293985125 3204484.016087209)",146
22060,22061,0.019772894902112,197.72894902112,48,"LINESTRING (-151765.2293985125 3204484.016087209, -151769.9993962383 3204503.205003138)",146
22061,22062,0.04076400881993,407.6400881993,48,"LINESTRING (-151769.9993962383 3204503.205003138, -151803.4417628718 3204514.898847054)",145
22061,27441,0.040740847198708,407.40847198707996,48,"LINESTRING (-151769.9993962383 3204503.205003138, -151730.4645337724 3204511.333463833)",144
22062,22063,0.031328663492084,313.28663492083996,48,"LINESTRING (-151803.4417628718 3204514.898847054, -151833.2352700948 3204505.212150839)",145
22063,22064,0.034665704814591,346.65704814591,48,"LINESTRING (-151833.2352700948 3204505.212150839, -151867.7514932211 3204501.996341239)",145
22064,22065,0.053429799772157,534.29799772157,48,"LINESTRING (-151867.7514932211 3204501.996341239, -151918.1219965066 3204484.176242966)",145
22065,32304,0.019490586065702,194.90586065701862,48,"LINESTRING (-151918.1219965066 3204484.176242966, -151913.9507317203 3204503.21524229)",145
27441,27442,0.030564147776803,305.64147776803003,48,"LINESTRING (-151730.4645337724 3204511.333463833, -151700.5751647346 3204517.19392406)",144
27442,27443,0.048715698210847,487.15698210847,48,"LINESTRING (-151700.5751647346 3204517.19392406, -151654.2396196967 3204530.045273418)",144
27443,27444,0.036504829102248,365.04829102248,48,"LINESTRING (-151654.2396196967 3204530.045273418, -151620.0459139703 3204533.964471759)",144
27444,27445,0.061231140247059,612.31140247059,48,"LINESTRING (-151620.0459139703 3204533.964471759, -151590.6336411952 3204483.473043964)",144
27445,27446,0.047904313792254,479.04313792254004,48,"LINESTRING (-151590.6336411952 3204483.473043964, -151543.0658427346 3204480.253764659)",144
27446,27447,0.04473633707538,447.36337075380004,48,"LINESTRING (-151543.0658427346 3204480.253764659, -151499.7933431916 3204469.274296114)",144
27447,27448,0.036926320671597,369.26320671597,48,"LINESTRING (-151499.7933431916 3204469.274296114, -151465.4171540508 3204457.369522677)",144
27448,27449,0.041628232441906,416.28232441906,48,"LINESTRING (-151465.4171540508 3204457.369522677, -151446.7095462593 3204487.31559157)",144
27449,27450,0.037571319465992,375.71319465992,48,"LINESTRING (-151446.7095462593 3204487.31559157, -151453.6155972543 3204519.150098452)",143
27450,27451,0.032476297285719,324.76297285719,48,"LINESTRING (-151453.6155972543 3204519.150098452, -151428.2584154921 3204538.597640438)",143
27451,27452,0.043237769987325,432.37769987325004,48,"LINESTRING (-151428.2584154921 3204538.597640438, -151391.8824903741 3204559.452934254)",143
27452,27453,0.032200148670492,322.00148670492,48,"LINESTRING (-151391.8824903741 3204559.452934254, -151381.5508099334 3204589.508986118)",143
27453,27454,0.038534985983721,385.34985983721003,48,"LINESTRING (-151381.5508099334 3204589.508986118, -151368.5144589072 3204625.771896877)",143
27454,27455,0.032279359053172,322.79359053172004,48,"LINESTRING (-151368.5144589072 3204625.771896877, -151374.4386990668 3204652.914498897)",143
27455,27456,0.033578303128724,335.78303128724,48,"LINESTRING (-151374.4386990668 3204652.914498897, -151405.7089487555 3204662.172685957)",143
27456,32313,0.058926573631528,589.2657363152849,48,"LINESTRING (-151405.7089487555 3204662.172685957, -151463.9507317203 3204653.21524229)",143
32292,32291,0.06,600.0,48,"LINESTRING (-151823.9507317203 3204293.21524229, -151883.9507317203 3204293.21524229)",146
32291,32281,0.084852813742386,848.5281374238571,48,"LINESTRING (-151883.9507317203 3204293.21524229, -151943.9507317203 3204233.21524229)",146
32318,32323,0.03,300.0,48,"LINESTRING (-151733.9507317203 3204773.21524229, -151733.9507317203 3204803.21524229)",143
32318,32319,0.09,900.0,48,"LINESTRING (-151733.9507317203 3204773.21524229, -151643.9507317203 3204773.21524229)",143
32323,32322,0.03,300.0,48,"LINESTRING (-151733.9507317203 3204803.21524229, -151763.9507317203 3204803.21524229)",143
32310,32308,0.03,300.0,48,"LINESTRING (-151973.9507317203 3204563.21524229, -151973.9507317203 3204533.21524229)",145
32308,32303,0.042426406871193,424.26406871192853,48,"LINESTRING (-151973.9507317203 3204533.21524229, -151943.9507317203 3204503.21524229)",145
32313,32316,0.094868329805051,948.6832980505137,48,"LINESTRING (-151463.9507317203 3204653.21524229, -151493.9507317203 3204743.21524229)",143
32316,32321,0.094868329805051,948.6832980505137,48,"LINESTRING (-151493.9507317203 3204743.21524229, -151583.9507317203 3204773.21524229)",143
32319,32320,0.03,300.0,48,"LINESTRING (-151643.9507317203 3204773.21524229, -151613.9507317203 3204773.21524229)",143
32304,32303,0.03,300.0,48,"LINESTRING (-151913.9507317203 3204503.21524229, -151943.9507317203 3204503.21524229)",145
32320,32321,0.03,300.0,48,"LINESTRING (-151613.9507317203 3204773.21524229, -151583.9507317203 3204773.21524229)",143
21824,21825,0.035117271849426,351.1727184942599,49,"LINESTRING (-153074.3124943481 3204311.662690861, -153053.6672328789 3204339.56273485)",147
21825,21826,0.034267163971604,342.67163971604003,49,"LINESTRING (-153053.6672328789 3204339.56273485, -153041.1512499516 3204371.462400962)",147
21826,21827,0.038662707573917,386.62707573917004,49,"LINESTRING (-153041.1512499516 3204371.462400962, -153044.1298625142 3204409.388604423)",147
21827,21828,0.079412918403402,794.12918403402,49,"LINESTRING (-153044.1298625142 3204409.388604423, -153098.4564345842 3204465.525601257)",147
21828,21829,0.031817859874963,318.17859874963,49,"LINESTRING (-153098.4564345842 3204465.525601257, -153119.1124474331 3204489.726951224)",147
21829,21830,0.050870133778512,508.70133778512,49,"LINESTRING (-153119.1124474331 3204489.726951224, -153157.0395532049 3204523.482328671)",147
21830,21831,0.064574403665019,645.74403665019,49,"LINESTRING (-153157.0395532049 3204523.482328671, -153216.1142498529 3204549.513281334)",147
21831,21832,0.032353941015839,323.53941015839,49,"LINESTRING (-153216.1142498529 3204549.513281334, -153245.4731406746 3204563.108612481)",147
21832,21833,0.040095491734316,400.95491734316,49,"LINESTRING (-153245.4731406746 3204563.108612481, -153243.389254177 3204592.984526743)",147
21833,21834,0.057277523895184,572.7752389518399,49,"LINESTRING (-153243.389254177 3204592.984526743, -153202.447927106 3204632.778020246)",147
21834,32364,0.020931307393235,209.31307393234903,49,"LINESTRING (-153202.447927106 3204632.778020246, -153220.4907991757 3204643.388128477)",147
32351,32355,0.03,300.0,49,"LINESTRING (-153370.4907991757 3204553.388128477, -153370.4907991757 3204583.388128477)",147
32355,32358,0.03,300.0,49,"LINESTRING (-153370.4907991757 3204583.388128477, -153370.4907991757 3204613.388128477)",147
32358,32359,0.03,300.0,49,"LINESTRING (-153370.4907991757 3204613.388128477, -153340.4907991757 3204613.388128477)",147
32359,32360,0.03,300.0,49,"LINESTRING (-153340.4907991757 3204613.388128477, -153310.4907991757 3204613.388128477)",147
32360,32362,0.042426406871193,424.26406871192853,49,"LINESTRING (-153310.4907991757 3204613.388128477, -153280.4907991757 3204643.388128477)",147
32362,32363,0.03,300.0,49,"LINESTRING (-153280.4907991757 3204643.388128477, -153250.4907991757 3204643.388128477)",147
32363,32364,0.03,300.0,49,"LINESTRING (-153250.4907991757 3204643.388128477, -153220.4907991757 3204643.388128477)",147
22493,22494,0.074664717082816,746.6471708281599,53,"LINESTRING (-142271.9317466459 3171257.104438114, -142318.1794001814 3171198.487251901)",148
22494,22495,0.04623165048876,462.3165048876,53,"LINESTRING (-142318.1794001814 3171198.487251901, -142333.9260045242 3171155.019908313)",148
22495,22496,0.041964881977492,419.64881977492,53,"LINESTRING (-142333.9260045242 3171155.019908313, -142346.355278341 3171114.937936408)",148
22496,22497,0.031357903279003,313.57903279003,53,"LINESTRING (-142346.355278341 3171114.937936408, -142366.3593957255 3171091.278881416)",148
22497,22498,0.035351032787492,353.51032787492,53,"LINESTRING (-142366.3593957255 3171091.278881416, -142397.5444016969 3171074.629829915)",148
22498,22499,0.070798768894833,707.98768894833,53,"LINESTRING (-142397.5444016969 3171074.629829915, -142431.1637809434 3171012.322502769)",148
22499,22500,0.071328091450065,713.2809145006499,53,"LINESTRING (-142431.1637809434 3171012.322502769, -142457.9390750907 3171075.831671067)",148
22500,22501,0.044970502153762,449.70502153762,53,"LINESTRING (-142457.9390750907 3171075.831671067, -142484.6083413615 3171111.922366307)",148
22501,22502,0.041539854269697,415.39854269697,53,"LINESTRING (-142484.6083413615 3171111.922366307, -142517.0524710487 3171136.376077758)",148
22502,22503,0.040420866497749,404.20866497749,53,"LINESTRING (-142517.0524710487 3171136.376077758, -142555.6663009739 3171143.28848498)",148
22503,22504,0.032748196147134,327.48196147134,53,"LINESTRING (-142555.6663009739 3171143.28848498, -142587.7828588272 3171149.689349183)",148
22504,32440,0.005006608945819,50.06608945819333,53,"LINESTRING (-142587.7828588272 3171149.689349183, -142592.2739768379 3171147.476660287)",148
32429,32433,0.03,300.0,53,"LINESTRING (-142532.2739768379 3171027.476660287, -142532.2739768379 3171057.476660287)",148
32432,32438,0.042426406871193,424.26406871192853,53,"LINESTRING (-142562.2739768379 3171057.476660287, -142592.2739768379 3171087.476660287)",148
32432,32433,0.03,300.0,53,"LINESTRING (-142562.2739768379 3171057.476660287, -142532.2739768379 3171057.476660287)",148
32438,32440,0.06,600.0,53,"LINESTRING (-142592.2739768379 3171087.476660287, -142592.2739768379 3171147.476660287)",148
27426,27427,0.063475455208874,634.7545520887401,55,"LINESTRING (-152526.638318976 3212588.26458804, -152573.6983816141 3212545.668288257)",149
27426,32491,0.102187540974155,1021.8754097415544,55,"LINESTRING (-152526.638318976 3212588.26458804, -152443.8726609793 3212528.330128947)",149
27427,32493,0.047191463200331,471.9146320033143,55,"LINESTRING (-152573.6983816141 3212545.668288257, -152593.8726609793 3212588.330128947)",149
32486,32488,0.03,300.0,55,"LINESTRING (-152233.8726609793 3212438.330128947, -152233.8726609793 3212468.330128947)",149
32487,32491,0.06,600.0,55,"LINESTRING (-152443.8726609793 3212468.330128947, -152443.8726609793 3212528.330128947)",149
32487,32489,0.12369316876853,1236.9316876852981,55,"LINESTRING (-152443.8726609793 3212468.330128947, -152323.8726609793 3212498.330128947)",149
32488,32490,0.067082039324994,670.8203932499368,55,"LINESTRING (-152233.8726609793 3212468.330128947, -152293.8726609793 3212498.330128947)",149
32489,32490,0.03,300.0,55,"LINESTRING (-152323.8726609793 3212498.330128947, -152293.8726609793 3212498.330128947)",149
32492,32493,0.03,300.0,55,"LINESTRING (-152623.8726609793 3212588.330128947, -152593.8726609793 3212588.330128947)",149
32492,32494,0.03,300.0,55,"LINESTRING (-152623.8726609793 3212588.330128947, -152623.8726609793 3212618.330128947)",149
32494,32495,0.094868329805051,948.6832980505137,55,"LINESTRING (-152623.8726609793 3212618.330128947, -152593.8726609793 3212708.330128947)",149
32515,32520,0.03,300.0,56,"LINESTRING (-151148.7721395129 3212936.154313998, -151148.7721395129 3212966.154313998)",150
32515,32516,0.03,300.0,56,"LINESTRING (-151148.7721395129 3212936.154313998, -151118.7721395129 3212936.154313998)",150
32517,27838,0.025847305703215,258.4730570321539,56,"LINESTRING (-151388.7721395129 3212966.154313998, -151370.6329992386 3212947.740873194)",150
32517,32534,0.192093727122985,1920.9372712298546,56,"LINESTRING (-151388.7721395129 3212966.154313998, -151508.7721395129 3213116.154313998)",150
32520,32522,0.03,300.0,56,"LINESTRING (-151148.7721395129 3212966.154313998, -151148.7721395129 3212996.154313998)",150
32522,27833,0.036590019087931,365.90019087930636,56,"LINESTRING (-151148.7721395129 3212996.154313998, -151172.5189302653 3213023.991688619)",150
32531,32532,0.03,300.0,56,"LINESTRING (-151568.7721395129 3213086.154313998, -151538.7721395129 3213086.154313998)",150
32532,32534,0.042426406871193,424.26406871192853,56,"LINESTRING (-151538.7721395129 3213086.154313998, -151508.7721395129 3213116.154313998)",150
27833,27834,0.042207142604548,422.07142604548,56,"LINESTRING (-151172.5189302653 3213023.991688619, -151205.6734225385 3212997.872298716)",150
27834,27835,0.044437464411789,444.37464411789,56,"LINESTRING (-151205.6734225385 3212997.872298716, -151247.7518858747 3212986.772256987)",150
27835,27836,0.065709116643814,657.09116643814,56,"LINESTRING (-151247.7518858747 3212986.772256987, -151309.4830582327 3213009.238448479)",150
27836,27837,0.038623274720524,386.23274720524,56,"LINESTRING (-151309.4830582327 3213009.238448479, -151346.2612399889 3213021.031780659)",150
27837,27838,0.079802918915534,798.02918915534,56,"LINESTRING (-151346.2612399889 3213021.031780659, -151370.6329992386 3212947.740873194)",150
20125,20124,0.032264101011843,322.64101011843,59,"LINESTRING (-145893.2571994206 3172391.931681665, -145876.3227221062 3172419.137877303)",156
20125,20126,0.121298073677008,1212.98073677008,59,"LINESTRING (-145893.2571994206 3172391.931681665, -145886.5902654736 3172272.764727226)",156
32693,32681,0.084852813742386,848.5281374238571,59,"LINESTRING (-145915.9437421414 3172707.447688494, -145855.9437421414 3172647.447688494)",157
32693,32692,0.21,2100.0,59,"LINESTRING (-145915.9437421414 3172707.447688494, -146125.9437421414 3172707.447688494)",157
20152,20153,0.315757731041026,3157.57731041026,59,"LINESTRING (-147077.5746671027 3172095.156551094, -147342.3657515471 3172133.794660837)",153
20152,20151,0.1659961965512,1659.9619655119998,59,"LINESTRING (-147077.5746671027 3172095.156551094, -146973.1364378879 3172017.220412632)",153
32656,32659,0.042426406871193,424.26406871192853,59,"LINESTRING (-147295.9437421414 3172437.447688494, -147265.9437421414 3172467.447688494)",160
32656,32634,0.134164078649987,1341.6407864998737,59,"LINESTRING (-147295.9437421414 3172437.447688494, -147235.9437421414 3172317.447688494)",160
32659,32663,0.042426406871193,424.26406871192853,59,"LINESTRING (-147265.9437421414 3172467.447688494, -147295.9437421414 3172497.447688494)",160
20119,20120,0.046239109951092,462.39109951091996,59,"LINESTRING (-145817.4794103351 3172604.306995064, -145857.781190355 3172584.410539309)",156
20119,32682,0.048217262823182,482.172628231825,59,"LINESTRING (-145817.4794103351 3172604.306995064, -145795.9437421414 3172647.447688494)",156
20120,20121,0.032652998986064,326.52998986063994,59,"LINESTRING (-145857.781190355 3172584.410539309, -145850.801226212 3172554.499773988)",156
20121,20122,0.077226043049956,772.26043049956,59,"LINESTRING (-145850.801226212 3172554.499773988, -145845.6696939782 3172478.36892021)",156
20122,20123,0.036796767170947,367.96767170947,59,"LINESTRING (-145845.6696939782 3172478.36892021, -145857.7330800197 3172444.205836375)",156
20123,20124,0.031494250105685,314.94250105684995,59,"LINESTRING (-145857.7330800197 3172444.205836375, -145876.3227221062 3172419.137877303)",156
32668,32678,0.127279220613579,1272.7922061357854,59,"LINESTRING (-147295.9437421414 3172527.447688494, -147385.9437421414 3172617.447688494)",159
32668,32663,0.03,300.0,59,"LINESTRING (-147295.9437421414 3172527.447688494, -147295.9437421414 3172497.447688494)",159
20126,20127,0.031007693233869,310.07693233868997,59,"LINESTRING (-145886.5902654736 3172272.764727226, -145884.6298754402 3172241.819066616)",156
20127,20128,0.043696622360513,436.96622360513,59,"LINESTRING (-145884.6298754402 3172241.819066616, -145890.1292678298 3172198.471731074)",156
20128,20129,0.040050655476441,400.50655476441,59,"LINESTRING (-145890.1292678298 3172198.471731074, -145926.9671446571 3172194.519386566)",156
20129,20130,0.038735684952761,387.35684952761,59,"LINESTRING (-145926.9671446571 3172194.519386566, -145964.403882219 3172204.466444899)",156
20130,20131,0.066589433836315,665.89433836315,59,"LINESTRING (-145964.403882219 3172204.466444899, -146001.795858687 3172162.449065242)",151
20130,32625,0.029477352813332,294.77352813331646,59,"LINESTRING (-145964.403882219 3172204.466444899, -145945.9437421414 3172227.447688494)",155
20131,20132,0.037502652671748,375.02652671748,59,"LINESTRING (-146001.795858687 3172162.449065242, -146012.8053739085 3172126.598827697)",151
20132,20149,0.865042625511189,8650.426255111888,59,"LINESTRING (-146012.8053739085 3172126.598827697, -146868.4310827929 3171999.306289631)",152
20132,20133,0.03639751561705,363.9751561705,59,"LINESTRING (-146012.8053739085 3172126.598827697, -145994.3024645658 3172097.730232729)",158
20133,20134,0.030488872896145,304.88872896145,59,"LINESTRING (-145994.3024645658 3172097.730232729, -145964.2152663671 3172092.797497683)",158
32678,32685,0.06,600.0,59,"LINESTRING (-147385.9437421414 3172617.447688494, -147385.9437421414 3172677.447688494)",159
20135,20134,0.054941980524623,549.41980524623,59,"LINESTRING (-145909.4831078271 3172088.000410493, -145964.2152663671 3172092.797497683)",158
20135,20136,0.050283307037771,502.83307037771,59,"LINESTRING (-145909.4831078271 3172088.000410493, -145859.5433901544 3172090.192697401)",158
20136,20137,0.029030411811918,290.30411811918003,59,"LINESTRING (-145859.5433901544 3172090.192697401, -145832.0686156797 3172099.240158841)",158
20137,26925,0.031627088940343,316.27088940343003,59,"LINESTRING (-145832.0686156797 3172099.240158841, -145803.341957862 3172103.604501392)",158
32682,32681,0.06,600.0,59,"LINESTRING (-145795.9437421414 3172647.447688494, -145855.9437421414 3172647.447688494)",157
32685,32689,0.042426406871193,424.26406871192853,59,"LINESTRING (-147385.9437421414 3172677.447688494, -147415.9437421414 3172707.447688494)",159
32677,32684,0.084852813742386,848.5281374238571,59,"LINESTRING (-147715.9437421414 3172617.447688494, -147655.9437421414 3172677.447688494)",159
32684,32695,0.084852813742386,848.5281374238571,59,"LINESTRING (-147655.9437421414 3172677.447688494, -147595.9437421414 3172737.447688494)",159
32689,32696,0.042426406871193,424.26406871192853,59,"LINESTRING (-147415.9437421414 3172707.447688494, -147385.9437421414 3172737.447688494)",159
32692,32699,0.03,300.0,59,"LINESTRING (-146125.9437421414 3172707.447688494, -146125.9437421414 3172737.447688494)",157
20149,20150,0.033679396266151,336.79396266150997,59,"LINESTRING (-146868.4310827929 3171999.306289631, -146900.9883231719 3172007.676096833)",153
20149,32588,0.028892747226564,288.927472265637,59,"LINESTRING (-146868.4310827929 3171999.306289631, -146845.9437421414 3172017.447688494)",161
20150,20151,0.07280893373902,728.0893373902001,59,"LINESTRING (-146900.9883231719 3172007.676096833, -146973.1364378879 3172017.220412632)",153
32695,32703,0.169705627484771,1697.0562748477141,59,"LINESTRING (-147595.9437421414 3172737.447688494, -147475.9437421414 3172857.447688494)",159
32696,32703,0.15,1500.0,59,"LINESTRING (-147385.9437421414 3172737.447688494, -147475.9437421414 3172857.447688494)",159
20153,20154,0.038989246022539,389.89246022539,59,"LINESTRING (-147342.3657515471 3172133.794660837, -147370.4226715314 3172160.868089627)",154
20153,32611,0.111616174259955,1116.161742599545,59,"LINESTRING (-147342.3657515471 3172133.794660837, -147235.9437421414 3172167.447688494)",160
20154,20155,0.038601027850925,386.01027850925,59,"LINESTRING (-147370.4226715314 3172160.868089627, -147395.1811773707 3172190.4832165)",154
32699,32700,0.06,600.0,59,"LINESTRING (-146125.9437421414 3172737.447688494, -146125.9437421414 3172797.447688494)",157
20155,20156,0.034295002637052,342.95002637052,59,"LINESTRING (-147395.1811773707 3172190.4832165, -147422.7052502782 3172210.942263801)",154
32700,32702,0.042426406871193,424.26406871192853,59,"LINESTRING (-146125.9437421414 3172797.447688494, -146155.9437421414 3172827.447688494)",157
20156,32620,0.017836676724905,178.36676724904723,59,"LINESTRING (-147422.7052502782 3172210.942263801, -147415.9437421414 3172227.447688494)",154
32588,32592,0.03,300.0,59,"LINESTRING (-146845.9437421414 3172017.447688494, -146845.9437421414 3172047.447688494)",161
32592,32593,0.06,600.0,59,"LINESTRING (-146845.9437421414 3172047.447688494, -146785.9437421414 3172047.447688494)",161
32593,32598,0.03,300.0,59,"LINESTRING (-146785.9437421414 3172047.447688494, -146785.9437421414 3172077.447688494)",161
32598,32614,0.10816653826392,1081.6653826391967,59,"LINESTRING (-146785.9437421414 3172077.447688494, -146845.9437421414 3172167.447688494)",161
32611,32621,0.067082039324994,670.8203932499368,59,"LINESTRING (-147235.9437421414 3172167.447688494, -147265.9437421414 3172227.447688494)",160
32613,32616,0.03,300.0,59,"LINESTRING (-146875.9437421414 3172167.447688494, -146875.9437421414 3172197.447688494)",161
32613,32614,0.03,300.0,59,"LINESTRING (-146875.9437421414 3172167.447688494, -146845.9437421414 3172167.447688494)",161
32615,32616,0.03,300.0,59,"LINESTRING (-146905.9437421414 3172197.447688494, -146875.9437421414 3172197.447688494)",161
32621,32629,0.067082039324994,670.8203932499368,59,"LINESTRING (-147265.9437421414 3172227.447688494, -147235.9437421414 3172287.447688494)",160
32629,32634,0.03,300.0,59,"LINESTRING (-147235.9437421414 3172287.447688494, -147235.9437421414 3172317.447688494)",160
20486,20650,0.024550127555526,245.50127555526,6,"LINESTRING (-131178.7690703106 3184718.424062379, -131154.2728240463 3184719.189773433)",162
20486,20487,0.054780139868279,547.80139868279,6,"LINESTRING (-131178.7690703106 3184718.424062379, -131154.1792983782 3184767.303267112)",165
20486,20651,0.031074888306566,310.74888306566,6,"LINESTRING (-131178.7690703106 3184718.424062379, -131209.1257529706 3184724.598056823)",174
20487,20488,0.077616614347997,776.1661434799701,6,"LINESTRING (-131154.1792983782 3184767.303267112, -131110.4878425894 3184831.454615609)",165
20488,20489,0.041245031796387,412.45031796387,6,"LINESTRING (-131110.4878425894 3184831.454615609, -131079.7805807763 3184858.9903506)",165
20489,20490,0.046467955252333,464.67955252333,6,"LINESTRING (-131079.7805807763 3184858.9903506, -131067.0504337509 3184903.435902732)",165
20490,20491,0.068997662588285,689.97662588285,6,"LINESTRING (-131067.0504337509 3184903.435902732, -131043.9498097845 3184968.451582495)",166
20490,27976,0.027398714901763,273.98714901763,6,"LINESTRING (-131067.0504337509 3184903.435902732, -131093.1856666254 3184911.468861746)",179
20491,20492,0.042527649394084,425.27649394084,6,"LINESTRING (-131043.9498097845 3184968.451582495, -131029.8037004037 3185008.557549038)",166
20492,20493,0.031520570256692,315.20570256691997,6,"LINESTRING (-131029.8037004037 3185008.557549038, -131019.3202530916 3185038.283693789)",167
20492,29351,0.062664606682579,626.6460668257884,6,"LINESTRING (-131029.8037004037 3185008.557549038, -130974.4933484389 3184979.10219475)",192
20493,20494,0.062123032319964,621.23032319964,6,"LINESTRING (-131019.3202530916 3185038.283693789, -130998.5103682416 3185096.817614187)",167
20494,20495,0.036716288130972,367.16288130972,6,"LINESTRING (-130998.5103682416 3185096.817614187, -130974.6177907105 3185124.696469132)",167
26632,20210,0.031878624371129,318.78624371128996,6,"LINESTRING (-130675.0733668867 3186581.101869445, -130663.3342255929 3186553.342745858)",171
26632,20441,0.006706791789586,67.06791789586,6,"LINESTRING (-130675.0733668867 3186581.101869445, -130674.9979272615 3186587.80823694)",171
20496,20495,0.256150297965851,2561.50297965851,6,"LINESTRING (-130909.9374471718 3185331.170695157, -130974.6177907105 3185124.696469132)",167
20496,20497,0.043499104779371,434.99104779371004,6,"LINESTRING (-130909.9374471718 3185331.170695157, -130937.8594230482 3185364.322862478)",167
20497,20498,0.034973261220109,349.73261220109,6,"LINESTRING (-130937.8594230482 3185364.322862478, -130951.0512801119 3185396.710461465)",167
20498,20499,0.075136878630649,751.3687863064899,6,"LINESTRING (-130951.0512801119 3185396.710461465, -130957.1550490799 3185471.312453996)",167
20499,20500,0.097029194514588,970.2919451458799,6,"LINESTRING (-130957.1550490799 3185471.312453996, -130973.8296306549 3185566.443481578)",167
20501,20500,0.073624581004604,736.2458100460401,6,"LINESTRING (-130988.7026106694 3185638.550162223, -130973.8296306549 3185566.443481578)",168
20501,20502,0.043908941548318,439.08941548318,6,"LINESTRING (-130988.7026106694 3185638.550162223, -130999.7093157184 3185681.057192134)",168
20502,20503,0.042909247236086,429.09247236086003,6,"LINESTRING (-130999.7093157184 3185681.057192134, -131013.4716703916 3185721.699548023)",168
20503,20504,0.046647123745858,466.47123745858,6,"LINESTRING (-131013.4716703916 3185721.699548023, -131027.1126744998 3185766.165336262)",168
20504,20274,0.021343041743917,213.43041743917001,6,"LINESTRING (-131027.1126744998 3185766.165336262, -131028.3186161871 3185787.409221026)",168
20506,20274,0.157411657589573,1574.1165758957343,6,"LINESTRING (-130883.6476566356 3185849.447462519, -131028.3186161871 3185787.409221026)",168
20506,20507,0.070987132148659,709.87132148659,6,"LINESTRING (-130883.6476566356 3185849.447462519, -130834.1048602076 3185900.285632475)",168
20507,20508,0.061930876176708,619.30876176708,6,"LINESTRING (-130834.1048602076 3185900.285632475, -130793.7572209961 3185947.26968758)",169
20508,20509,0.062893625705457,628.9362570545701,6,"LINESTRING (-130793.7572209961 3185947.26968758, -130739.4397837449 3185978.974957881)",169
29213,29222,0.03,300.0,6,"LINESTRING (-131304.4933484389 3184379.10219475, -131304.4933484389 3184409.10219475)",175
29213,29214,0.03,300.0,6,"LINESTRING (-131304.4933484389 3184379.10219475, -131274.4933484389 3184379.10219475)",175
29214,29208,0.03,300.0,6,"LINESTRING (-131274.4933484389 3184379.10219475, -131274.4933484389 3184349.10219475)",175
20509,20510,0.035968638825194,359.68638825194,6,"LINESTRING (-130739.4397837449 3185978.974957881, -130716.0828541612 3186006.328144521)",169
20512,20511,0.076417128358991,764.17128358991,6,"LINESTRING (-130631.1944660693 3186160.703574763, -130661.1671460533 3186090.40979153)",169
20512,20513,0.039360455561657,393.60455561657,6,"LINESTRING (-130631.1944660693 3186160.703574763, -130628.5329104677 3186199.375920841)",169
20513,20514,0.036933054471817,369.33054471817,6,"LINESTRING (-130628.5329104677 3186199.375920841, -130646.5834189503 3186231.318961579)",169
20510,20511,0.100426382792774,1004.26382792774,6,"LINESTRING (-130716.0828541612 3186006.328144521, -130661.1671460533 3186090.40979153)",169
20515,20514,0.059506999645442,595.06999645442,6,"LINESTRING (-130696.8797603859 3186262.626973651, -130646.5834189503 3186231.318961579)",170
20515,20201,0.039953730086505,399.53730086505,6,"LINESTRING (-130696.8797603859 3186262.626973651, -130733.2391660286 3186279.188802328)",171
20515,25767,0.027450227620911,274.50227620911,6,"LINESTRING (-130696.8797603859 3186262.626973651, -130708.9447588325 3186238.006987978)",180
29221,29222,0.03,300.0,6,"LINESTRING (-131334.4933484389 3184409.10219475, -131304.4933484389 3184409.10219475)",175
29221,29226,0.03,300.0,6,"LINESTRING (-131334.4933484389 3184409.10219475, -131334.4933484389 3184439.10219475)",175
29226,27086,0.021462893456276,214.62893456275538,6,"LINESTRING (-131334.4933484389 3184439.10219475, -131352.1382478898 3184426.882811833)",175
27693,27694,0.046020069354278,460.20069354278,6,"LINESTRING (-130299.8204621964 3184832.993224534, -130345.2552265732 3184840.309573992)",189
