ID,dist_from_city,HDI,Trees_cover_areas,Shrubs_cover_areas,Grassland,Cropland,Vegetation_aquatic_or_regularly_flooded,Lichen_Mosses_/_Sparse_vegetation,Bare_areas,Built_up_areas,Snow_and/or_Ice,Open_water,elevation_average,average_wealth_index,roads_extension,rivers_extension,close_to_roads_buildings_perc,proximity_to_water,GHI,DNI,TEMP,PVOUT,wind_50
4646,270,0.418559250822609,2.41,5.55,52.03,39.56,0.0,0.44,0.0,0.0,0.0,0.0,388.718253968254,-0.39133333333333337,1.3507062398137581,0.0,0,26262,5.564879894256592,4.895679950714111,23.633333206176758,4.554166793823242,4.952083587646484
4647,250,0.418559250822609,30.58,8.03,17.75,43.65,0.0,0.0,0.0,0.0,0.0,0.0,387.2597222222222,-0.41859999999999997,0.0,0.0,0,32785,5.323166370391846,4.4141669273376465,21.366666793823242,4.366666316986084,4.447765350341797
465,214,0.418559250822609,70.53,0.39,16.36,12.71,0.0,0.0,0.0,0.0,0.0,0.0,6.160697887970615,-0.1768,0.0,0.0,0,1849,5.531389236450195,4.990777969360352,25.100000381469727,4.539750099182129,4.236240386962891
4652,193,0.418559250822609,12.94,10.77,57.56,18.74,0.0,0.0,0.0,0.0,0.0,0.0,427.16883116883116,-0.4194000000000001,0.0045594854941498775,0.0,0,34576,5.488666534423828,4.821333408355713,23.07499885559082,4.495499610900879,4.332759857177734
4659,246,0.418559250822609,0.23,3.61,3.84,92.32,0.0,0.0,0.0,0.0,0.0,0.0,506.5444444444444,-0.41975,0.0,0.0,0,29259,5.3702311515808105,4.478000164031982,21.600000381469727,4.398250102996826,4.452362537384033
4663,55,0.418559250822609,0.52,16.77,9.2,69.34,0.0,0.0,0.01,4.16,0.0,0.0,222.5110052910053,-0.4432727272727274,13.650438644832251,0.0,0,37360,5.470418930053711,4.794067859649658,23.094738006591797,4.490894317626953,4.501305103302002
4664,379,0.418559250822609,13.71,19.56,29.52,37.2,0.0,0.0,0.0,0.0,0.0,0.0,494.02880658436214,-0.44799999999999995,0.7752012502734477,0.0,0,28364,5.431833267211914,4.724083423614502,22.566665649414062,4.4673333168029785,4.226391315460205
4666,136,0.418559250822609,11.05,10.64,2.05,76.25,0.0,0.0,0.0,0.0,0.0,0.0,508.82916666666665,-0.437,0.0,0.0,0,48639,5.399867057800293,4.59926700592041,20.766666412353516,4.448999881744385,4.140613555908203
4668,92,0.418559250822609,6.88,7.27,0.91,84.94,0.0,0.0,0.0,0.0,0.0,0.0,566.7212121212121,-0.47275,0.9087123977165051,0.0,0,42468,5.33275032043457,4.4601664543151855,21.024999618530273,4.379749774932861,3.624804973602295
467,178,0.418559250822609,16.19,1.63,37.8,40.43,0.0,0.0,0.0,3.95,0.0,0.0,9.123842592592593,-0.5214000000000001,1.1619048965337988,0.0,0,3982,5.575588226318359,5.069765090942383,25.100000381469727,4.580000400543213,4.013370513916016
