ID,spam2017V2r1_SSA_P_ACOF_A.tif,spam2017V2r1_SSA_P_BANA_A.tif,spam2017V2r1_SSA_P_BARL_A.tif,spam2017V2r1_SSA_P_BEAN_A.tif,spam2017V2r1_SSA_P_CASS_A.tif,spam2017V2r1_SSA_P_CHIC_A.tif,spam2017V2r1_SSA_P_CNUT_A.tif,spam2017V2r1_SSA_P_COCO_A.tif,spam2017V2r1_SSA_P_COTT_A.tif,spam2017V2r1_SSA_P_COWP_A.tif,spam2017V2r1_SSA_P_GROU_A.tif,spam2017V2r1_SSA_P_LENT_A.tif,spam2017V2r1_SSA_P_MAIZ_A.tif,spam2017V2r1_SSA_P_OCER_A.tif,spam2017V2r1_SSA_P_OFIB_A.tif,spam2017V2r1_SSA_P_OILP_A.tif,spam2017V2r1_SSA_P_OOIL_A.tif,spam2017V2r1_SSA_P_OPUL_A.tif,spam2017V2r1_SSA_P_ORTS_A.tif,spam2017V2r1_SSA_P_PIGE_A.tif,spam2017V2r1_SSA_P_PLNT_A.tif,spam2017V2r1_SSA_P_PMIL_A.tif,spam2017V2r1_SSA_P_POTA_A.tif,spam2017V2r1_SSA_P_RAPE_A.tif,spam2017V2r1_SSA_P_RCOF_A.tif,spam2017V2r1_SSA_P_REST_A.tif,spam2017V2r1_SSA_P_RICE_A.tif,spam2017V2r1_SSA_P_SESA_A.tif,spam2017V2r1_SSA_P_SMIL_A.tif,spam2017V2r1_SSA_P_SORG_A.tif,spam2017V2r1_SSA_P_SOYB_A.tif,spam2017V2r1_SSA_P_SUGB_A.tif,spam2017V2r1_SSA_P_SUGC_A.tif,spam2017V2r1_SSA_P_SUNF_A.tif,spam2017V2r1_SSA_P_SWPO_A.tif,spam2017V2r1_SSA_P_TEAS_A.tif,spam2017V2r1_SSA_P_TEMF_A.tif,spam2017V2r1_SSA_P_TOBA_A.tif,spam2017V2r1_SSA_P_TROF_A.tif,spam2017V2r1_SSA_P_VEGE_A.tif,spam2017V2r1_SSA_P_WHEA_A.tif,spam2017V2r1_SSA_P_YAMS_A.tif
3540,0.0,42.599998474121094,0,0.10000000149011612,1229.5,0.0,0.0,0,0.0,0.10000000149011612,3.5999999046325684,0.0,72.5,0,0.0,0,0.0,40.900001525878906,1.5,0.0,0.0,0.10000000149011612,0.0,0,0,3.0999999046325684,36.29999923706055,0.10000000149011612,0.0,3.200000047683716,0.0,0,0.0,0.10000000149011612,104.0999984741211,1.0,3.0,0.0,16.0,0.0,0.0,0
3542,0.699999988079071,254.3000030517578,0,25.899999618530273,7001.10009765625,0.0,286.29998779296875,0,1.100000023841858,17.299999237060547,18.600000381469727,0.0,571.2999877929688,0,0.0,0,0.0,276.29998779296875,4.900000095367432,0.0,0.0,4.099999904632568,10.199999809265137,0,0,69.4000015258789,112.5999984741211,13.100000381469727,0.0,26.0,0.0,0,0.0,7.599999904632568,430.79998779296875,14.0,77.5999984741211,13.800000190734863,92.0,0.0,0.0,0
3546,0.4000000059604645,334.29998779296875,0,18.0,4405.0,0.0,0.0,0,1.2000000476837158,12.399999618530273,14.899999618530273,0.0,300.5,0,0.0,0,0.0,179.6999969482422,2.4000000953674316,0.0,0.0,3.0999999046325684,7.099999904632568,0,0,45.70000076293945,68.69999694824219,11.800000190734863,0.0,15.199999809265137,0.0,0,0.0,10.199999809265137,261.5,1.5,51.20000076293945,11.300000190734863,122.5999984741211,0.0,0.0,0
3547,0.4000000059604645,287.70001220703125,0,15.399999618530273,3682.89990234375,0.0,0.0,0,0.6000000238418579,11.199999809265137,10.5,0.0,329.1000061035156,0,0.0,0,0.0,175.10000610351562,1.7999999523162842,0.0,0.0,2.5,6.0,0,0,39.900001525878906,66.4000015258789,7.900000095367432,0.0,12.100000381469727,0.0,0,0.0,5.800000190734863,224.60000610351562,15.0,44.79999923706055,8.699999809265137,105.19999694824219,0.0,0.0,0
3548,0.6000000238418579,441.3999938964844,0,16.399999618530273,5950.2001953125,0.0,0.0,0,0.8999999761581421,10.899999618530273,14.5,0.0,369.5,0,0.0,0,0.0,195.0,4.900000095367432,0.0,0.0,2.5999999046325684,7.900000095367432,0,0,44.29999923706055,94.5999984741211,10.100000381469727,0.0,15.300000190734863,0.0,0,0.0,6.300000190734863,366.29998779296875,131.3000030517578,49.70000076293945,9.199999809265137,160.6999969482422,0.0,0.0,0
3553,0.0,1.7000000476837158,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0,0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.2000000476837158,0.0,1.2000000476837158,0.0,3.799999952316284,0.0,0.0,0
3564,0.699999988079071,420.5,0,21.200000762939453,5887.2998046875,0.0,0.0,0,1.2999999523162842,16.0,16.799999237060547,0.0,482.3999938964844,0,0.0,0,0.0,282.29998779296875,4.199999809265137,0.0,0.0,4.0,14.100000381469727,0,0,63.900001525878906,96.4000015258789,16.600000381469727,0.0,24.399999618530273,0.0,0,0.0,11.300000190734863,372.20001220703125,68.19999694824219,71.9000015258789,13.5,154.5,0.0,0.0,0
3567,0.800000011920929,505.1000061035156,0,23.899999618530273,6162.7001953125,0.0,0.0,0,1.5,19.0,18.0,0.0,499.1000061035156,0,0.0,0,0.0,317.6000061035156,4.400000095367432,0.0,0.0,4.800000190734863,16.299999237060547,0,0,73.5999984741211,100.0,19.700000762939453,0.0,28.399999618530273,0.0,0,0.0,13.300000190734863,410.1000061035156,134.39999389648438,83.0,15.800000190734863,184.5,0.0,0.0,0
3575,0.20000000298023224,156.60000610351562,0,20.799999237060547,2385.300048828125,0.0,0.0,0,0.4000000059604645,16.600000381469727,6.599999904632568,0.0,288.79998779296875,0,0.0,0,0.0,199.39999389648438,1.7000000476837158,0.0,0.0,3.200000047683716,5.900000095367432,0,0,50.20000076293945,51.29999923706055,4.699999809265137,0.0,9.800000190734863,0.0,0,0.0,3.4000000953674316,151.6999969482422,1.7000000476837158,56.599998474121094,4.800000190734863,56.79999923706055,0.0,0.0,0
3581,0.8999999761581421,678.4000244140625,0,29.049999237060547,7383.5,0.0,0.0,0,1.4500000476837158,19.299999237060547,20.5,0.0,479.1500244140625,0,0.0,0,0.0,306.29998779296875,5.399999618530273,0.0,0.0,4.400000095367432,15.200000762939453,0,0,75.19999694824219,116.10000610351562,17.950000762939453,0.0,24.5,0.0,0,0.0,12.949999809265137,504.8500061035156,205.35000610351562,84.25,16.25,248.1999969482422,0.0,0.0,0
3592,0.5,171.39999389648438,0,25.899999618530273,4996.10009765625,0.0,0.0,0,1.7999999523162842,17.799999237060547,20.0,0.0,371.29998779296875,0,0.0,0,0.0,240.10000610351562,3.200000047683716,0.0,0.0,4.599999904632568,10.600000381469727,0,0,66.80000305175781,76.5999984741211,17.399999618530273,0.0,22.0,0.0,0,0.0,14.5,326.5,1.0,74.9000015258789,16.299999237060547,62.5,0.0,0.0,0
3597,0.20000000298023224,106.19999694824219,0,9.600000381469727,4170.0,0.0,0.0,0,0.699999988079071,6.900000095367432,12.300000190734863,0.0,304.1000061035156,0,0.0,0,0.0,131.39999389648438,2.0,0.0,0.0,1.899999976158142,5.300000190734863,0,0,28.700000762939453,65.4000015258789,6.599999904632568,0.0,12.399999618530273,0.0,0,0.0,5.400000095367432,222.39999389648438,4.199999809265137,31.700000762939453,6.199999809265137,38.5,0.0,0.0,0
36,0.0,102.0999984741211,0,0.0,603.7999877929688,0.0,0.0,0,0.0,0.0,5.0,0.0,15.5,0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.10000000149011612,0.0,0,0,6.099999904632568,68.0999984741211,0.0,0.0,5.900000095367432,0.0,0,0.0,0.0,236.1999969482422,0.0,7.199999809265137,0.0,36.5,0.0,0.0,0
3604,0.699999988079071,420.5,0,21.200000762939453,5887.2998046875,0.0,0.0,0,1.2999999523162842,16.0,16.799999237060547,0.0,482.3999938964844,0,0.0,0,0.0,282.29998779296875,4.199999809265137,0.0,0.0,4.0,14.100000381469727,0,0,63.900001525878906,96.4000015258789,16.600000381469727,0.0,24.399999618530273,0.0,0,0.0,11.300000190734863,372.20001220703125,68.19999694824219,71.9000015258789,13.5,154.5,0.0,0.0,0
3606,0.30000001192092896,213.3000030517578,0,9.399999618530273,5187.89990234375,0.0,0.0,0,0.5,6.699999809265137,12.899999618530273,0.0,455.20001220703125,0,0.0,0,0.0,178.89999389648438,2.799999952316284,0.0,0.0,1.899999976158142,4.199999809265137,0,0,32.900001525878906,85.4000015258789,7.5,0.0,15.5,0.0,0,0.0,4.800000190734863,278.70001220703125,9.600000381469727,36.29999923706055,5.800000190734863,77.30000305175781,0.0,0.0,0
361,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,101.69999694824219,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,2093.89990234375,0.0,0
3615,0.0,77.19999694824219,0,0.0,11.699999809265137,0.0,0.0,0,0.0,0.0,1.100000023841858,0.0,0.10000000149011612,0,0.0,0,0.0,41.0,3.200000047683716,0.0,0.0,0.10000000149011612,0.0,0,0,5.5,31.100000381469727,0.0,0.0,3.299999952316284,0.0,0,0.0,0.0,192.89999389648438,0.0,6.900000095367432,0.0,30.5,0.0,0.0,0
3617,0.8999999761581421,678.4000244140625,0,29.049999237060547,7383.5,0.0,0.0,0,1.4500000476837158,19.299999237060547,20.5,0.0,479.1500244140625,0,0.0,0,0.0,306.29998779296875,5.399999618530273,0.0,0.0,4.400000095367432,15.200000762939453,0,0,75.19999694824219,116.10000610351562,17.950000762939453,0.0,24.5,0.0,0,0.0,12.949999809265137,504.8500061035156,205.35000610351562,84.25,16.25,248.1999969482422,0.0,0.0,0
3620,0.699999988079071,225.1999969482422,0,36.29999923706055,5815.2998046875,0.0,0.0,0,2.4000000953674316,24.899999618530273,25.399999618530273,0.0,441.0,0,0.0,0,0.0,320.20001220703125,3.5999999046325684,0.0,0.0,6.699999809265137,15.399999618530273,0,0,92.0999984741211,89.0999984741211,25.200000762939453,0.0,29.899999618530273,0.0,0,0.0,20.200000762939453,407.29998779296875,1.600000023841858,103.5999984741211,22.700000762939453,82.19999694824219,0.0,0.0,0
3621,0.0,1.7000000476837158,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0,0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.2000000476837158,0.0,1.2000000476837158,0.0,3.799999952316284,0.0,0.0,0
3622,1.2000000476837158,313.75,0,44.54999923706055,7381.5498046875,0.0,466.6500244140625,0,1.899999976158142,29.700000762939453,23.149999618530273,0.0,643.4500122070312,0,0.0,0,0.0,390.6499938964844,4.949999809265137,0.0,0.0,6.899999618530273,18.650001525878906,0,0,113.9000015258789,119.35000610351562,21.5,0.0,38.45000076293945,0.0,0,0.0,12.649999618530273,531.2000122070312,15.049999237060547,127.75,23.599998474121094,113.75,0.0,0.0,0
3624,0.800000011920929,505.1000061035156,0,23.899999618530273,6162.7001953125,0.0,0.0,0,1.5,19.0,18.0,0.0,499.1000061035156,0,0.0,0,0.0,317.6000061035156,4.400000095367432,0.0,0.0,4.800000190734863,16.299999237060547,0,0,73.5999984741211,100.0,19.700000762939453,0.0,28.399999618530273,0.0,0,0.0,13.300000190734863,410.1000061035156,134.39999389648438,83.0,15.800000190734863,184.5,0.0,0.0,0
3626,1.399999976158142,341.1000061035156,0,48.599998474121094,7544.2001953125,0.0,494.6000061035156,0,2.0999999046325684,32.400001525878906,24.399999618530273,0.0,659.5,0,0.0,0,0.0,430.5,5.0,0.0,0.0,7.599999904632568,21.100000381469727,0,0,123.30000305175781,121.30000305175781,24.399999618530273,0.0,41.20000076293945,0.0,0,0.0,14.5,556.2999877929688,17.299999237060547,138.39999389648438,25.799999237060547,123.69999694824219,0.0,0.0,0
