;ID;residential_area;n_residential_area;admin_0;admin_1;admin_2;admin_3;OSM;urban_percentage;n_buildings;area;extension;population_facebook;population_worldpop;population_density;building_density;night_lights;schools;hospitals;distance_road;distance_grid;distance_official_substations;distance_substations;grid_buildings;lights_build;centroid;polygons;Existing_220.0:;Planned_220.0:;Existing_110.0:;Planned_400.0:;Planned_110.0:;dist_from_city;HDI;Trees_cover_areas;Shrubs_cover_areas;Grassland;Cropland;Vegetation_aquatic_or_regularly_flooded;Lichen_Mosses_/_Sparse_vegetation;Bare_areas;Built_up_areas;Snow_and/or_Ice;Open_water;elevation_average;average_wealth_index;roads_extension;rivers_extension;close_to_roads_buildings_perc;proximity_to_water;GHI;DNI;TEMP;PVOUT;wind_50;geometry
648;3305;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;219.0;0.5937251839485446;1.5105147766690998;98.19019914436264;221.30108642578125;372.7331977970474;368.85752183114363;0.0;0;0;9.666723684720527;4.582618360153695;0;0;0;0.0;POINT (341721.0203213777 8254576.470639006);"0    POLYGON ((341101.928 8254229.914, 341101.520 8...
Name: geometry, dtype: geometry";;;;;;550;0.418559250822609;48.91;1.16;6.94;42.99;0.0;0.0;0.0;0.0;0.0;0.0;329.69480519480516;-0.4196666666666667;1.5322135679372773;0.0;0;46233;5.366944313049316;4.538222312927246;21.819997787475586;4.40939998626709;4.2923498153686515;POINT (341721.0203213777 8254576.470639006)
649;3312;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;186.0;0.4927696397072736;1.5627493203197171;186.5457961931311;108.14520263671876;219.46401304463816;377.4583192878766;0.0;0;0;3.958707061168374;87.96944878457224;0;0;0;0.0;POINT (186651.7243119388 8254952.850904014);"0    POLYGON ((185934.740 8254815.241, 185934.418 8...
Name: geometry, dtype: geometry";;;;;;148;0.418559250822609;0.0;5.95;0.0;94.05;0.0;0.0;0.0;0.0;0.0;0.0;437.1531279178338;-0.3546666666666667;0.7822932883614522;0.0;0;25619;5.402000427246094;4.556110858917236;21.274999618530273;4.462499618530273;5.115299701690674;POINT (186651.7243119388 8254952.850904014)
650;3314;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;186.0;0.4493888210599632;1.5097421049836246;193.311954565464;152.20477294921875;338.6928330576111;413.89547599623427;0.0;0;0;0.5096548003585117;1.3902822940545485;0;0;0;0.0;POINT (368538.8255732835 8254837.951068935);"0    POLYGON ((367972.786 8254588.219, 367972.488 8...
Name: geometry, dtype: geometry";;;;;;150;0.418559250822609;6.53;1.76;0.0;91.62;0.0;0.0;0.0;0.08;0.0;0.0;236.007215007215;-0.58;1.678747105703651;0.0;0;51520;5.416706085205078;4.580117702484131;22.100000381469727;4.444333076477051;4.611658573150635;POINT (368538.8255732835 8254837.951068935)
651;3316;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;135.0;0.2757219534646446;0.9664973924536234;15.989639673696947;60.91894912719727;220.9434118745601;489.6236890230463;0.0;0;0;16.223849214968027;56.157452860444295;0;0;0;0.0;POINT (229234.1429916673 8255008.695819694);"0    POLYGON ((229005.800 8255004.712, 229005.653 8...
Name: geometry, dtype: geometry";;;;;;652;0.418559250822609;12.19;3.84;30.27;53.7;0.0;0.0;0.0;0.0;0.0;0.0;414.77777777777777;-0.1805;1.0176829603789377;0.0;0;8289;5.368699550628662;4.4772000312805185;22.299999237060547;4.406000137329102;3.4868395328521733;POINT (229234.1429916673 8255008.695819694)
652;3325;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;184.0;0.3719770678495565;1.250074467761824;119.92229755272707;106.07379150390624;285.16217980084474;494.6541491488328;0.0;0;0;2.838462716997707;91.56034583318042;0;0;0;0.0;POINT (183545.9069615938 8253126.057600892);"0    POLYGON ((183255.457 8253261.075, 183254.283 8...
Name: geometry, dtype: geometry";;;;;;182;0.418559250822609;1.62;2.53;1.52;94.33;0.0;0.0;0.0;0.0;0.0;0.0;347.70404040404037;-0.4167500000000001;0.0;0.0;0;24230;5.426000118255615;4.604153633117676;21.350000381469727;4.476000308990479;5.056199550628662;POINT (183545.9069615938 8253126.057600892)
653;3331;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;156.0;0.3881257216755706;1.255195249549973;64.43731818848798;142.52584838867188;367.2156737599768;401.93161980230326;0.0;0;0;12.179493507040062;10.90654113383958;0;0;0;0.0;POINT (381459.6665099913 8253463.12029452);"0    POLYGON ((380922.880 8253554.257, 380922.634 8...
Name: geometry, dtype: geometry";;;;;;174;0.418559250822609;22.19;1.45;70.35;6.01;0.0;0.0;0.0;0.0;0.0;0.0;238.68106995884773;-0.5185000000000001;1.0432885168328745;0.0;0;39035;5.415266990661621;4.562532901763916;22.73333168029785;4.429333209991455;3.906395673751831;POINT (381459.6665099913 8253463.12029452)
654;3339;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;109.0;0.28258040429910675;0.9563224209373248;55.9637388579393;56.69264221191406;200.6248181027649;385.7309223912969;0.0;0;0;11.390566703400669;83.46020245794377;0;0;0;0.0;POINT (193893.2237641891 8252886.75038451);"0    POLYGON ((193469.857 8252796.159, 193469.563 8...
Name: geometry, dtype: geometry";;;;;;203;0.418559250822609;0.0;1.97;0.0;98.03;0.0;0.0;0.0;0.0;0.0;0.0;490.9703703703704;-0.665;0.0;0.0;0;32888;5.356636047363281;4.473727226257324;21.399999618530273;4.420999526977539;4.839189052581787;POINT (193893.2237641891 8252886.75038451)
655;3341;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;146.0;0.4667430372537716;1.2976388097847935;168.1636086061191;227.5017852783203;487.4240580360837;312.80595176960026;0.0;0;0;7.659568329908055;13.13791733019838;0;0;0;0.0;POINT (309224.7518172276 8253031.320539325);"0    POLYGON ((308874.665 8253425.775, 308874.124 8...
Name: geometry, dtype: geometry";;;;;;318;0.418559250822609;0.32;12.57;0.0;87.11;0.0;0.0;0.0;0.0;0.0;0.0;329.18482905982904;-0.45925;1.2407406927988065;0.0;0;17184;5.380538940429688;4.569231033325195;22.57500076293945;4.405250072479248;3.752696990966797;POINT (309224.7518172276 8253031.320539325)
656;3342;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;404.0;1.1650054601822804;2.4666687337637034;475.60877710550653;407.35784912109375;349.66175099072694;346.77949057576853;0.0;0;0;0.4563098134739092;0.3565261450269901;0;0;0;0.0;POINT (368229.8736796061 8253146.15959941);"0    POLYGON ((367621.645 8253571.969, 367621.345 8...
Name: geometry, dtype: geometry";;;0.8818639746016437;;;154;0.418559250822609;16.09;1.64;12.23;70.04;0.0;0.0;0.0;0.0;0.0;0.0;223.73777777777775;-0.4940000000000001;0.7172800864774642;0.0;0;52083;5.414721965789795;4.578749656677246;22.212499618530273;4.4382500648498535;4.553774356842041;POINT (368229.8736796061 8253146.15959941)
657;3346;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;213.0;0.6911745315556824;1.7492027301126518;446.66615344647795;222.64254760742188;322.12203639260593;308.1710773118096;0.0;0;0;0.1542217380645099;0.3560991578001387;0;0;0;0.0;POINT (427336.5907246765 8253775.389928502);"0    POLYGON ((426889.635 8254396.530, 426889.577 8...
Name: geometry, dtype: geometry";;;;0.664632562767432;;165;0.418559250822609;13.73;1.7;66.94;17.63;0.0;0.0;0.0;0.0;0.0;0.0;194.0825906120024;-0.5462499999999999;1.821589177129978;0.0;0;10685;5.443913459777832;4.592130184173584;23.560001373291016;4.428600311279297;4.021878242492677;POINT (427336.5907246765 8253775.389928502)
658;3348;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;2713.0;2.1967389632486767;3.203949593141717;1079.3006779745438;1697.4095458984375;772.6951514476718;1235.0124641062696;0.0;0;1;0.1435958898718781;94.06176438242949;0;0;0;0.0;POINT (180154.1023093581 8253653.509854999);"0    POLYGON ((178788.143 8254530.001, 178787.791 8...
Name: geometry, dtype: geometry";;;;;;148;0.418559250822609;0.34;0.86;1.57;91.27;0.0;0.0;0.0;5.97;0.0;0.0;322.51763668430334;-0.351875;5.895369198324197;0.0;0;21394;5.456640243530273;4.655379772186278;21.72222137451172;4.500111103057861;5.013615608215332;POINT (180154.1023093581 8253653.509854999)
659;3358;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;835.0;1.2611466230953776;2.2082778043736897;1623.4256061590736;1085.545654296875;860.7608619150841;662.0958932995144;0.0;0;1;3.43179720740532;18.249425777539532;0;0;0;0.0;POINT (303365.0021421508 8254032.747596229);"0    POLYGON ((302710.421 8253741.436, 302709.856 8...
Name: geometry, dtype: geometry";;;;;;67;0.418559250822609;1.82;8.09;1.32;88.77;0.0;0.0;0.0;0.0;0.0;0.0;288.1323731138546;-0.3351666666666667;2.8524729122687447;0.0;0;14751;5.395302772521973;4.59730339050293;22.46000099182129;4.418799877166748;3.934195518493652;POINT (303365.0021421508 8254032.747596229)
660;3359;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;277.0;0.31586415156241626;0.931194380622314;106.59759782464631;109.64610290527344;347.1305697810625;876.9592833812402;0.0;1;0;12.693958947974393;81.23609057287516;0;0;0;0.0;POINT (195674.62942709 8254221.973330697);"0    POLYGON ((195328.748 8254113.453, 195328.463 8...
Name: geometry, dtype: geometry";;;;;;190;0.418559250822609;1.21;0.12;4.13;94.54;0.0;0.0;0.0;0.0;0.0;0.0;520.2328042328044;-0.635;0.0;0.0;0;33852;5.3531813621521;4.448999881744385;21.299999237060547;4.418000221252441;5.0289273262023935;POINT (195674.62942709 8254221.973330697)
661;3361;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;279.0;0.6005765451646045;1.7029574644678402;306.4337564342116;264.93756103515625;441.1387077438112;464.5536064408449;0.0;1;0;8.67613180029142;2.2784566447822105;0;0;0;0.0;POINT (416468.5660017378 8254467.74606524);"0    POLYGON ((415822.183 8254173.311, 415822.080 8...
Name: geometry, dtype: geometry";;;;;;549;0.418559250822609;19.27;1.95;60.64;18.14;0.0;0.0;0.0;0.0;0.0;0.0;131.9128205128205;-0.6355;0.0;0.0;0;7989;5.4383506774902335;4.592249870300293;23.84999847412109;4.418999671936035;3.4276697635650635;POINT (416468.5660017378 8254467.74606524)
