ID,cluster_ID,residential_area,n_residential_area,admin_0,admin_1,admin_2,admin_3,OSM,urban_percentage,n_buildings,area,extension,population_facebook,population_worldpop,population_density,building_density,night_lights,schools,hospitals,distance_road,distance_grid,distance_official_substations,distance_substations,grid_buildings,lights_build,centroid,polygons,Existing_220.0:,Planned_220.0:,Existing_110.0:,Planned_400.0:,Planned_110.0:,type
2975,746,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,140,0.39754898,1.383439229,176.1827732,306.4915771,770.9529951,352.1578646,0.0,1,0,4.230786818,94.89887036,0,0,0,0.0,POINT (172142.4765321045 8239951.833021501),"0    POLYGON ((171578.168 8240210.378, 171577.775 8...
Name: geometry, dtype: geometry",,,,,,Rural
2976,747,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,269,0.39515099,1.186121461,788.2076192,1109.828735,2808.619394,680.7524377,0.0,0,0,30.88360233,66.74234698,0,0,0,0.0,POINT (227669.7423126094 8239910.8188955),"0    POLYGON ((227383.188 8239812.591, 227382.680 8...
Name: geometry, dtype: geometry",,,,,,Rural
2979,748,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,147,0.396031086,1.195838542,138.5768772,81.61022186,206.0702426,371.1829838,0.0,0,0,15.09189911,97.86178038,0,0,0,0.0,POINT (186433.9268102857 8239473.284878915),"0    POLYGON ((186146.096 8239681.175, 186145.763 8...
Name: geometry, dtype: geometry",,,,,,Rural
298,78,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,241,0.515198269,1.18135752,641.1807098,670.309082,1301.070136,467.7810749,0.0,1,1,0.019258526,0.024512311,0,0,0,0.0,POINT (146415.276573531 8040641.69668327),"0    POLYGON ((146080.547 8040547.788, 146079.873 8...
Name: geometry, dtype: geometry",0.991594603,,,,,Rural
2985,749,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,112,0.301246868,1.053365705,267.8391722,177.0994873,587.8882268,371.7880972,0.0,0,0,3.544946166,14.07935294,0,0,0,0.0,POINT (296581.4982155453 8239627.739535044),"0    POLYGON ((296232.354 8239388.214, 296231.755 8...
Name: geometry, dtype: geometry",,,,,,Rural
299,79,54.86544482,1,['Mozambique'],0,0,0,No OSM location found,0.0,2497,2.778034267,4.10385711,5494.425467,5076.984375,1827.545626,898.8370047,100.0,1,1,0.13930352,0.891193148,0,0,0,100.0,POINT (118917.0270668354 8030725.548804516),"0    POLYGON ((117532.507 8030403.705, 117574.723 8...
Name: geometry, dtype: geometry",,,0.425488601,0.157625092,,Suburban
2997,750,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,138,0.357297193,1.275342948,130.8108804,222.652832,623.1586376,386.233093,0.0,0,0,0.022664272,35.29547578,0,0,0,0.0,POINT (268939.2793283795 8239882.757039772),"0    POLYGON ((268738.371 8239765.801, 268737.658 8...
Name: geometry, dtype: geometry",,,,,,Rural
2998,751,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,126,0.257273867,0.888202228,155.8539917,221.3838043,860.4986086,489.7504811,0.0,0,0,6.444715156,97.62390647,0,0,0,0.0,POINT (174930.9206641501 8240283.205997424),"0    POLYGON ((174704.159 8240256.066, 174703.779 8...
Name: geometry, dtype: geometry",,,,,,Rural
3,3,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,113,0.382337038,1.063146146,131.6389311,462.8139648,1210.486871,295.5507543,0.0,0,0,8.656045007,14.88381551,0,0,0,0.0,POINT (226699.6024286552 7938273.72756451),"0    POLYGON ((226367.425 7938164.619, 226367.051 7...
Name: geometry, dtype: geometry",,,,,,Rural
300,80,30.1072503,2,['Mozambique'],0,0,0,No OSM location found,0.0,203,0.354496844,2.131864593,790.1625509,524.9592285,1480.857269,572.6426154,0.0,0,1,5.296326148,27.88226145,0,0,0,0.0,POINT (304142.3488106491 8031660.239648738),"0    POLYGON ((303628.118 8031189.012, 303627.448 8...
Name: geometry, dtype: geometry",,,,,,Rural
3000,752,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,113,0.273960883,0.952365568,95.12175542,111.4146729,406.6809521,412.4676437,0.0,0,0,1.171124054,2.146777125,0,0,0,0.0,POINT (382270.4490429367 8240458.615353431),"0    POLYGON ((381973.076 8240560.346, 381972.830 8...
Name: geometry, dtype: geometry",,,,,,Rural
3004,753,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,204,0.507477097,1.5696961,352.3655464,441.4497375,869.8909574,401.9885849,0.0,1,0,10.23928986,101.8829302,0,0,0,0.0,POINT (179252.4242251238 8240558.40010434),"0    POLYGON ((178991.115 8240318.012, 178990.753 8...
Name: geometry, dtype: geometry",,,,,,Rural
3005,754,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,144,0.401923007,1.121375394,153.002117,338.9464417,843.311867,358.2775741,0.0,0,0,10.70295898,14.66428793,0,0,0,0.0,POINT (420787.7472131055 8240651.184636009),"0    POLYGON ((420421.705 8240823.248, 420421.618 8...
Name: geometry, dtype: geometry",,,,,,Rural
3006,755,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,152,0.401639813,1.468506378,199.448842,134.0187225,333.678879,378.448538,0.0,0,0,1.584184133,3.501016068,0,0,0,0.0,POINT (374124.8321304886 8240500.270209492),"0    POLYGON ((373678.791 8240053.863, 373678.511 8...
Name: geometry, dtype: geometry",,,,,,Rural
3008,756,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,1219,2.623453263,4.794979493,1129.18729,1019.937622,388.7767456,464.6547423,0.0,0,0,4.159088941,10.21665681,0,0,0,0.0,POINT (364616.4259749263 8240377.424218096),"0    POLYGON ((362975.317 8239621.786, 362974.993 8...
Name: geometry, dtype: geometry",,,,,,Suburban
301,81,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,122,0.35520827,0.98783641,133.4181037,251.3084412,707.496031,343.4604719,0.0,0,1,9.834062031,9.913732346,0,0,0,0.0,POINT (268035.7513476352 8032361.968106383),"0    POLYGON ((267646.840 8032276.256, 267646.723 8...
Name: geometry, dtype: geometry",,,,,,Suburban
3013,757,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,179,0.371513862,1.218949369,143.9067571,86.66094971,233.2643771,481.8124385,0.0,0,0,13.61013953,97.50380512,0,0,0,0.0,POINT (185762.540036167 8240794.938813505),"0    POLYGON ((185543.198 8240939.608, 185544.370 8...
Name: geometry, dtype: geometry",,,,,,Rural
3014,758,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,124,0.275347951,0.934527643,238.8507937,549.3674927,1995.175527,450.3392876,0.0,0,0,33.98339611,76.29374726,0,0,0,0.0,POINT (215083.8891443325 8240667.936710029),"0    POLYGON ((214713.059 8240617.676, 214712.844 8...
Name: geometry, dtype: geometry",,,,,,Rural
3016,759,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,148,0.489583621,1.280873624,543.2978124,241.9146271,494.1232029,302.2976945,0.0,0,0,1.391367339,9.891206964,0,0,0,0.0,POINT (303172.203432045 8240909.905570119),"0    POLYGON ((302643.613 8241013.719, 302643.041 8...
Name: geometry, dtype: geometry",,,,,,Rural
3017,760,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,112,0.341325409,0.928090816,135.0305863,236.2316742,692.1010513,328.1326182,0.0,0,0,8.363630921,18.49723611,0,0,0,0.0,POINT (291866.4409122594 8240903.983463851),"0    POLYGON ((291575.580 8241097.583, 291574.962 8...
Name: geometry, dtype: geometry",,,,,,Rural
3020,761,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,298,0.508994535,1.183276782,494.667017,989.1378174,1943.317165,585.4679751,0.0,2,0,0.021223109,82.38431633,0,0,0,0.0,POINT (159696.6572067847 8241293.571173325),"0    POLYGON ((159233.857 8241225.861, 159233.414 8...
Name: geometry, dtype: geometry",,,,,,Rural
3021,762,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,127,0.421779668,1.181446837,369.755116,317.0328064,751.6550245,301.1050787,0.0,1,0,10.36365091,13.92587903,0,0,0,0.0,POINT (421835.7473559077 8241153.926395867),"0    POLYGON ((421401.994 8241103.293, 421401.911 8...
Name: geometry, dtype: geometry",,,,,,Rural
3027,763,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,157,0.453885085,1.237463712,135.5252101,365.7573242,805.8368428,345.9025314,40.0,0,0,1.154425212,91.45338696,0,0,0,4.322831512,POINT (168844.8429263548 8241353.421908693),"0    POLYGON ((168347.752 8241178.153, 168347.346 8...
Name: geometry, dtype: geometry",,,,,,Rural
303,82,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,1690,3.233887202,4.092905606,4392.53449,3861.828125,1194.175271,522.5908928,100.0,1,1,0.109695662,5.121896752,0,0,0,100.0,POINT (277888.1160434823 8032028.499561267),"0    POLYGON ((276769.253 8030628.029, 276769.177 8...
Name: geometry, dtype: geometry",,,,,,Suburban
3031,764,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,111,0.247829452,0.862498715,21.31951956,61.54156113,248.3222259,447.8886555,0.0,1,0,23.51883643,85.97351087,0,0,0,0.0,POINT (201009.5409532096 8241424.836293814),"0    POLYGON ((200679.480 8241541.693, 200679.208 8...
Name: geometry, dtype: geometry",,,,,,Rural
3045,765,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,121,0.248830915,0.862692032,115.1964286,201.4648285,809.64549,486.2739815,0.0,0,0,7.220078526,99.01871391,0,0,0,0.0,POINT (176510.9564181446 8241832.97082903),"0    POLYGON ((176289.110 8241848.285, 176288.738 8...
Name: geometry, dtype: geometry",,,,,,Rural
3047,766,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,106,0.254629871,0.806567696,262.0211763,184.1563416,723.2314916,416.2905141,0.0,0,0,26.44502572,61.09560893,0,0,0,0.0,POINT (236433.4310197689 8241854.430279282),"0    POLYGON ((236128.648 8241895.544, 236128.523 8...
Name: geometry, dtype: geometry",,,,,,Rural
3055,767,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,196,0.589371648,1.709421791,169.4065127,466.1352539,790.9020653,332.5575646,0.0,1,0,1.483763911,85.71893524,0,0,0,0.0,POINT (162621.0095487891 8238287.918752924),"0    POLYGON ((162044.811 8238498.921, 162044.377 8...
Name: geometry, dtype: geometry",,,,,,Rural
3056,768,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,146,0.417147791,1.128138277,242.2533518,293.5284424,703.6557513,349.9958602,0.0,0,0,2.887365569,14.73480444,0,0,0,0.0,POINT (431855.1471689746 8237857.591331801),"0    POLYGON ((431403.765 8237633.435, 431403.723 8...
Name: geometry, dtype: geometry",,,,,,Rural
3059,769,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,216,0.553525318,1.702815674,285.3652663,186.7754517,337.4289228,390.2260531,0.0,0,0,1.686816636,3.384351046,0,0,0,0.0,POINT (376584.3094063292 8238272.199195268),"0    POLYGON ((376167.714 8237627.068, 376166.002 8...
Name: geometry, dtype: geometry",,,,,,Rural
3068,770,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,239,0.440554584,1.17866078,143.9067571,104.5045013,237.2112451,542.4980442,0.0,0,0,16.19460248,96.89820859,0,0,0,0.0,POINT (186800.9501902102 8238417.806027342),"0    POLYGON ((186608.122 8238580.067, 186607.789 8...
Name: geometry, dtype: geometry",,,,,,Rural
3069,771,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,165,0.300447553,0.937742423,69.28843859,70.67250824,235.2241099,549.1807082,0.0,0,0,18.18196973,94.13713392,0,0,0,0.0,POINT (190390.7411273552 8238375.713095577),"0    POLYGON ((190097.091 8238167.257, 190096.773 8...
Name: geometry, dtype: geometry",,,,,,Rural
3070,772,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,305,0.79382911,1.792801763,1051.889554,713.0459595,898.236094,384.2136752,0.0,0,0,0.017269764,11.66535478,0,0,0,0.0,POINT (441770.9685927246 8238580.590651793),"0    POLYGON ((441122.598 8238767.594, 441122.596 8...
Name: geometry, dtype: geometry",,,,,,Rural
3071,773,2.285567381,1,['Mozambique'],0,0,0,No OSM location found,0.0,377,0.907440098,2.167850943,874.1376054,979.0733643,1078.939939,415.4544203,0.0,1,0,0.012146025,87.46005708,0,0,0,0.0,POINT (164198.4522525447 8237173.458819525),"0    POLYGON ((163857.474 8236772.233, 163857.046 8...
Name: geometry, dtype: geometry",,,,,,Rural
3072,774,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,363,0.84102755,2.015627765,291.5021537,349.2457275,415.2607457,431.614874,0.0,0,0,0.19880015,0.916979776,0,0,0,0.0,POINT (380956.9886935261 8237462.66737895),"0    POLYGON ((380296.782 8237047.956, 380296.529 8...
Name: geometry, dtype: geometry",,,,,,Rural
3073,775,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,315,0.818799082,2.335637836,309.912816,273.7889099,334.3786236,384.7097622,0.0,0,0,6.492050196,12.6351432,0,0,0,0.0,POINT (364028.2481551641 8237576.348976597),"0    POLYGON ((363251.416 8238240.464, 363251.093 8...
Name: geometry, dtype: geometry",,,,,,Rural
3074,776,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,313,0.838079099,2.165388546,562.4296221,814.0477295,971.325655,373.4731011,0.0,0,0,0.081322689,88.30475973,0,0,0,0.0,POINT (165443.8292403567 8239633.358898882),"0    POLYGON ((164806.639 8239002.109, 164806.217 8...
Name: geometry, dtype: geometry",,,,,,Rural
308,83,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,428,1.175071745,1.920629853,1986.694414,1812.734131,1542.658258,364.2330792,100.0,2,1,0.15555704,18.04154326,0,0,0,100.0,POINT (294425.9689977516 8033263.098086811),"0    POLYGON ((293890.542 8032842.817, 293889.827 8...
Name: geometry, dtype: geometry",,,,,,Suburban
3080,777,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,207,0.603444723,1.342781608,153.4221862,228.8659821,379.2658607,343.0305913,0.0,0,0,3.189944504,2.426195696,0,0,0,0.0,POINT (384517.7482968302 8238663.771383375),"0    POLYGON ((384125.637 8238358.977, 384125.400 8...
Name: geometry, dtype: geometry",,,,,,Rural
3082,778,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,257,0.760082873,1.568410208,554.3647984,441.3469543,580.6563603,338.121025,0.0,0,0,1.805871028,12.33744411,0,0,0,0.0,POINT (298029.7884229312 8238641.844963811),"0    POLYGON ((297399.972 8238568.792, 297399.377 8...
Name: geometry, dtype: geometry",,,,,,Rural
3086,779,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,129,0.325207595,1.056447432,98.19019914,133.5561371,410.6796376,396.6697031,0.0,0,0,3.812275035,3.308413667,0,0,0,0.0,POINT (385234.5613819413 8239197.324020613),"0    POLYGON ((384834.043 8239376.797, 384833.809 8...
Name: geometry, dtype: geometry",,,,,,Rural
3087,780,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,159,0.396765169,1.391271636,150.3537424,163.4651337,411.9946672,400.7408223,0.0,0,0,1.294010382,1.226962606,0,0,0,0.0,POINT (382583.9930646719 8238871.056327654),"0    POLYGON ((382025.376 8238964.771, 382026.928 8...
Name: geometry, dtype: geometry",,,,,,Rural
3091,781,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,2325,4.710728701,7.567194679,2374.975442,2186.929443,464.2444051,493.5542137,0.0,1,1,0.603209578,0.895475784,0,0,0,0.0,POINT (378613.8860088456 8239770.305289607),"0    POLYGON ((374846.812 8238585.298, 374846.536 8...
Name: geometry, dtype: geometry",,,1.589592305,,,Suburban
3092,782,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,621,1.726869663,3.219591735,1683.023286,1357.247559,785.9583081,359.6102319,0.0,0,0,0.106352814,10.8105065,0,0,0,0.0,POINT (439463.1283914383 8240028.289751319),"0    POLYGON ((438976.159 8240881.986, 438976.148 8...
Name: geometry, dtype: geometry",,,,,,Rural
3094,783,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,110,0.263752848,0.867176497,182.9590337,248.3293304,941.5228396,417.0571079,0.0,0,0,5.459935845,97.76698036,0,0,0,0.0,POINT (175470.5231800342 8244148.706001017),"0    POLYGON ((175186.541 8243955.394, 175186.166 8...
Name: geometry, dtype: geometry",,,,,,Rural
3099,784,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,245,0.324169415,0.989740763,125.2521774,87.87247467,271.0696029,755.7776535,0.0,0,0,21.19999371,84.81994271,0,0,0,0.0,POINT (200116.4576879429 8244038.795266125),"0    POLYGON ((199842.423 8244022.279, 199842.149 8...
Name: geometry, dtype: geometry",,,,,,Rural
3102,785,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,122,0.289829411,0.863370684,119.1005347,162.9297943,562.1575602,420.9372671,0.0,0,0,9.777119256,46.96198053,0,0,0,0.0,POINT (257313.2159203143 8244222.627849425),"0    POLYGON ((256994.809 8244345.912, 256994.771 8...
Name: geometry, dtype: geometry",,,,,,Rural
3107,786,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,166,0.34943062,0.993100672,173.2210965,78.79844666,225.5052713,475.0585401,0.0,1,0,17.67600264,88.30970242,0,0,0,0.0,POINT (195414.2853181843 8243920.38583141),"0    POLYGON ((195110.135 8243866.103, 195109.841 8...
Name: geometry, dtype: geometry",,,,,,Rural
3109,787,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,179,0.482477399,1.320001788,171.8328485,173.2140198,359.0096035,371.0018341,0.0,0,0,1.578605173,0.775794465,0,0,0,0.0,POINT (376668.6408543588 8243991.964658265),"0    POLYGON ((376246.609 8243571.761, 376246.341 8...
Name: geometry, dtype: geometry",,,,,,Rural
312,84,100.0000007,2,['Mozambique'],0,0,0,No OSM location found,0.0,467,1.105003207,5.261039666,841.5603462,1193.640381,1080.214404,422.6232079,80.0,1,0,0.995656176,2.754574494,0,0,0,63.01486299,POINT (278514.2926466153 8034887.869387308),"0    POLYGON ((276676.821 8032445.391, 276764.853 8...
Name: geometry, dtype: geometry",,,,,,Suburban
3120,788,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,175,0.525520208,1.458203335,353.1778888,224.0275269,426.2966935,333.0033698,0.0,0,0,0.018016502,5.100105015,0,0,0,0.0,POINT (435612.745129569 8246855.377554099),"0    POLYGON ((435389.996 8247140.270, 435389.972 8...
Name: geometry, dtype: geometry",,,,,,Rural
3121,789,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,175,0.523300425,1.382143815,330.0792144,297.1483765,567.8351517,334.415933,0.0,1,0,3.773390653,6.829323762,0,0,0,0.0,POINT (428188.1889907984 8246900.0295421),"0    POLYGON ((427740.449 8246803.068, 427739.136 8...
Name: geometry, dtype: geometry",,,,,,Rural
3123,790,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,114,0.342162586,1.054035332,128.8746364,122.3074722,357.4542545,333.1749424,0.0,0,0,6.393141208,5.818508083,0,0,0,0.0,POINT (381040.1471955153 8246775.146818974),"0    POLYGON ((380713.026 8246971.276, 380711.504 8...
Name: geometry, dtype: geometry",,,,,,Rural
3125,791,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,193,0.385605145,1.119106553,61.29361875,81.8033371,212.1427531,500.5119938,0.0,0,0,26.89192411,77.00300715,0,0,0,0.0,POINT (208189.7371040911 8246891.462630738),"0    POLYGON ((207845.353 8246804.243, 207845.114 8...
Name: geometry, dtype: geometry",,,,,,Rural
313,85,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,620,1.062963968,2.461991161,1405.108665,1830.762939,1722.318907,583.2747098,0.0,4,1,0.097506073,25.47803915,0,0,0,0.0,POINT (216288.6715752514 8033857.711138881),"0    POLYGON ((215456.673 8034365.787, 215456.315 8...
Name: geometry, dtype: geometry",,,,,,Rural
3131,792,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,199,0.543262863,1.499737501,275.2710015,173.2731476,318.9490013,366.3051786,0.0,1,0,3.929360099,5.416603471,0,0,0,0.0,POINT (425235.5318526547 8249080.745053689),"0    POLYGON ((424942.827 8249319.964, 424942.760 8...
Name: geometry, dtype: geometry",,,,,,Rural
3138,793,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,352,0.642898079,2.052834271,303.8031538,155.0181274,241.1239551,547.5206906,16.66666667,0,0,17.24897271,83.31684938,0,0,0,0.0,POINT (198156.1266726734 8248282.885624377),"0    POLYGON ((197447.713 8247918.493, 197446.750 8...
Name: geometry, dtype: geometry",,,,,,Rural
3140,794,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,370,0.957105449,2.469654031,221.1900155,189.0053406,197.4759842,386.5822729,0.0,1,0,0.012530958,87.75820607,0,0,0,0.0,POINT (165733.9911042672 8249004.952490041),"0    POLYGON ((164657.706 8248970.035, 164657.291 8...
Name: geometry, dtype: geometry",,,,,,Rural
3142,795,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,120,0.352520626,1.125682701,87.94301821,77.89597321,220.9685548,340.4056139,0.0,0,0,4.144735812,96.32304594,0,0,0,0.0,POINT (180751.055042609 8248852.689666984),"0    POLYGON ((180385.886 8249014.523, 180385.536 8...
Name: geometry, dtype: geometry",,,,,,Rural
3149,796,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,140,0.265899318,0.940087922,82.61313831,57.24645233,215.2937163,526.5150774,0.0,0,0,15.24380997,84.57715867,0,0,0,0.0,POINT (196064.6458027413 8248675.36140605),"0    POLYGON ((195847.753 8248767.577, 195847.467 8...
Name: geometry, dtype: geometry",,,,,,Rural
315,86,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,116,0.284093071,0.995332776,88.77886751,291.9893494,1027.794687,408.3168922,0.0,0,0,0.086227375,0.123977873,0,0,0,0.0,POINT (111341.6706056746 8043168.449210998),"0    POLYGON ((111052.744 8043406.609, 111051.910 8...
Name: geometry, dtype: geometry",0.353691003,,,,,Rural
3150,797,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,133,0.411250021,1.119550833,59.55026733,174.0970612,423.3362977,323.4042391,0.0,0,0,0.130650831,41.22295226,0,0,0,0.0,POINT (266295.2673153718 8248746.234618272),"0    POLYGON ((265880.070 8248499.312, 265879.351 8...
Name: geometry, dtype: geometry",,,,,,Rural
3153,798,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,184,0.300416846,1.058918974,58.6286788,79.15162659,263.4726631,612.4822964,0.0,0,0,27.95331715,74.31429216,0,0,0,0.0,POINT (210023.0898443023 8248865.314055437),"0    POLYGON ((209695.974 8248766.161, 209695.745 8...
Name: geometry, dtype: geometry",,,,,,Rural
3156,799,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,351,0.456533254,1.247926811,210.5302557,135.7810211,297.4175924,768.8377512,0.0,0,0,13.68674332,85.5414576,0,0,0,0.0,POINT (194445.047591413 8249032.278103871),"0    POLYGON ((194053.571 8249296.980, 194053.277 8...
Name: geometry, dtype: geometry",,,,,,Rural
3158,800,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,121,0.348396952,0.92894443,69.28843859,66.43852997,190.6977933,347.30499,0.0,0,0,0.052049876,85.80226709,0,0,0,0.0,POINT (163701.3003826232 8247377.231745983),"0    POLYGON ((163430.205 8247382.305, 163429.784 8...
Name: geometry, dtype: geometry",,,,,,Rural
3159,801,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,246,0.615749217,1.381316027,243.9453782,627.5496216,1019.164304,399.5132976,0.0,2,0,0.023474517,92.49942342,0,0,0,0.0,POINT (170376.7198678261 8246805.084916528),"0    POLYGON ((170056.814 8246465.195, 170056.420 8...
Name: geometry, dtype: geometry",,,,,,Rural
3162,802,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,166,0.304249045,1.094365724,176.1827732,298.3401184,980.5786525,545.605657,0.0,0,0,3.54014262,97.10237839,0,0,0,0.0,POINT (175010.290257096 8247243.506142811),"0    POLYGON ((174817.378 8247524.844, 174818.703 8...
Name: geometry, dtype: geometry",,,,,,Rural
3177,803,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,224,0.527946096,1.192728668,401.630557,370.1078186,701.0333471,424.2857402,0.0,0,0,5.888161385,5.394673014,0,0,0,0.0,POINT (444871.6297496399 8244275.693485951),"0    POLYGON ((444498.277 8244307.393, 444498.049 8...
Name: geometry, dtype: geometry",,,,,,Rural
3178,804,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,104,0.297016296,0.863577583,47.43382355,217.6967773,732.9455656,350.1491375,0.0,0,0,1.914078488,86.73271441,0,0,0,0.0,POINT (164473.5999278565 8245055.739970421),"0    POLYGON ((164178.107 8245177.903, 164177.688 8...
Name: geometry, dtype: geometry",,,,,,Rural
3187,805,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,647,1.703046053,3.042545406,1073.806933,1192.787109,700.38453,379.9075186,0.0,0,0,0.285720558,6.612696246,0,0,0,0.0,POINT (437993.3493309553 8244712.459188573),"0    POLYGON ((436935.027 8245355.851, 436933.753 8...
Name: geometry, dtype: geometry",,,,,,Rural
3192,806,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,117,0.35916345,0.994697646,265.1810751,241.4429626,672.2370077,325.7569781,0.0,0,0,0.024368282,14.32486067,0,0,0,0.0,POINT (300443.907673106 8244544.981543222),"0    POLYGON ((300136.045 8244554.163, 300134.145 8...
Name: geometry, dtype: geometry",,,,,,Rural
3194,807,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,104,0.264900613,0.868006078,58.6286788,47.84968567,180.632597,392.6000731,0.0,1,0,15.59147051,89.63160257,0,0,0,0.0,POINT (193037.1300018512 8244505.922928208),"0    POLYGON ((192779.129 8244480.324, 192778.826 8...
Name: geometry, dtype: geometry",,,,,,Rural
3195,808,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,122,0.29452471,1.092924254,189.7352942,297.7023315,1010.788982,414.2267046,0.0,0,0,7.600688517,100.1911117,0,0,0,0.0,POINT (179186.3179146446 8244500.456353318),"0    POLYGON ((178952.423 8244623.554, 178949.900 8...
Name: geometry, dtype: geometry",,,,,,Rural
3198,809,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,536,1.323202539,2.531146442,1141.140789,1131.193848,854.890929,405.0778201,0.0,1,0,7.653066408,9.558606177,0,0,0,0.0,POINT (423429.9549620856 8245259.308064727),"0    POLYGON ((422456.540 8245716.258, 422456.463 8...
Name: geometry, dtype: geometry",,,,,,Rural
3199,810,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,182,0.490222407,1.14653659,243.9453782,461.9222717,942.2708239,371.2600592,0.0,0,0,0.0075552,92.15366761,0,0,0,0.0,POINT (169888.0042474372 8244754.958293697),"0    POLYGON ((169547.926 8244611.467, 169547.528 8...
Name: geometry, dtype: geometry",,,,,,Rural
3203,811,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,121,0.322253732,0.934111895,87.94301821,74.72847748,231.8932883,375.480524,0.0,0,0,12.32831803,92.21731658,0,0,0,0.0,POINT (189118.0380344124 8244979.610431467),"0    POLYGON ((188753.399 8244886.276, 188753.080 8...
Name: geometry, dtype: geometry",,,,,,Rural
3204,812,2.161422066,1,['Mozambique'],0,0,0,No OSM location found,0.0,868,1.572403001,3.062763851,643.7447481,2355.46167,1498.001256,552.0213326,0.0,2,0,0.075147434,82.52878087,0,0,0,0.0,POINT (160289.5295540388 8245470.210668401),"0    POLYGON ((159165.149 8245748.539, 159164.709 8...
Name: geometry, dtype: geometry",,,,,,Rural
