X,Y,ID,Elevation,Population,Weight
-133871.20041559645,3178095.6725483807,4740,1671.447509765625,0.0,1.5
-133571.20041559645,3178095.6725483807,4741,1679.666015625,4.0,3.2709303386140176
-133271.20041559645,3178095.6725483807,4742,1716.630615234375,3.0,1.5
-132971.20041559645,3178095.6725483807,4743,1733.0147705078125,84.0,1.5
-132671.20041559645,3178095.6725483807,4744,1700.1832275390625,50.0,1.5
-132371.20041559645,3178095.6725483807,4745,1660.0733642578125,0.0,3.649485794661134
-132071.20041559645,3178095.6725483807,4746,1654.7330322265625,0.0,1.5
-131771.20041559645,3178095.6725483807,4747,1678.1832275390625,0.0,1.5
-131471.20041559645,3178095.6725483807,4748,1701.429443359375,0.0,1.5
-131171.20041559645,3178095.6725483807,4749,1695.375244140625,20.0,1.5
-130871.20041559645,3178095.6725483807,4750,1661.7022705078125,6.0,1.5
-130571.20041559645,3178095.6725483807,4751,1639.0230712890625,70.0,1.5
-130271.20041559645,3178095.6725483807,4752,1625.3184814453125,24.0,1.5
-129971.20041559645,3178095.6725483807,4753,1623.582763671875,0.0,2.8813104179012616
-129671.20041559645,3178095.6725483807,4754,1639.42236328125,6.0,1.5
-129371.20041559645,3178095.6725483807,4755,1655.6773681640625,3.0,1.5
-129071.20041559645,3178095.6725483807,4756,1675.53271484375,89.0,1.5
-128771.20041559645,3178095.6725483807,4757,1692.415283203125,23.0,1.5
-128471.20041559645,3178095.6725483807,4758,1693.23046875,12.0,1.5
-128171.20041559645,3178095.6725483807,4759,1675.55615234375,17.0,1.5
-127871.20041559645,3178095.6725483807,4760,1655.5867919921875,0.0,1.5
-127571.20041559645,3178095.6725483807,4761,1636.189453125,3.0,1.5
-127271.20041559645,3178095.6725483807,4762,1661.765380859375,58.0,1.5
-126971.20041559645,3178095.6725483807,4763,1671.41748046875,53.0,1.5
-126671.20041559645,3178095.6725483807,4764,1630.8560791015625,0.0,3.104312533302424
-126371.20041559645,3178095.6725483807,4765,1614.0806884765625,0.0,1.5
-126071.20041559645,3178095.6725483807,4766,1617.73876953125,0.0,1.5
-125771.20041559645,3178095.6725483807,4767,1615.4893798828125,0.0,3.5090857380261724
-125471.20041559645,3178095.6725483807,4768,1616.471435546875,0.0,3.172778698018358
-125171.20041559645,3178095.6725483807,4769,1617.9559326171875,0.0,1.5
-124871.20041559645,3178095.6725483807,4770,1620.9398193359375,0.0,1.5
-124571.20041559645,3178095.6725483807,4771,1617.6658935546875,0.0,1.5
-124271.20041559645,3178095.6725483807,4772,1620.268310546875,0.0,3.0762287407101043
-123971.20041559645,3178095.6725483807,4773,1660.366455078125,77.0,1.5
-123671.20041559645,3178095.6725483807,4774,1688.750244140625,20.0,3.1321721782684198
-123371.20041559645,3178095.6725483807,4775,1656.6424560546875,65.0,1.5
-123071.20041559645,3178095.6725483807,4776,1635.4853515625,5.0,1.5
-122771.20041559645,3178095.6725483807,4777,1640.894287109375,0.0,1.5
-122471.20041559645,3178095.6725483807,4778,1637.492431640625,0.0,1.5
-122171.20041559645,3178095.6725483807,4779,1632.6719970703125,2.0,1.5
-121871.20041559645,3178095.6725483807,4780,1654.95849609375,84.0,1.5
-121571.20041559645,3178095.6725483807,4781,1679.8306884765625,40.0,1.5
-121271.20041559645,3178095.6725483807,4782,1691.72607421875,74.0,1.5
-120971.20041559645,3178095.6725483807,4783,1704.9251708984375,98.0,1.5
-120671.20041559645,3178095.6725483807,4784,1725.740234375,81.0,1.5
-120371.20041559645,3178095.6725483807,4785,1704.6466064453125,7.0,3.8532896185667953
-120071.20041559645,3178095.6725483807,4786,1634.9837646484375,3.0,5.3113601337585035
-119771.20041559645,3178095.6725483807,4787,1605.185302734375,0.0,6.64648783098662
-176471.20041559645,3178395.6725483807,4788,2972.52783203125,0.0,7.1058458115943735
-176171.20041559645,3178395.6725483807,4789,2957.206787109375,0.0,7.105384771734582
-175871.20041559645,3178395.6725483807,4790,2948.23388671875,0.0,7.127441021309297
-175571.20041559645,3178395.6725483807,4791,2956.191650390625,0.0,7.1679426314840375
-175271.20041559645,3178395.6725483807,4792,2938.969970703125,0.0,7.1695887456334875
-174971.20041559645,3178395.6725483807,4793,2917.858154296875,0.0,7.049977114485804
-174671.20041559645,3178395.6725483807,4794,2921.387451171875,0.0,7.082949621105675
-174371.20041559645,3178395.6725483807,4795,2932.05615234375,0.0,7.117267881901596
-174071.20041559645,3178395.6725483807,4796,2944.587646484375,0.0,7.1737684519347145
-173771.20041559645,3178395.6725483807,4797,2938.198486328125,0.0,7.212814304030974
-173471.20041559645,3178395.6725483807,4798,2910.076904296875,0.0,7.10986985789485
-173171.20041559645,3178395.6725483807,4799,2910.480712890625,0.0,7.067345529745172
-172871.20041559645,3178395.6725483807,4800,2925.34326171875,0.0,7.148934588365272
-172571.20041559645,3178395.6725483807,4801,2935.538818359375,0.0,7.177707463746014
-172271.20041559645,3178395.6725483807,4802,2941.662353515625,0.0,7.161394150319229
-171971.20041559645,3178395.6725483807,4803,2912.546630859375,0.0,7.117457161892153
-171671.20041559645,3178395.6725483807,4804,2903.362548828125,0.0,7.102819434444479
-171371.20041559645,3178395.6725483807,4805,2899.444091796875,0.0,7.160730508151888
-171071.20041559645,3178395.6725483807,4806,2934.240966796875,0.0,7.29115112654817
-170771.20041559645,3178395.6725483807,4807,2951.744384765625,0.0,7.326877454774853
-170471.20041559645,3178395.6725483807,4808,2893.114990234375,0.0,7.2390285596811745
-170171.20041559645,3178395.6725483807,4809,2896.912841796875,0.0,7.148651021093963
-169871.20041559645,3178395.6725483807,4810,2877.001708984375,0.0,7.328459001020391
-169571.20041559645,3178395.6725483807,4811,2797.198974609375,0.0,7.292949012253144
-169271.20041559645,3178395.6725483807,4812,2794.66796875,0.0,7.206089693249426
-168971.20041559645,3178395.6725483807,4813,2792.290771484375,0.0,7.264050861132612
-168671.20041559645,3178395.6725483807,4814,2797.33349609375,0.0,7.339798063244681
-168371.20041559645,3178395.6725483807,4815,2784.472412109375,0.0,7.248432468368264
-168071.20041559645,3178395.6725483807,4816,2789.33056640625,0.0,7.241989904025306
-167771.20041559645,3178395.6725483807,4817,2821.70849609375,0.0,7.316648725333396
-167471.20041559645,3178395.6725483807,4818,2788.505126953125,0.0,7.236188000021813
-167171.20041559645,3178395.6725483807,4819,2760.200927734375,0.0,7.226657005574271
-166871.20041559645,3178395.6725483807,4820,2733.19873046875,0.0,7.1628730752338505
-166571.20041559645,3178395.6725483807,4821,2737.65185546875,0.0,7.2076184688846645
-166271.20041559645,3178395.6725483807,4822,2743.44873046875,0.0,7.2588751003329675
-165971.20041559645,3178395.6725483807,4823,2720.655029296875,0.0,7.146089571874617
-165671.20041559645,3178395.6725483807,4824,2752.262939453125,0.0,7.288509183578367
-165371.20041559645,3178395.6725483807,4825,2796.79833984375,0.0,7.490885725812282
-165071.20041559645,3178395.6725483807,4826,2774.7080078125,0.0,7.374068422620677
-164771.20041559645,3178395.6725483807,4827,2798.274169921875,0.0,7.325440905210289
-164471.20041559645,3178395.6725483807,4828,2859.328369140625,0.0,7.439262110113365
-164171.20041559645,3178395.6725483807,4829,2927.236572265625,0.0,7.543387422432806
-163871.20041559645,3178395.6725483807,4830,2908.8974609375,0.0,7.4123484179487615
-163571.20041559645,3178395.6725483807,4831,2879.700439453125,0.0,7.288779685755975
-163271.20041559645,3178395.6725483807,4832,2938.18212890625,0.0,7.330113078503242
-162971.20041559645,3178395.6725483807,4833,3028.93896484375,0.0,7.463553301198585
-162671.20041559645,3178395.6725483807,4834,3137.30810546875,0.0,7.407209421915756
-162371.20041559645,3178395.6725483807,4835,3117.80322265625,0.0,7.258712984694575
-162071.20041559645,3178395.6725483807,4836,3067.154296875,0.0,7.286925345796801
-161771.20041559645,3178395.6725483807,4837,3028.049072265625,0.0,7.360988021484921
-161471.20041559645,3178395.6725483807,4838,2951.831298828125,0.0,7.344100430528709
-161171.20041559645,3178395.6725483807,4839,2891.302001953125,0.0,7.233009172915917
-160871.20041559645,3178395.6725483807,4840,2856.240478515625,0.0,7.218151765278716
-160571.20041559645,3178395.6725483807,4841,2879.04296875,0.0,7.323860851752709
-160271.20041559645,3178395.6725483807,4842,2937.3251953125,0.0,7.412157553446776
-159971.20041559645,3178395.6725483807,4843,2937.3251953125,0.0,7.42364842776647
-159671.20041559645,3178395.6725483807,4844,2907.232177734375,0.0,7.448955649950512
-159371.20041559645,3178395.6725483807,4845,2817.14208984375,0.0,7.327872739009576
-159071.20041559645,3178395.6725483807,4846,2762.546875,0.0,7.296320567000359
-158771.20041559645,3178395.6725483807,4847,2717.50146484375,0.0,7.207062135982301
-158471.20041559645,3178395.6725483807,4848,2668.778076171875,0.0,7.31835406713852
-158171.20041559645,3178395.6725483807,4849,2715.663330078125,0.0,7.447945748997681
-157871.20041559645,3178395.6725483807,4850,2812.6748046875,0.0,7.510644013807828
-157571.20041559645,3178395.6725483807,4851,2897.143798828125,0.0,7.456159344852816
-157271.20041559645,3178395.6725483807,4852,2970.779052734375,0.0,7.315574843185686
-156971.20041559645,3178395.6725483807,4853,2980.137451171875,0.0,7.328835741207797
-156671.20041559645,3178395.6725483807,4854,3030.513671875,0.0,7.464514500344405
-156371.20041559645,3178395.6725483807,4855,3019.196044921875,0.0,7.655779045435961
-156071.20041559645,3178395.6725483807,4856,2887.410400390625,0.0,7.640029972479153
-155771.20041559645,3178395.6725483807,4857,2753.78515625,0.0,7.415354535633341
-155471.20041559645,3178395.6725483807,4858,2699.633056640625,0.0,7.644245017495687
-155171.20041559645,3178395.6725483807,4859,2782.450439453125,0.0,7.583715140402009
-154871.20041559645,3178395.6725483807,4860,2792.6484375,0.0,7.390101208192892
-154571.20041559645,3178395.6725483807,4861,2747.218994140625,0.0,7.408927883516241
-154271.20041559645,3178395.6725483807,4862,2802.256103515625,0.0,7.495208306327584
-153971.20041559645,3178395.6725483807,4863,2771.674560546875,0.0,7.556670078140235
-153671.20041559645,3178395.6725483807,4864,2682.649169921875,0.0,7.68881795524112
-153371.20041559645,3178395.6725483807,4865,2549.599853515625,0.0,7.307521014449533
-153071.20041559645,3178395.6725483807,4866,2455.7724609375,0.0,6.2292935433635
-152771.20041559645,3178395.6725483807,4867,2482.562744140625,0.0,5.2895042374819505
-152471.20041559645,3178395.6725483807,4868,2403.087890625,0.0,4.647147637743126
-152171.20041559645,3178395.6725483807,4869,2285.487060546875,0.0,3.4762117729132767
-151871.20041559645,3178395.6725483807,4870,2199.12744140625,0.0,1.5
-151571.20041559645,3178395.6725483807,4871,2150.359130859375,0.0,1.5
-151271.20041559645,3178395.6725483807,4872,2086.8330078125,0.0,1.5
-150971.20041559645,3178395.6725483807,4873,2059.076171875,29.0,1.5
-150671.20041559645,3178395.6725483807,4874,2051.46923828125,4.0,3.483841965294732
-150371.20041559645,3178395.6725483807,4875,2049.3662109375,0.0,1.5
-150071.20041559645,3178395.6725483807,4876,2107.176025390625,0.0,1.5
-149771.20041559645,3178395.6725483807,4877,2096.8125,11.0,1.5
-149471.20041559645,3178395.6725483807,4878,2040.0008544921875,20.0,1.5
-149171.20041559645,3178395.6725483807,4879,2085.83056640625,4.0,4.235609123745736
-148871.20041559645,3178395.6725483807,4880,2159.307861328125,0.0,5.430673018579613
-148571.20041559645,3178395.6725483807,4881,2102.384765625,0.0,5.911283723767355
-148271.20041559645,3178395.6725483807,4882,2062.4560546875,0.0,6.11743634535628
-147971.20041559645,3178395.6725483807,4883,2105.5693359375,4.0,5.92138617630604
-147671.20041559645,3178395.6725483807,4884,2133.9912109375,0.0,6.191872617257481
-147371.20041559645,3178395.6725483807,4885,2076.3779296875,0.0,6.153617849547114
-147071.20041559645,3178395.6725483807,4886,1997.57666015625,11.0,4.63840409498896
-146771.20041559645,3178395.6725483807,4887,1970.2469482421875,0.0,3.1820845870237955
-146471.20041559645,3178395.6725483807,4888,2018.31787109375,22.0,1.5
-146171.20041559645,3178395.6725483807,4889,2074.239990234375,4.0,3.909898885449728
-145871.20041559645,3178395.6725483807,4890,2040.989013671875,0.0,1.5
-145571.20041559645,3178395.6725483807,4891,1999.1673583984375,4.0,1.5
-145271.20041559645,3178395.6725483807,4892,1990.095947265625,0.0,4.347405838196179
-144971.20041559645,3178395.6725483807,4893,1965.9586181640625,0.0,4.801115141763495
-144671.20041559645,3178395.6725483807,4894,1982.5484619140625,0.0,3.25336404595647
-144371.20041559645,3178395.6725483807,4895,1992.9281005859375,0.0,1.5
-144071.20041559645,3178395.6725483807,4896,1987.8280029296875,0.0,1.5
-143771.20041559645,3178395.6725483807,4897,2002.0042724609375,0.0,1.5
-143471.20041559645,3178395.6725483807,4898,2058.191162109375,7.0,1.5
-143171.20041559645,3178395.6725483807,4899,2091.5869140625,8.0,1.5
-142871.20041559645,3178395.6725483807,4900,2072.937744140625,0.0,1.5
