X,Y,ID,Population,Elevation,Weight,geometry,Land_cover,Cluster,MV_Power,Substation,Type
-141971.20041559645,3193695.6725483807,13683.0,0.0,2282.155029296875,6.813556843136937,POINT (-141971.2004155965 3193695.672548381),,,,,Standard
-141671.20041559645,3193695.6725483807,13684.0,0.0,2420.82080078125,7.684515761033902,POINT (-141671.2004155965 3193695.672548381),,,,,Standard
-141371.20041559645,3193695.6725483807,13685.0,0.0,2568.794189453125,7.569605695666457,POINT (-141371.2004155965 3193695.672548381),,,,,Standard
-141071.20041559645,3193695.6725483807,13686.0,0.0,2650.075927734375,6.544088840353737,POINT (-141071.2004155965 3193695.672548381),,,,,Standard
-140771.20041559645,3193695.6725483807,13687.0,0.0,2573.482421875,5.401897614408934,POINT (-140771.2004155965 3193695.672548381),,,,,Standard
-140471.20041559645,3193695.6725483807,13688.0,0.0,2419.30322265625,4.201681282182384,POINT (-140471.2004155965 3193695.672548381),,,,,Standard
-140171.20041559645,3193695.6725483807,13689.0,0.0,2244.208984375,1.5,POINT (-140171.2004155965 3193695.672548381),,,,,Standard
-139871.20041559645,3193695.6725483807,13690.0,0.0,2086.903076171875,3.8894248359622963,POINT (-139871.2004155965 3193695.672548381),,,,,Standard
-139571.20041559645,3193695.6725483807,13691.0,0.0,2139.196044921875,5.3554209220474895,POINT (-139571.2004155965 3193695.672548381),,,,,Standard
-139271.20041559645,3193695.6725483807,13692.0,0.0,2319.51318359375,6.845718539510825,POINT (-139271.2004155965 3193695.672548381),,,,,Standard
-138971.20041559645,3193695.6725483807,13693.0,0.0,2433.4970703125,7.3002261309691105,POINT (-138971.2004155965 3193695.672548381),,,,,Standard
-138671.20041559645,3193695.6725483807,13694.0,0.0,2482.705810546875,6.688008064604494,POINT (-138671.2004155965 3193695.672548381),,,,,Standard
-138371.20041559645,3193695.6725483807,13695.0,0.0,2505.78369140625,5.311668744771978,POINT (-138371.2004155965 3193695.672548381),,,,,Standard
-138071.20041559645,3193695.6725483807,13696.0,0.0,2555.045166015625,4.012618025291239,POINT (-138071.2004155965 3193695.672548381),,,,,Standard
-137771.20041559645,3193695.6725483807,13697.0,0.0,2605.7236328125,1.5,POINT (-137771.2004155965 3193695.672548381),,,,,Standard
-137471.20041559645,3193695.6725483807,13698.0,0.0,2688.18359375,3.5493427068424515,POINT (-137471.2004155965 3193695.672548381),,,,,Standard
-175871.20041559645,3193995.6725483807,13699.0,0.0,3274.240234375,7.179917811704942,POINT (-175871.2004155965 3193995.672548381),,,,,Standard
-175571.20041559645,3193995.6725483807,13700.0,0.0,3228.86083984375,7.157644395211282,POINT (-175571.2004155965 3193995.672548381),,,,,Standard
-175271.20041559645,3193995.6725483807,13701.0,0.0,3207.001220703125,7.100704319039317,POINT (-175271.2004155965 3193995.672548381),,,,,Standard
-174971.20041559645,3193995.6725483807,13702.0,0.0,3216.684326171875,7.1559130417177865,POINT (-174971.2004155965 3193995.672548381),,,,,Standard
-174671.20041559645,3193995.6725483807,13703.0,0.0,3230.735107421875,7.163818905158365,POINT (-174671.2004155965 3193995.672548381),,,,,Standard
-174371.20041559645,3193995.6725483807,13704.0,0.0,3219.720947265625,7.145718574855309,POINT (-174371.2004155965 3193995.672548381),,,,,Standard
-174071.20041559645,3193995.6725483807,13705.0,0.0,3208.82958984375,7.164323289016454,POINT (-174071.2004155965 3193995.672548381),,,,,Standard
-173771.20041559645,3193995.6725483807,13706.0,0.0,3184.56689453125,7.264702074066043,POINT (-173771.2004155965 3193995.672548381),,,,,Standard
-173471.20041559645,3193995.6725483807,13707.0,0.0,3140.974853515625,6.722881709385554,POINT (-173471.2004155965 3193995.672548381),,,,,Standard
-173171.20041559645,3193995.6725483807,13708.0,0.0,3103.843505859375,5.579677437362609,POINT (-173171.2004155965 3193995.672548381),,,,,Standard
-172871.20041559645,3193995.6725483807,13709.0,0.0,3072.396484375,4.130204666552697,POINT (-172871.2004155965 3193995.672548381),,,,,Standard
-172571.20041559645,3193995.6725483807,13710.0,0.0,3051.621337890625,2.9118273240362544,POINT (-172571.2004155965 3193995.672548381),,,,,Standard
-172271.20041559645,3193995.6725483807,13711.0,0.0,3053.505859375,1.5,POINT (-172271.2004155965 3193995.672548381),,,,,Standard
-171971.20041559645,3193995.6725483807,13712.0,0.0,3086.87109375,3.0758884025549467,POINT (-171971.2004155965 3193995.672548381),,,,,Standard
-171671.20041559645,3193995.6725483807,13713.0,0.0,3164.27099609375,4.4458498139870235,POINT (-171671.2004155965 3193995.672548381),,,,,Standard
-171371.20041559645,3193995.6725483807,13714.0,0.0,3208.365966796875,5.774156477520987,POINT (-171371.2004155965 3193995.672548381),,,,,Standard
-171071.20041559645,3193995.6725483807,13715.0,0.0,3200.236572265625,7.212500934195299,POINT (-171071.2004155965 3193995.672548381),,,,,Standard
-170771.20041559645,3193995.6725483807,13716.0,0.0,3195.304931640625,7.228417703686966,POINT (-170771.2004155965 3193995.672548381),,,,,Standard
-170471.20041559645,3193995.6725483807,13717.0,0.0,3157.230712890625,7.363790834708322,POINT (-170471.2004155965 3193995.672548381),,,,,Standard
-170171.20041559645,3193995.6725483807,13718.0,0.0,3067.642333984375,7.243371965320853,POINT (-170171.2004155965 3193995.672548381),,,,,Standard
-169871.20041559645,3193995.6725483807,13719.0,0.0,3050.02099609375,7.144659127430103,POINT (-169871.2004155965 3193995.672548381),,,,,Standard
-169571.20041559645,3193995.6725483807,13720.0,0.0,3094.99609375,7.220329415553975,POINT (-169571.2004155965 3193995.672548381),,,,,Standard
-169271.20041559645,3193995.6725483807,13721.0,0.0,3153.38525390625,7.299582270379211,POINT (-169271.2004155965 3193995.672548381),,,,,Standard
-168971.20041559645,3193995.6725483807,13722.0,0.0,3129.469970703125,7.3024800734218935,POINT (-168971.2004155965 3193995.672548381),,,,,Standard
-168671.20041559645,3193995.6725483807,13723.0,0.0,3073.45703125,7.166202043323678,POINT (-168671.2004155965 3193995.672548381),,,,,Standard
-168371.20041559645,3193995.6725483807,13724.0,0.0,3074.16943359375,7.131709463994322,POINT (-168371.2004155965 3193995.672548381),,,,,Standard
-168071.20041559645,3193995.6725483807,13725.0,0.0,3123.93115234375,7.254191498559343,POINT (-168071.2004155965 3193995.672548381),,,,,Standard
-167771.20041559645,3193995.6725483807,13726.0,0.0,3177.1943359375,7.26449567894431,POINT (-167771.2004155965 3193995.672548381),,,,,Standard
-167471.20041559645,3193995.6725483807,13727.0,0.0,3154.914794921875,7.221421244259499,POINT (-167471.2004155965 3193995.672548381),,,,,Standard
-167171.20041559645,3193995.6725483807,13728.0,0.0,3101.61181640625,7.191181848258344,POINT (-167171.2004155965 3193995.672548381),,,,,Standard
-166871.20041559645,3193995.6725483807,13729.0,0.0,3065.412353515625,7.213708064073838,POINT (-166871.2004155965 3193995.672548381),,,,,Standard
-166571.20041559645,3193995.6725483807,13730.0,0.0,3026.92626953125,7.326386142278088,POINT (-166571.2004155965 3193995.672548381),,,,,Standard
-166271.20041559645,3193995.6725483807,13731.0,0.0,2937.98046875,7.537535759381175,POINT (-166271.2004155965 3193995.672548381),,,,,Standard
-165971.20041559645,3193995.6725483807,13732.0,0.0,2823.32568359375,7.521836489733072,POINT (-165971.2004155965 3193995.672548381),,,,,Standard
-165671.20041559645,3193995.6725483807,13733.0,0.0,2754.073974609375,7.439915731024983,POINT (-165671.2004155965 3193995.672548381),,,,,Standard
-165371.20041559645,3193995.6725483807,13734.0,0.0,2800.57861328125,7.583427113775121,POINT (-165371.2004155965 3193995.672548381),,,,,Standard
-165071.20041559645,3193995.6725483807,13735.0,0.0,2754.503662109375,7.54272303496944,POINT (-165071.2004155965 3193995.672548381),,,,,Standard
-164771.20041559645,3193995.6725483807,13736.0,0.0,2664.693115234375,7.426829640350026,POINT (-164771.2004155965 3193995.672548381),,,,,Standard
-164471.20041559645,3193995.6725483807,13737.0,0.0,2661.58154296875,7.38901672287259,POINT (-164471.2004155965 3193995.672548381),,,,,Standard
-164171.20041559645,3193995.6725483807,13738.0,0.0,2724.527587890625,7.512124800861039,POINT (-164171.2004155965 3193995.672548381),,,,,Standard
-163871.20041559645,3193995.6725483807,13739.0,0.0,2751.397216796875,7.452828896725125,POINT (-163871.2004155965 3193995.672548381),,,,,Standard
-163571.20041559645,3193995.6725483807,13740.0,0.0,2793.148681640625,7.438298706977199,POINT (-163571.2004155965 3193995.672548381),,,,,Standard
-163271.20041559645,3193995.6725483807,13741.0,0.0,2848.355224609375,7.472953378237658,POINT (-163271.2004155965 3193995.672548381),,,,,Standard
-162971.20041559645,3193995.6725483807,13742.0,0.0,2886.635986328125,7.594242467762277,POINT (-162971.2004155965 3193995.672548381),,,,,Standard
-162671.20041559645,3193995.6725483807,13743.0,0.0,2967.152587890625,7.62626923839779,POINT (-162671.2004155965 3193995.672548381),,,,,Standard
-162371.20041559645,3193995.6725483807,13744.0,0.0,3040.6123046875,7.628975979032424,POINT (-162371.2004155965 3193995.672548381),,,,,Standard
-162071.20041559645,3193995.6725483807,13745.0,0.0,3128.480224609375,7.5709681779450735,POINT (-162071.2004155965 3193995.672548381),,,,,Standard
-161771.20041559645,3193995.6725483807,13746.0,0.0,3167.70751953125,7.232451204319602,POINT (-161771.2004155965 3193995.672548381),,,,,Standard
-161471.20041559645,3193995.6725483807,13747.0,0.0,3159.112548828125,7.210491418379324,POINT (-161471.2004155965 3193995.672548381),,,,,Standard
-161171.20041559645,3193995.6725483807,13748.0,0.0,3120.41748046875,7.2583645057233515,POINT (-161171.2004155965 3193995.672548381),,,,,Standard
-160871.20041559645,3193995.6725483807,13749.0,0.0,3072.48828125,7.238886729974967,POINT (-160871.2004155965 3193995.672548381),,,,,Standard
-160571.20041559645,3193995.6725483807,13750.0,0.0,3035.94384765625,7.18093562241776,POINT (-160571.2004155965 3193995.672548381),,,,,Standard
-160271.20041559645,3193995.6725483807,13751.0,0.0,3019.8037109375,7.234576579209095,POINT (-160271.2004155965 3193995.672548381),,,,,Standard
-159971.20041559645,3193995.6725483807,13752.0,0.0,3019.8037109375,7.223308271890469,POINT (-159971.2004155965 3193995.672548381),,,,,Standard
-159671.20041559645,3193995.6725483807,13753.0,0.0,3002.142333984375,7.319996849902622,POINT (-159671.2004155965 3193995.672548381),,,,,Standard
-159371.20041559645,3193995.6725483807,13754.0,0.0,3056.884521484375,7.34257272456143,POINT (-159371.2004155965 3193995.672548381),,,,,Standard
-159071.20041559645,3193995.6725483807,13755.0,0.0,3108.91015625,7.620164271863679,POINT (-159071.2004155965 3193995.672548381),,,,,Standard
-158771.20041559645,3193995.6725483807,13756.0,0.0,3016.0791015625,7.577922148595473,POINT (-158771.2004155965 3193995.672548381),,,,,Standard
-158471.20041559645,3193995.6725483807,13757.0,0.0,2895.717041015625,7.523403924162443,POINT (-158471.2004155965 3193995.672548381),,,,,Standard
-158171.20041559645,3193995.6725483807,13758.0,0.0,2815.874267578125,7.489219387136277,POINT (-158171.2004155965 3193995.672548381),,,,,Standard
-157871.20041559645,3193995.6725483807,13759.0,0.0,2754.352294921875,7.5246823761056785,POINT (-157871.2004155965 3193995.672548381),,,,,Standard
-157571.20041559645,3193995.6725483807,13760.0,0.0,2639.1669921875,7.553179613306129,POINT (-157571.2004155965 3193995.672548381),,,,,Standard
-157271.20041559645,3193995.6725483807,13761.0,0.0,2613.66162109375,7.547220455597976,POINT (-157271.2004155965 3193995.672548381),,,,,Standard
-156971.20041559645,3193995.6725483807,13762.0,0.0,2666.90966796875,7.567453942134843,POINT (-156971.2004155965 3193995.672548381),,,,,Standard
-156671.20041559645,3193995.6725483807,13763.0,0.0,2640.81494140625,7.577505707946215,POINT (-156671.2004155965 3193995.672548381),,,,,Standard
-156371.20041559645,3193995.6725483807,13764.0,0.0,2545.97607421875,7.597709561243574,POINT (-156371.2004155965 3193995.672548381),,,,,Standard
-156071.20041559645,3193995.6725483807,13765.0,0.0,2454.480712890625,7.4917573862624645,POINT (-156071.2004155965 3193995.672548381),,,,,Standard
-155771.20041559645,3193995.6725483807,13766.0,0.0,2356.422119140625,7.315468750992732,POINT (-155771.2004155965 3193995.672548381),,,,,Standard
-155471.20041559645,3193995.6725483807,13767.0,0.0,2337.923583984375,7.498787977516168,POINT (-155471.2004155965 3193995.672548381),,,,,Standard
-155171.20041559645,3193995.6725483807,13768.0,0.0,2407.556640625,7.49916857436775,POINT (-155171.2004155965 3193995.672548381),,,,,Standard
-154871.20041559645,3193995.6725483807,13769.0,0.0,2477.14404296875,7.42537400877206,POINT (-154871.2004155965 3193995.672548381),,,,,Standard
-154571.20041559645,3193995.6725483807,13770.0,0.0,2444.49072265625,7.4068288285875985,POINT (-154571.2004155965 3193995.672548381),,,,,Standard
-154271.20041559645,3193995.6725483807,13771.0,0.0,2473.147705078125,7.482351556642313,POINT (-154271.2004155965 3193995.672548381),,,,,Standard
-153971.20041559645,3193995.6725483807,13772.0,0.0,2569.20556640625,7.42133580663792,POINT (-153971.2004155965 3193995.672548381),,,,,Standard
-153671.20041559645,3193995.6725483807,13773.0,0.0,2620.287109375,7.401235030940013,POINT (-153671.2004155965 3193995.672548381),,,,,Standard
-153371.20041559645,3193995.6725483807,13774.0,0.0,2664.489013671875,7.473254859234053,POINT (-153371.2004155965 3193995.672548381),,,,,Standard
-153071.20041559645,3193995.6725483807,13775.0,0.0,2745.431884765625,7.613304751217455,POINT (-153071.2004155965 3193995.672548381),,,,,Standard
-152771.20041559645,3193995.6725483807,13776.0,0.0,2877.025634765625,7.4631879362663875,POINT (-152771.2004155965 3193995.672548381),,,,,Standard
-152471.20041559645,3193995.6725483807,13777.0,0.0,3005.8828125,7.4631879362663875,POINT (-152471.2004155965 3193995.672548381),,,,,Standard
-152171.20041559645,3193995.6725483807,13778.0,0.0,3024.452880859375,7.385025124752885,POINT (-152171.2004155965 3193995.672548381),,,,,Standard
-151871.20041559645,3193995.6725483807,13779.0,0.0,2908.406494140625,7.65253016751179,POINT (-151871.2004155965 3193995.672548381),,,,,Standard
-151571.20041559645,3193995.6725483807,13780.0,0.0,2774.89013671875,7.000888097120815,POINT (-151571.2004155965 3193995.672548381),,,,,Standard
-151271.20041559645,3193995.6725483807,13781.0,0.0,2651.6640625,5.9886372574052045,POINT (-151271.2004155965 3193995.672548381),,,,,Standard
-150971.20041559645,3193995.6725483807,13782.0,0.0,2534.452880859375,5.230243548803107,POINT (-150971.2004155965 3193995.672548381),,,,,Standard
-150671.20041559645,3193995.6725483807,13783.0,0.0,2471.567138671875,4.873262149621496,POINT (-150671.2004155965 3193995.672548381),,,,,Standard
-150371.20041559645,3193995.6725483807,13784.0,0.0,2555.18603515625,4.63641232584089,POINT (-150371.2004155965 3193995.672548381),,,,,Standard
-150071.20041559645,3193995.6725483807,13785.0,0.0,2646.8662109375,5.126318468628504,POINT (-150071.2004155965 3193995.672548381),,,,,Standard
-149771.20041559645,3193995.6725483807,13786.0,0.0,2701.327880859375,5.034287945967955,POINT (-149771.2004155965 3193995.672548381),,,,,Standard
-149471.20041559645,3193995.6725483807,13787.0,0.0,2689.51416015625,4.726701133565666,POINT (-149471.2004155965 3193995.672548381),,,,,Standard
-149171.20041559645,3193995.6725483807,13788.0,0.0,2622.1806640625,3.3506801501313004,POINT (-149171.2004155965 3193995.672548381),,,,,Standard
-148871.20041559645,3193995.6725483807,13789.0,0.0,2631.852783203125,1.5,POINT (-148871.2004155965 3193995.672548381),,,,,Standard
-148571.20041559645,3193995.6725483807,13790.0,0.0,2753.529052734375,1.5,POINT (-148571.2004155965 3193995.672548381),,,,,Standard
-148271.20041559645,3193995.6725483807,13791.0,0.0,2859.8046875,4.099494003370428,POINT (-148271.2004155965 3193995.672548381),,,,,Standard
-147971.20041559645,3193995.6725483807,13792.0,0.0,2921.480712890625,5.128692565638807,POINT (-147971.2004155965 3193995.672548381),,,,,Standard
-147671.20041559645,3193995.6725483807,13793.0,0.0,2962.04296875,5.838952520684526,POINT (-147671.2004155965 3193995.672548381),,,,,Standard
-147371.20041559645,3193995.6725483807,13794.0,0.0,3007.162841796875,6.925055882000698,POINT (-147371.2004155965 3193995.672548381),,,,,Standard
-147071.20041559645,3193995.6725483807,13795.0,0.0,3063.125,7.318344589823519,POINT (-147071.2004155965 3193995.672548381),,,,,Standard
-146771.20041559645,3193995.6725483807,13796.0,0.0,3069.446533203125,7.30680396560386,POINT (-146771.2004155965 3193995.672548381),,,,,Standard
-146471.20041559645,3193995.6725483807,13797.0,0.0,3010.34228515625,7.5538451143943695,POINT (-146471.2004155965 3193995.672548381),,,,,Standard
-146171.20041559645,3193995.6725483807,13798.0,0.0,2821.54541015625,7.933255035439397,POINT (-146171.2004155965 3193995.672548381),,,,,Standard
-145871.20041559645,3193995.6725483807,13799.0,0.0,2712.44677734375,7.889348490996077,POINT (-145871.2004155965 3193995.672548381),,,,,Standard
-145571.20041559645,3193995.6725483807,13800.0,0.0,2645.83740234375,7.914042934345501,POINT (-145571.2004155965 3193995.672548381),,,,,Standard
-145271.20041559645,3193995.6725483807,13801.0,0.0,2595.94091796875,7.799888388684187,POINT (-145271.2004155965 3193995.672548381),,,,,Standard
-144971.20041559645,3193995.6725483807,13802.0,0.0,2508.245361328125,7.739127477268755,POINT (-144971.2004155965 3193995.672548381),,,,,Standard
-144671.20041559645,3193995.6725483807,13803.0,0.0,2408.681640625,7.675954526823047,POINT (-144671.2004155965 3193995.672548381),,,,,Standard
-144371.20041559645,3193995.6725483807,13804.0,0.0,2442.676513671875,7.7604957804678305,POINT (-144371.2004155965 3193995.672548381),,,,,Standard
-144071.20041559645,3193995.6725483807,13805.0,0.0,2527.214111328125,7.794441895281558,POINT (-144071.2004155965 3193995.672548381),,,,,Standard
-143771.20041559645,3193995.6725483807,13806.0,0.0,2565.288818359375,7.628186322644789,POINT (-143771.2004155965 3193995.672548381),,,,,Standard
-143471.20041559645,3193995.6725483807,13807.0,0.0,2471.5283203125,6.933738989982452,POINT (-143471.2004155965 3193995.672548381),,,,,Standard
-143171.20041559645,3193995.6725483807,13808.0,0.0,2341.28955078125,6.7818990363020095,POINT (-143171.2004155965 3193995.672548381),,,,,Standard
-142871.20041559645,3193995.6725483807,13809.0,0.0,2241.610595703125,7.092903536779565,POINT (-142871.2004155965 3193995.672548381),,,,,Standard
-142571.20041559645,3193995.6725483807,13810.0,0.0,2163.963623046875,7.601279722009367,POINT (-142571.2004155965 3193995.672548381),,,,,Standard
-142271.20041559645,3193995.6725483807,13811.0,0.0,2267.490234375,7.802115628853827,POINT (-142271.2004155965 3193995.672548381),,,,,Standard
-141971.20041559645,3193995.6725483807,13812.0,0.0,2380.55615234375,7.7574691380295455,POINT (-141971.2004155965 3193995.672548381),,,,,Standard
-141671.20041559645,3193995.6725483807,13813.0,0.0,2497.44482421875,7.671261409444638,POINT (-141671.2004155965 3193995.672548381),,,,,Standard
-141371.20041559645,3193995.6725483807,13814.0,0.0,2626.880615234375,6.2967160554639205,POINT (-141371.2004155965 3193995.672548381),,,,,Standard
-141071.20041559645,3193995.6725483807,13815.0,0.0,2655.288330078125,5.316255180089115,POINT (-141071.2004155965 3193995.672548381),,,,,Standard
-140771.20041559645,3193995.6725483807,13816.0,0.0,2571.91455078125,4.733644288904841,POINT (-140771.2004155965 3193995.672548381),,,,,Standard
-140471.20041559645,3193995.6725483807,13817.0,0.0,2430.890869140625,3.47621485264095,POINT (-140471.2004155965 3193995.672548381),,,,,Standard
-140171.20041559645,3193995.6725483807,13818.0,0.0,2287.7236328125,1.5,POINT (-140171.2004155965 3193995.672548381),,,,,Standard
-139871.20041559645,3193995.6725483807,13819.0,0.0,2149.707763671875,3.818736400201412,POINT (-139871.2004155965 3193995.672548381),,,,,Standard
-139571.20041559645,3193995.6725483807,13820.0,0.0,2193.25146484375,5.334716994692443,POINT (-139571.2004155965 3193995.672548381),,,,,Standard
-139271.20041559645,3193995.6725483807,13821.0,0.0,2276.3876953125,6.7385469656149075,POINT (-139271.2004155965 3193995.672548381),,,,,Standard
-138971.20041559645,3193995.6725483807,13822.0,0.0,2353.162841796875,6.910981550353558,POINT (-138971.2004155965 3193995.672548381),,,,,Standard
-138671.20041559645,3193995.6725483807,13823.0,0.0,2427.66015625,5.585882651411705,POINT (-138671.2004155965 3193995.672548381),,,,,Standard
-138371.20041559645,3193995.6725483807,13824.0,0.0,2490.6201171875,4.676733597665965,POINT (-138371.2004155965 3193995.672548381),,,,,Standard
-138071.20041559645,3193995.6725483807,13825.0,0.0,2567.82861328125,3.5003122713608037,POINT (-138071.2004155965 3193995.672548381),,,,,Standard
-137771.20041559645,3193995.6725483807,13826.0,0.0,2648.164306640625,1.5,POINT (-137771.2004155965 3193995.672548381),,,,,Standard
-176171.20041559645,3194295.6725483807,13827.0,0.0,3326.798828125,7.213705256007732,POINT (-176171.2004155965 3194295.672548381),,,,,Standard
-175871.20041559645,3194295.6725483807,13828.0,0.0,3281.227294921875,7.1995277834074525,POINT (-175871.2004155965 3194295.672548381),,,,,Standard
-175571.20041559645,3194295.6725483807,13829.0,0.0,3241.392333984375,7.1481398978615385,POINT (-175571.2004155965 3194295.672548381),,,,,Standard
-175271.20041559645,3194295.6725483807,13830.0,0.0,3233.94873046875,7.1258871598264335,POINT (-175271.2004155965 3194295.672548381),,,,,Standard
-174971.20041559645,3194295.6725483807,13831.0,0.0,3254.001953125,7.140333843038995,POINT (-174971.2004155965 3194295.672548381),,,,,Standard
-174671.20041559645,3194295.6725483807,13832.0,0.0,3244.264404296875,7.1717976246542525,POINT (-174671.2004155965 3194295.672548381),,,,,Standard
-174371.20041559645,3194295.6725483807,13833.0,0.0,3200.601318359375,7.185001278418742,POINT (-174371.2004155965 3194295.672548381),,,,,Standard
-174071.20041559645,3194295.6725483807,13834.0,0.0,3166.6572265625,7.084328334125758,POINT (-174071.2004155965 3194295.672548381),,,,,Standard
-173771.20041559645,3194295.6725483807,13835.0,0.0,3135.73388671875,5.986971355484202,POINT (-173771.2004155965 3194295.672548381),,,,,Standard
-173471.20041559645,3194295.6725483807,13836.0,0.0,3101.3095703125,5.161307649875126,POINT (-173471.2004155965 3194295.672548381),,,,,Standard
-173171.20041559645,3194295.6725483807,13837.0,0.0,3080.348876953125,4.833994566284412,POINT (-173171.2004155965 3194295.672548381),,,,,Standard
-172871.20041559645,3194295.6725483807,13838.0,0.0,3064.462158203125,3.6664928973631614,POINT (-172871.2004155965 3194295.672548381),,,,,Standard
-172571.20041559645,3194295.6725483807,13839.0,0.0,3065.64599609375,1.5,POINT (-172571.2004155965 3194295.672548381),,,,,Standard
-172271.20041559645,3194295.6725483807,13840.0,0.0,3088.496826171875,3.3191739932757813,POINT (-172271.2004155965 3194295.672548381),,,,,Standard
-171971.20041559645,3194295.6725483807,13841.0,0.0,3099.3701171875,4.2536428074437325,POINT (-171971.2004155965 3194295.672548381),,,,,Standard
-171671.20041559645,3194295.6725483807,13842.0,0.0,3168.589111328125,5.1837071653980455,POINT (-171671.2004155965 3194295.672548381),,,,,Standard
-171371.20041559645,3194295.6725483807,13843.0,0.0,3215.302001953125,6.2983157101178175,POINT (-171371.2004155965 3194295.672548381),,,,,Standard
-171071.20041559645,3194295.6725483807,13844.0,0.0,3231.811279296875,7.140195264874247,POINT (-171071.2004155965 3194295.672548381),,,,,Standard
-170771.20041559645,3194295.6725483807,13845.0,0.0,3203.743408203125,7.26443146424717,POINT (-170771.2004155965 3194295.672548381),,,,,Standard
-170471.20041559645,3194295.6725483807,13846.0,0.0,3138.922119140625,7.342308056821324,POINT (-170471.2004155965 3194295.672548381),,,,,Standard
-170171.20041559645,3194295.6725483807,13847.0,0.0,3065.241455078125,7.192788548537319,POINT (-170171.2004155965 3194295.672548381),,,,,Standard
-169871.20041559645,3194295.6725483807,13848.0,0.0,3053.61865234375,7.0897073790954055,POINT (-169871.2004155965 3194295.672548381),,,,,Standard
-169571.20041559645,3194295.6725483807,13849.0,0.0,3076.310302734375,7.126166345013638,POINT (-169571.2004155965 3194295.672548381),,,,,Standard
-169271.20041559645,3194295.6725483807,13850.0,0.0,3102.1494140625,7.176201780895385,POINT (-169271.2004155965 3194295.672548381),,,,,Standard
-168971.20041559645,3194295.6725483807,13851.0,0.0,3086.85791015625,7.138787063293204,POINT (-168971.2004155965 3194295.672548381),,,,,Standard
-168671.20041559645,3194295.6725483807,13852.0,0.0,3067.869140625,11.066315445676864,POINT (-168671.2004155965 3194295.672548381),,,,,Standard
-168371.20041559645,3194295.6725483807,13853.0,0.0,3081.05078125,7.132462004904226,POINT (-168371.2004155965 3194295.672548381),,,,,Standard
-168071.20041559645,3194295.6725483807,13854.0,0.0,3119.150634765625,7.257520237072829,POINT (-168071.2004155965 3194295.672548381),,,,,Standard
-167771.20041559645,3194295.6725483807,13855.0,0.0,3152.08740234375,7.200207240833727,POINT (-167771.2004155965 3194295.672548381),,,,,Standard
-167471.20041559645,3194295.6725483807,13856.0,0.0,3140.56396484375,7.185702859486812,POINT (-167471.2004155965 3194295.672548381),,,,,Standard
-167171.20041559645,3194295.6725483807,13857.0,0.0,3089.239501953125,7.2604089190902865,POINT (-167171.2004155965 3194295.672548381),,,,,Standard
-166871.20041559645,3194295.6725483807,13858.0,0.0,3037.721435546875,7.2715932582902685,POINT (-166871.2004155965 3194295.672548381),,,,,Standard
-166571.20041559645,3194295.6725483807,13859.0,0.0,2972.14990234375,7.31966418229406,POINT (-166571.2004155965 3194295.672548381),,,,,Standard
-166271.20041559645,3194295.6725483807,13860.0,0.0,2890.183837890625,7.388157745461849,POINT (-166271.2004155965 3194295.672548381),,,,,Standard
-165971.20041559645,3194295.6725483807,13861.0,0.0,2816.26611328125,7.427821085236911,POINT (-165971.2004155965 3194295.672548381),,,,,Standard
-165671.20041559645,3194295.6725483807,13862.0,0.0,2827.934814453125,7.4822187876659765,POINT (-165671.2004155965 3194295.672548381),,,,,Standard
-165371.20041559645,3194295.6725483807,13863.0,0.0,2892.51611328125,7.460138086543044,POINT (-165371.2004155965 3194295.672548381),,,,,Standard
-165071.20041559645,3194295.6725483807,13864.0,0.0,2817.985107421875,7.419594328547128,POINT (-165071.2004155965 3194295.672548381),,,,,Standard
-164771.20041559645,3194295.6725483807,13865.0,0.0,2715.480224609375,7.483237542729562,POINT (-164771.2004155965 3194295.672548381),,,,,Standard
-164471.20041559645,3194295.6725483807,13866.0,0.0,2657.98681640625,7.5543230687688485,POINT (-164471.2004155965 3194295.672548381),,,,,Standard
-164171.20041559645,3194295.6725483807,13867.0,0.0,2637.426513671875,7.460408851593895,POINT (-164171.2004155965 3194295.672548381),,,,,Standard
-163871.20041559645,3194295.6725483807,13868.0,0.0,2671.348876953125,7.313201035201255,POINT (-163871.2004155965 3194295.672548381),,,,,Standard
-163571.20041559645,3194295.6725483807,13869.0,0.0,2737.412841796875,7.342953289737964,POINT (-163571.2004155965 3194295.672548381),,,,,Standard
-163271.20041559645,3194295.6725483807,13870.0,0.0,2739.40673828125,7.432543036931433,POINT (-163271.2004155965 3194295.672548381),,,,,Standard
-162971.20041559645,3194295.6725483807,13871.0,0.0,2775.98779296875,7.498620103686276,POINT (-162971.2004155965 3194295.672548381),,,,,Standard
-162671.20041559645,3194295.6725483807,13872.0,0.0,2845.191650390625,7.499381903455187,POINT (-162671.2004155965 3194295.672548381),,,,,Standard
-162371.20041559645,3194295.6725483807,13873.0,0.0,2911.447998046875,7.5887833414672174,POINT (-162371.2004155965 3194295.672548381),,,,,Standard
-162071.20041559645,3194295.6725483807,13874.0,0.0,3033.78173828125,7.607770253816758,POINT (-162071.2004155965 3194295.672548381),,,,,Standard
-161771.20041559645,3194295.6725483807,13875.0,0.0,3116.6484375,7.469064546370378,POINT (-161771.2004155965 3194295.672548381),,,,,Standard
-161471.20041559645,3194295.6725483807,13876.0,0.0,3123.05517578125,7.21714208715913,POINT (-161471.2004155965 3194295.672548381),,,,,Standard
