X,Y,geometry,ID,Elevation,Slope,Population,Land_cover,Protected_area,Road_dist,River_flow
-129371.20041559645,3184695.6725483807,POINT (-129371.2004155965 3184695.672548381),8790,1707.6668701171875,3.7056610584259033,0.0,4,False,162.33661001823904,
-129071.20041559645,3184695.6725483807,POINT (-129071.2004155965 3184695.672548381),8791,1715.4671630859375,5.776425838470459,0.0,4,False,123.59821196553803,
-128771.20041559645,3184695.6725483807,POINT (-128771.2004155965 3184695.672548381),8792,1750.0689697265625,14.212154388427734,4.0,2,False,262.44952241487437,
-128471.20041559645,3184695.6725483807,POINT (-128471.2004155965 3184695.672548381),8793,1807.37939453125,16.301502227783203,67.0,4,False,52.430791588990274,
-128171.20041559645,3184695.6725483807,POINT (-128171.2004155965 3184695.672548381),8794,1827.8306884765625,8.069314956665039,102.0,4,False,17.650856000510462,
-127871.20041559645,3184695.6725483807,POINT (-127871.2004155965 3184695.672548381),8795,1789.2445068359375,7.725527286529541,40.0,4,False,17.22037364252264,
-127571.20041559645,3184695.6725483807,POINT (-127571.2004155965 3184695.672548381),8796,1776.900146484375,5.16140079498291,7.0,3,False,129.56744152719372,
-127271.20041559645,3184695.6725483807,POINT (-127271.2004155965 3184695.672548381),8797,1802.3077392578125,9.956521034240723,40.0,4,False,82.02754927620752,
-126971.20041559645,3184695.6725483807,POINT (-126971.2004155965 3184695.672548381),8798,1803.2684326171875,13.460380554199219,51.0,3,False,169.15146914100688,
-126671.20041559645,3184695.6725483807,POINT (-126671.2004155965 3184695.672548381),8799,1764.2308349609375,9.170459747314453,0.0,4,False,123.85139156983102,
-126371.20041559645,3184695.6725483807,POINT (-126371.2004155965 3184695.672548381),8800,1754.7579345703125,4.193442344665527,0.0,2,False,112.84221535404005,
-126071.20041559645,3184695.6725483807,POINT (-126071.2004155965 3184695.672548381),8801,1770.7049560546875,5.878984451293945,0.0,1,False,173.7142168105984,
-125771.20041559645,3184695.6725483807,POINT (-125771.2004155965 3184695.672548381),8802,1825.9439697265625,14.659878730773926,0.0,2,False,32.616560701491935,
-125471.20041559645,3184695.6725483807,POINT (-125471.2004155965 3184695.672548381),8803,1883.9794921875,22.494827270507812,0.0,3,False,116.68290922993292,
-125171.20041559645,3184695.6725483807,POINT (-125171.2004155965 3184695.672548381),8804,1807.468017578125,20.800138473510742,0.0,2,False,73.24766519616635,
-124871.20041559645,3184695.6725483807,POINT (-124871.2004155965 3184695.672548381),8805,1770.352294921875,13.635703086853027,0.0,2,False,102.4769499210584,
-124571.20041559645,3184695.6725483807,POINT (-124571.2004155965 3184695.672548381),8806,1739.3055419921875,4.758791446685791,0.0,3,False,50.540766640665446,
-124271.20041559645,3184695.6725483807,POINT (-124271.2004155965 3184695.672548381),8807,1738.17626953125,3.72761869430542,3.0,4,False,44.167444000309764,
-123971.20041559645,3184695.6725483807,POINT (-123971.2004155965 3184695.672548381),8808,1745.2391357421875,4.188482761383057,81.0,4,False,57.34093630730817,
-123671.20041559645,3184695.6725483807,POINT (-123671.2004155965 3184695.672548381),8809,1732.6053466796875,3.7295613288879395,47.0,4,False,6.12572239063316,
-123371.20041559645,3184695.6725483807,POINT (-123371.2004155965 3184695.672548381),8810,1732.3037109375,3.2946438789367676,112.0,4,False,33.13312907326854,
-123071.20041559645,3184695.6725483807,POINT (-123071.2004155965 3184695.672548381),8811,1738.499267578125,2.817847490310669,33.0,4,False,87.66610456139851,
-122771.20041559645,3184695.6725483807,POINT (-122771.2004155965 3184695.672548381),8812,1730.4560546875,3.4273841381073,167.0,4,False,41.404042626998674,
-122471.20041559645,3184695.6725483807,POINT (-122471.2004155965 3184695.672548381),8813,1733.487060546875,3.160546064376831,232.0,4,False,29.842092493613112,
-122171.20041559645,3184695.6725483807,POINT (-122171.2004155965 3184695.672548381),8814,1744.3154296875,3.455714225769043,185.0,4,False,47.74433775668028,
-121871.20041559645,3184695.6725483807,POINT (-121871.2004155965 3184695.672548381),8815,1735.8179931640625,3.881459951400757,199.0,4,False,14.325561607549904,
-121571.20041559645,3184695.6725483807,POINT (-121571.2004155965 3184695.672548381),8816,1708.0379638671875,6.68844747543335,231.0,4,False,26.040565946222312,
-176771.20041559645,3184995.6725483807,POINT (-176771.2004155965 3184995.672548381),8817,3245.362060546875,11.032981872558594,0.0,2,False,2105.731687470676,
-176471.20041559645,3184995.6725483807,POINT (-176471.2004155965 3184995.672548381),8818,3253.85986328125,11.250884056091309,0.0,2,False,2078.936803834667,
-176171.20041559645,3184995.6725483807,POINT (-176171.2004155965 3184995.672548381),8819,3224.45263671875,12.400141716003418,0.0,2,False,2095.197014378003,
-175871.20041559645,3184995.6725483807,POINT (-175871.2004155965 3184995.672548381),8820,3205.3876953125,9.758906364440918,0.0,2,False,2153.537281724813,
-175571.20041559645,3184995.6725483807,POINT (-175571.2004155965 3184995.672548381),8821,3203.5009765625,9.031257629394531,0.0,2,False,2250.687699015324,
-175271.20041559645,3184995.6725483807,POINT (-175271.2004155965 3184995.672548381),8822,3191.13818359375,10.173445701599121,0.0,2,False,2381.9041570178874,
-174971.20041559645,3184995.6725483807,POINT (-174971.2004155965 3184995.672548381),8823,3162.260498046875,10.436833381652832,0.0,2,False,2522.411788789208,
-174671.20041559645,3184995.6725483807,POINT (-174671.2004155965 3184995.672548381),8824,3135.197021484375,9.646151542663574,0.0,3,False,2684.7241728672725,
-174371.20041559645,3184995.6725483807,POINT (-174371.2004155965 3184995.672548381),8825,3117.71826171875,8.587159156799316,0.0,2,False,2869.3076754738154,
-174071.20041559645,3184995.6725483807,POINT (-174071.2004155965 3184995.672548381),8826,3115.143310546875,8.328432083129883,0.0,2,False,3072.150580405856,
-173771.20041559645,3184995.6725483807,POINT (-173771.2004155965 3184995.672548381),8827,3126.137451171875,8.981084823608398,0.0,2,False,3289.8771771668203,
-173471.20041559645,3184995.6725483807,POINT (-173471.2004155965 3184995.672548381),8828,3108.4716796875,6.984448432922363,0.0,2,False,3519.7264798558163,
-173171.20041559645,3184995.6725483807,POINT (-173171.2004155965 3184995.672548381),8829,3092.266357421875,5.456671714782715,0.0,2,False,3759.4756476340294,
-172871.20041559645,3184995.6725483807,POINT (-172871.2004155965 3184995.672548381),8830,3084.3876953125,6.587135314941406,0.0,2,False,4007.348225112012,
-172571.20041559645,3184995.6725483807,POINT (-172571.2004155965 3184995.672548381),8831,3043.7353515625,10.138214111328125,0.0,2,False,4261.927081668981,
-172271.20041559645,3184995.6725483807,POINT (-172271.2004155965 3184995.672548381),8832,2997.284423828125,7.359477519989014,0.0,2,False,4360.687324045918,
-171971.20041559645,3184995.6725483807,POINT (-171971.2004155965 3184995.672548381),8833,2996.82177734375,7.5489606857299805,0.0,2,False,4114.982639135038,
-171671.20041559645,3184995.6725483807,POINT (-171671.2004155965 3184995.672548381),8834,2988.49755859375,7.278357028961182,0.0,2,False,3876.9279465410195,
-171371.20041559645,3184995.6725483807,POINT (-171371.2004155965 3184995.672548381),8835,2984.96728515625,7.690176486968994,0.0,2,False,3648.021173863822,
-171071.20041559645,3184995.6725483807,POINT (-171071.2004155965 3184995.672548381),8836,2990.301025390625,11.33739948272705,0.0,2,False,3430.0942650671836,
-170771.20041559645,3184995.6725483807,POINT (-170771.2004155965 3184995.672548381),8837,2977.62548828125,10.318124771118164,0.0,2,False,3225.373598443254,
-170471.20041559645,3184995.6725483807,POINT (-170471.2004155965 3184995.672548381),8838,2958.25341796875,8.363728523254395,0.0,3,False,2961.6565601330135,
-170171.20041559645,3184995.6725483807,POINT (-170171.2004155965 3184995.672548381),8839,2967.25439453125,12.781736373901367,0.0,3,False,2679.013019900459,
-169871.20041559645,3184995.6725483807,POINT (-169871.2004155965 3184995.672548381),8840,3001.311279296875,12.771223068237305,0.0,3,False,2400.5857496480808,
-169571.20041559645,3184995.6725483807,POINT (-169571.2004155965 3184995.672548381),8841,2983.490234375,9.754037857055664,0.0,2,False,2128.0303386067358,
-169271.20041559645,3184995.6725483807,POINT (-169271.2004155965 3184995.672548381),8842,3030.6806640625,13.909435272216797,0.0,2,False,1862.4393252090795,
-168971.20041559645,3184995.6725483807,POINT (-168971.2004155965 3184995.672548381),8843,3090.577392578125,15.263012886047363,0.0,2,False,1600.122818579023,
-168671.20041559645,3184995.6725483807,POINT (-168671.2004155965 3184995.672548381),8844,3082.295654296875,14.576252937316895,0.0,2,False,1351.5043918257818,
-168371.20041559645,3184995.6725483807,POINT (-168371.2004155965 3184995.672548381),8845,3015.51708984375,14.713473320007324,0.0,2,False,1119.803496773762,
-168071.20041559645,3184995.6725483807,POINT (-168071.2004155965 3184995.672548381),8846,2952.96728515625,9.619416236877441,0.0,2,False,926.8723548927958,
-167771.20041559645,3184995.6725483807,POINT (-167771.2004155965 3184995.672548381),8847,2961.988525390625,9.805810928344727,0.0,2,False,757.9903305352498,
-167471.20041559645,3184995.6725483807,POINT (-167471.2004155965 3184995.672548381),8848,3026.447509765625,15.571874618530273,0.0,2,False,540.7268344062056,
-167171.20041559645,3184995.6725483807,POINT (-167171.2004155965 3184995.672548381),8849,3021.60400390625,13.555569648742676,0.0,2,False,395.3952472792185,
-166871.20041559645,3184995.6725483807,POINT (-166871.2004155965 3184995.672548381),8850,2965.56396484375,9.597156524658203,0.0,2,False,98.24044601211563,
-166571.20041559645,3184995.6725483807,POINT (-166571.2004155965 3184995.672548381),8851,2987.590576171875,12.039538383483887,0.0,2,False,199.9386404538862,
-166271.20041559645,3184995.6725483807,POINT (-166271.2004155965 3184995.672548381),8852,3072.33935546875,17.431228637695312,0.0,3,False,490.65375097845356,
-165971.20041559645,3184995.6725483807,POINT (-165971.2004155965 3184995.672548381),8853,3118.397705078125,12.522112846374512,0.0,2,False,788.3569919471155,
-165671.20041559645,3184995.6725483807,POINT (-165671.2004155965 3184995.672548381),8854,3054.19873046875,17.510908126831055,0.0,2,False,1087.3234983916159,
-165371.20041559645,3184995.6725483807,POINT (-165371.2004155965 3184995.672548381),8855,2999.3935546875,14.956636428833008,0.0,2,False,1379.7703140052467,
-165071.20041559645,3184995.6725483807,POINT (-165071.2004155965 3184995.672548381),8856,3039.41748046875,19.229833602905273,0.0,2,False,1594.6454134935013,
-164771.20041559645,3184995.6725483807,POINT (-164771.2004155965 3184995.672548381),8857,3090.094482421875,15.735840797424316,0.0,2,False,1323.0088697771018,
-164471.20041559645,3184995.6725483807,POINT (-164471.2004155965 3184995.672548381),8858,3019.0029296875,25.710927963256836,0.0,3,False,1052.9949865133851,
-164171.20041559645,3184995.6725483807,POINT (-164171.2004155965 3184995.672548381),8859,2944.677978515625,24.040231704711914,0.0,2,False,781.6533208494802,
-163871.20041559645,3184995.6725483807,POINT (-163871.2004155965 3184995.672548381),8860,2848.13525390625,25.212539672851562,0.0,2,False,511.81514946127044,
-163571.20041559645,3184995.6725483807,POINT (-163571.2004155965 3184995.672548381),8861,2738.5966796875,15.783620834350586,0.0,2,False,269.1515334078531,
-163271.20041559645,3184995.6725483807,POINT (-163271.2004155965 3184995.672548381),8862,2682.302490234375,10.815370559692383,0.0,2,False,94.83216887317495,
-162971.20041559645,3184995.6725483807,POINT (-162971.2004155965 3184995.672548381),8863,2665.529052734375,10.795310974121094,0.0,2,False,43.673134048938735,
-162671.20041559645,3184995.6725483807,POINT (-162671.2004155965 3184995.672548381),8864,2701.71240234375,15.551093101501465,0.0,2,False,30.53878550055639,
-162371.20041559645,3184995.6725483807,POINT (-162371.2004155965 3184995.672548381),8865,2758.5146484375,21.49562644958496,0.0,2,False,14.237430487737704,
-162071.20041559645,3184995.6725483807,POINT (-162071.2004155965 3184995.672548381),8866,2842.856201171875,26.528898239135742,0.0,2,False,225.8028236715918,
-161771.20041559645,3184995.6725483807,POINT (-161771.2004155965 3184995.672548381),8867,2807.984375,25.719497680664062,0.0,2,False,404.6075729788406,
-161471.20041559645,3184995.6725483807,POINT (-161471.2004155965 3184995.672548381),8868,2746.09521484375,19.446739196777344,0.0,2,False,591.4436008191652,
-161171.20041559645,3184995.6725483807,POINT (-161171.2004155965 3184995.672548381),8869,2760.94482421875,20.095439910888672,0.0,2,False,833.0286425234005,
-160871.20041559645,3184995.6725483807,POINT (-160871.2004155965 3184995.672548381),8870,2737.85107421875,21.455490112304688,0.0,3,False,700.6222766627881,
-160571.20041559645,3184995.6725483807,POINT (-160571.2004155965 3184995.672548381),8871,2645.503173828125,20.386919021606445,0.0,2,False,439.4816257830339,
-160271.20041559645,3184995.6725483807,POINT (-160271.2004155965 3184995.672548381),8872,2634.41015625,23.48674774169922,0.0,2,False,271.52685392511336,
-159971.20041559645,3184995.6725483807,POINT (-159971.2004155965 3184995.672548381),8873,2634.41015625,27.853233337402344,0.0,2,False,290.4371593450596,
-159671.20041559645,3184995.6725483807,POINT (-159671.2004155965 3184995.672548381),8874,2712.041015625,24.174964904785156,0.0,2,False,376.03408097738827,
-159371.20041559645,3184995.6725483807,POINT (-159371.2004155965 3184995.672548381),8875,2686.990478515625,22.21428871154785,0.0,2,False,469.2870641292725,
-159071.20041559645,3184995.6725483807,POINT (-159071.2004155965 3184995.672548381),8876,2612.349853515625,23.906558990478516,0.0,2,False,428.2141699425938,
-158771.20041559645,3184995.6725483807,POINT (-158771.2004155965 3184995.672548381),8877,2622.07568359375,20.50109100341797,0.0,2,False,571.4056371092057,
-158471.20041559645,3184995.6725483807,POINT (-158471.2004155965 3184995.672548381),8878,2544.22900390625,15.856704711914062,0.0,2,False,492.2060735670983,
-158171.20041559645,3184995.6725483807,POINT (-158171.2004155965 3184995.672548381),8879,2517.0869140625,20.675189971923828,0.0,2,False,242.45467629569296,
-157871.20041559645,3184995.6725483807,POINT (-157871.2004155965 3184995.672548381),8880,2545.208740234375,15.844645500183105,0.0,7,False,18.376876470976924,
-157571.20041559645,3184995.6725483807,POINT (-157571.2004155965 3184995.672548381),8881,2510.33740234375,12.887251853942871,0.0,2,False,273.89864659590035,
-157271.20041559645,3184995.6725483807,POINT (-157271.2004155965 3184995.672548381),8882,2491.26708984375,17.321319580078125,0.0,2,False,515.6131231915921,
-156971.20041559645,3184995.6725483807,POINT (-156971.2004155965 3184995.672548381),8883,2507.266357421875,30.421794891357422,0.0,2,False,715.6509869241166,
-156671.20041559645,3184995.6725483807,POINT (-156671.2004155965 3184995.672548381),8884,2647.118896484375,23.79415512084961,0.0,2,False,785.274444138779,
-156371.20041559645,3184995.6725483807,POINT (-156371.2004155965 3184995.672548381),8885,2798.261474609375,12.294451713562012,0.0,2,False,949.2921416242076,
-156071.20041559645,3184995.6725483807,POINT (-156071.2004155965 3184995.672548381),8886,2852.312255859375,12.464140892028809,0.0,2,False,1168.6125053590179,
-155771.20041559645,3184995.6725483807,POINT (-155771.2004155965 3184995.672548381),8887,2873.5556640625,17.829551696777344,0.0,2,False,1312.9887690826952,
-155471.20041559645,3184995.6725483807,POINT (-155471.2004155965 3184995.672548381),8888,2898.1904296875,32.66489791870117,0.0,2,False,1306.7121806665295,
-155171.20041559645,3184995.6725483807,POINT (-155171.2004155965 3184995.672548381),8889,2820.515869140625,33.31267547607422,0.0,2,False,1165.383707056413,
-154871.20041559645,3184995.6725483807,POINT (-154871.2004155965 3184995.672548381),8890,2783.04833984375,30.857149124145508,0.0,2,False,1078.3154794804746,
-154571.20041559645,3184995.6725483807,POINT (-154571.2004155965 3184995.672548381),8891,2832.763427734375,26.848602294921875,0.0,3,False,1067.112323514854,
-154271.20041559645,3184995.6725483807,POINT (-154271.2004155965 3184995.672548381),8892,2714.955810546875,25.409751892089844,0.0,3,False,995.0292414119643,
-153971.20041559645,3184995.6725483807,POINT (-153971.2004155965 3184995.672548381),8893,2600.440673828125,25.072633743286133,0.0,3,False,911.9756983601163,
-153671.20041559645,3184995.6725483807,POINT (-153671.2004155965 3184995.672548381),8894,2499.20703125,25.876911163330078,0.0,3,False,827.6900106343444,
-153371.20041559645,3184995.6725483807,POINT (-153371.2004155965 3184995.672548381),8895,2438.439453125,28.634138107299805,0.0,3,False,822.5495035806339,
-153071.20041559645,3184995.6725483807,POINT (-153071.2004155965 3184995.672548381),8896,2496.24169921875,30.577627182006836,0.0,2,False,895.9169218514064,
-152771.20041559645,3184995.6725483807,POINT (-152771.2004155965 3184995.672548381),8897,2543.820556640625,27.641508102416992,0.0,2,False,1000.2168495555178,
-152471.20041559645,3184995.6725483807,POINT (-152471.2004155965 3184995.672548381),8898,2562.887939453125,27.641508102416992,0.0,3,False,1090.2763440940132,
-152171.20041559645,3184995.6725483807,POINT (-152171.2004155965 3184995.672548381),8899,2444.356689453125,27.597204208374023,0.0,3,False,1208.414163109185,
-151871.20041559645,3184995.6725483807,POINT (-151871.2004155965 3184995.672548381),8900,2327.7939453125,23.486576080322266,0.0,3,False,1259.5295097339385,
-151571.20041559645,3184995.6725483807,POINT (-151571.2004155965 3184995.672548381),8901,2242.989501953125,21.639705657958984,0.0,3,False,972.771755430492,
-151271.20041559645,3184995.6725483807,POINT (-151271.2004155965 3184995.672548381),8902,2269.113525390625,22.23397445678711,0.0,3,False,688.6826707373266,
-150971.20041559645,3184995.6725483807,POINT (-150971.2004155965 3184995.672548381),8903,2390.263916015625,27.529706954956055,0.0,3,False,426.94584408853655,
-150671.20041559645,3184995.6725483807,POINT (-150671.2004155965 3184995.672548381),8904,2456.764404296875,24.8092041015625,0.0,3,False,265.1069342643622,
-150371.20041559645,3184995.6725483807,POINT (-150371.2004155965 3184995.672548381),8905,2403.68505859375,26.908143997192383,0.0,3,False,363.2083376123637,
-150071.20041559645,3184995.6725483807,POINT (-150071.2004155965 3184995.672548381),8906,2391.2373046875,25.99163055419922,0.0,3,False,505.66971625005203,
-149771.20041559645,3184995.6725483807,POINT (-149771.2004155965 3184995.672548381),8907,2382.820068359375,24.804208755493164,0.0,3,False,292.1741282330387,
-149471.20041559645,3184995.6725483807,POINT (-149471.2004155965 3184995.672548381),8908,2348.1923828125,26.540019989013672,0.0,3,False,308.26868229689524,
-149171.20041559645,3184995.6725483807,POINT (-149171.2004155965 3184995.672548381),8909,2256.936767578125,27.365156173706055,0.0,3,False,489.665987182446,
-148871.20041559645,3184995.6725483807,POINT (-148871.2004155965 3184995.672548381),8910,2165.45166015625,22.529417037963867,0.0,3,False,451.9366431904399,
-148571.20041559645,3184995.6725483807,POINT (-148571.2004155965 3184995.672548381),8911,2088.32470703125,19.687088012695312,0.0,3,False,159.94445394509975,
-148271.20041559645,3184995.6725483807,POINT (-148271.2004155965 3184995.672548381),8912,2024.661376953125,16.170774459838867,0.0,3,False,10.812365339811604,
-147971.20041559645,3184995.6725483807,POINT (-147971.2004155965 3184995.672548381),8913,1965.5196533203125,12.038006782531738,21.0,4,False,58.56796021589763,
-147671.20041559645,3184995.6725483807,POINT (-147671.2004155965 3184995.672548381),8914,1924.44970703125,12.207230567932129,43.0,4,False,147.79303877576834,
-147371.20041559645,3184995.6725483807,POINT (-147371.2004155965 3184995.672548381),8915,1881.7537841796875,11.495550155639648,9.0,4,False,9.466181991174608,
-147071.20041559645,3184995.6725483807,POINT (-147071.2004155965 3184995.672548381),8916,1909.087158203125,12.384522438049316,0.0,4,False,265.54214478861917,
-146771.20041559645,3184995.6725483807,POINT (-146771.2004155965 3184995.672548381),8917,1949.2813720703125,12.173406600952148,0.0,4,False,53.74043473155377,
-146471.20041559645,3184995.6725483807,POINT (-146471.2004155965 3184995.672548381),8918,1975.1949462890625,12.85091781616211,8.0,4,False,147.65088644668828,
-146171.20041559645,3184995.6725483807,POINT (-146171.2004155965 3184995.672548381),8919,2012.0916748046875,18.652729034423828,0.0,4,False,325.6648059087885,
-145871.20041559645,3184995.6725483807,POINT (-145871.2004155965 3184995.672548381),8920,2030.583740234375,20.937511444091797,0.0,4,False,588.761012748132,
-145571.20041559645,3184995.6725483807,POINT (-145571.2004155965 3184995.672548381),8921,2055.455322265625,18.740934371948242,0.0,4,False,816.758802235601,
-145271.20041559645,3184995.6725483807,POINT (-145271.2004155965 3184995.672548381),8922,2164.670654296875,24.525440216064453,0.0,4,False,767.9694911161118,
-144971.20041559645,3184995.6725483807,POINT (-144971.2004155965 3184995.672548381),8923,2203.05029296875,25.56256866455078,0.0,3,False,487.68220061378463,
-144671.20041559645,3184995.6725483807,POINT (-144671.2004155965 3184995.672548381),8924,2096.2373046875,23.871572494506836,0.0,3,False,217.0665402236008,
-144371.20041559645,3184995.6725483807,POINT (-144371.2004155965 3184995.672548381),8925,2016.8397216796875,18.71695327758789,0.0,3,False,33.28274697529852,
-144071.20041559645,3184995.6725483807,POINT (-144071.2004155965 3184995.672548381),8926,1945.7740478515625,17.981779098510742,0.0,3,False,16.518194918476254,
-143771.20041559645,3184995.6725483807,POINT (-143771.2004155965 3184995.672548381),8927,1869.8751220703125,16.07036781311035,0.0,3,False,33.092127279363496,
-143471.20041559645,3184995.6725483807,POINT (-143471.2004155965 3184995.672548381),8928,1820.0224609375,9.872201919555664,0.0,3,False,27.316188177459157,
-143171.20041559645,3184995.6725483807,POINT (-143171.2004155965 3184995.672548381),8929,1817.1134033203125,7.945103645324707,0.0,4,False,139.0796648549652,
-142871.20041559645,3184995.6725483807,POINT (-142871.2004155965 3184995.672548381),8930,1823.7249755859375,10.198431015014648,4.0,4,False,29.74634909409198,
-142571.20041559645,3184995.6725483807,POINT (-142571.2004155965 3184995.672548381),8931,1855.6597900390625,12.494986534118652,60.0,4,False,41.90516677222244,
-142271.20041559645,3184995.6725483807,POINT (-142271.2004155965 3184995.672548381),8932,1847.33251953125,11.646245956420898,47.0,2,False,37.55596047335131,
-141971.20041559645,3184995.6725483807,POINT (-141971.2004155965 3184995.672548381),8933,1868.636474609375,13.076639175415039,193.0,3,False,21.814327772008117,
-141671.20041559645,3184995.6725483807,POINT (-141671.2004155965 3184995.672548381),8934,1875.52880859375,12.575919151306152,55.0,3,False,117.4935331801192,
-141371.20041559645,3184995.6725483807,POINT (-141371.2004155965 3184995.672548381),8935,1898.162353515625,14.048724174499512,17.0,3,False,55.559487187711,
-141071.20041559645,3184995.6725483807,POINT (-141071.2004155965 3184995.672548381),8936,1939.0477294921875,13.366836547851562,0.0,3,False,49.91445597583048,
-140771.20041559645,3184995.6725483807,POINT (-140771.2004155965 3184995.672548381),8937,1882.7623291015625,18.672361373901367,67.0,3,False,43.09136098962248,
-140471.20041559645,3184995.6725483807,POINT (-140471.2004155965 3184995.672548381),8938,1812.7037353515625,15.436040878295898,17.0,4,False,240.34684658119951,
-140171.20041559645,3184995.6725483807,POINT (-140171.2004155965 3184995.672548381),8939,1743.0535888671875,13.141173362731934,0.0,3,False,57.850827531579895,
-139871.20041559645,3184995.6725483807,POINT (-139871.2004155965 3184995.672548381),8940,1726.684326171875,8.374213218688965,0.0,4,False,85.05525889261757,
-139571.20041559645,3184995.6725483807,POINT (-139571.2004155965 3184995.672548381),8941,1747.9527587890625,9.24500560760498,0.0,4,False,76.39615305258027,
-139271.20041559645,3184995.6725483807,POINT (-139271.2004155965 3184995.672548381),8942,1744.6650390625,12.128830909729004,0.0,4,False,159.5594968132238,
-138971.20041559645,3184995.6725483807,POINT (-138971.2004155965 3184995.672548381),8943,1781.123291015625,10.071961402893066,0.0,4,False,110.92474210538818,
-138671.20041559645,3184995.6725483807,POINT (-138671.2004155965 3184995.672548381),8944,1776.8948974609375,6.85602331161499,0.0,4,False,263.444371586106,
-138371.20041559645,3184995.6725483807,POINT (-138371.2004155965 3184995.672548381),8945,1770.5108642578125,7.350324630737305,0.0,4,False,88.38311211215314,
-138071.20041559645,3184995.6725483807,POINT (-138071.2004155965 3184995.672548381),8946,1821.2191162109375,13.760902404785156,48.0,4,False,122.34590597671354,
-137771.20041559645,3184995.6725483807,POINT (-137771.2004155965 3184995.672548381),8947,1849.0859375,8.075270652770996,0.0,4,False,30.396401453919523,
-137471.20041559645,3184995.6725483807,POINT (-137471.2004155965 3184995.672548381),8948,1862.5057373046875,6.925282001495361,0.0,4,False,176.42487488758428,
-137171.20041559645,3184995.6725483807,POINT (-137171.2004155965 3184995.672548381),8949,1878.3389892578125,5.266863822937012,0.0,4,False,166.98345802810573,
-136871.20041559645,3184995.6725483807,POINT (-136871.2004155965 3184995.672548381),8950,1866.3880615234375,4.592030048370361,0.0,4,False,26.75410384609803,
-136571.20041559645,3184995.6725483807,POINT (-136571.2004155965 3184995.672548381),8951,1869.6163330078125,4.474961280822754,0.0,4,False,115.85862910281674,
-136271.20041559645,3184995.6725483807,POINT (-136271.2004155965 3184995.672548381),8952,1869.5272216796875,4.18648624420166,4.0,4,False,160.47955036691124,
-135971.20041559645,3184995.6725483807,POINT (-135971.2004155965 3184995.672548381),8953,1868.0994873046875,4.01155424118042,0.0,4,False,50.611468176965595,
-135671.20041559645,3184995.6725483807,POINT (-135671.2004155965 3184995.672548381),8954,1868.1268310546875,7.471916198730469,0.0,4,False,224.94122110070248,
-135371.20041559645,3184995.6725483807,POINT (-135371.2004155965 3184995.672548381),8955,1794.889892578125,24.67486572265625,0.0,3,False,395.60260351091864,
-135071.20041559645,3184995.6725483807,POINT (-135071.2004155965 3184995.672548381),8956,1717.0294189453125,15.798686981201172,0.0,1,False,291.3291078998741,
-134771.20041559645,3184995.6725483807,POINT (-134771.2004155965 3184995.672548381),8957,1696.005859375,9.001887321472168,0.0,3,False,189.64783050169734,
-134471.20041559645,3184995.6725483807,POINT (-134471.2004155965 3184995.672548381),8958,1685.07666015625,6.115784168243408,0.0,4,False,49.339455917889865,
-134171.20041559645,3184995.6725483807,POINT (-134171.2004155965 3184995.672548381),8959,1684.01806640625,4.927183151245117,0.0,3,False,10.543826019203365,
-133871.20041559645,3184995.6725483807,POINT (-133871.2004155965 3184995.672548381),8960,1694.916015625,6.196858882904053,0.0,4,False,26.33992168173131,
-133571.20041559645,3184995.6725483807,POINT (-133571.2004155965 3184995.672548381),8961,1708.144287109375,6.237635612487793,0.0,4,False,132.98172602050627,
-133271.20041559645,3184995.6725483807,POINT (-133271.2004155965 3184995.672548381),8962,1705.4390869140625,5.070839881896973,0.0,4,False,119.37815870665784,
-132971.20041559645,3184995.6725483807,POINT (-132971.2004155965 3184995.672548381),8963,1717.96826171875,6.7674641609191895,0.0,4,False,235.4101964882286,
-132671.20041559645,3184995.6725483807,POINT (-132671.2004155965 3184995.672548381),8964,1729.78125,14.221290588378906,0.0,2,False,137.59371807991627,
-132371.20041559645,3184995.6725483807,POINT (-132371.2004155965 3184995.672548381),8965,1678.627197265625,10.389320373535156,0.0,4,False,126.02357041262695,
-132071.20041559645,3184995.6725483807,POINT (-132071.2004155965 3184995.672548381),8966,1678.5740966796875,5.2155914306640625,3.0,4,False,188.42979560093667,
-131771.20041559645,3184995.6725483807,POINT (-131771.2004155965 3184995.672548381),8967,1702.0714111328125,6.373505592346191,33.0,4,False,30.183619353316395,
-131471.20041559645,3184995.6725483807,POINT (-131471.2004155965 3184995.672548381),8968,1712.474853515625,4.835693359375,12.0,4,False,108.38941609054584,
-131171.20041559645,3184995.6725483807,POINT (-131171.2004155965 3184995.672548381),8969,1727.770263671875,6.040375232696533,87.0,4,False,26.454858536295152,
-130871.20041559645,3184995.6725483807,POINT (-130871.2004155965 3184995.672548381),8970,1753.6571044921875,10.514806747436523,73.0,4,False,34.8961826740995,
-130571.20041559645,3184995.6725483807,POINT (-130571.2004155965 3184995.672548381),8971,1746.20751953125,10.254597663879395,63.0,4,False,105.09086579359744,
-130271.20041559645,3184995.6725483807,POINT (-130271.2004155965 3184995.672548381),8972,1718.3734130859375,6.541688442230225,52.0,4,False,11.894654612901727,
-129971.20041559645,3184995.6725483807,POINT (-129971.2004155965 3184995.672548381),8973,1711.985595703125,5.230746746063232,37.0,4,False,55.31004924131018,
-129671.20041559645,3184995.6725483807,POINT (-129671.2004155965 3184995.672548381),8974,1728.625,4.439961910247803,28.0,4,False,14.001654404968813,
