,X,Y,ID,Elevation,Type,Population,Weight,Elevation
12219,-150671.20041559645,3190695.6725483807,12219.0,2989.565673828125,Standard,0.0,6.729689563822956,2989.565673828125
12220,-150371.20041559645,3190695.6725483807,12220.0,2854.97705078125,Standard,0.0,5.427574014556949,2854.97705078125
12221,-150071.20041559645,3190695.6725483807,12221.0,2743.078369140625,Standard,0.0,4.071115103844502,2743.078369140625
12222,-149771.20041559645,3190695.6725483807,12222.0,2668.185302734375,Standard,0.0,1.5,2668.185302734375
12223,-149471.20041559645,3190695.6725483807,12223.0,2641.13720703125,Standard,0.0,4.3261825922852415,2641.13720703125
12224,-149171.20041559645,3190695.6725483807,12224.0,2686.08935546875,Standard,0.0,5.610415579984728,2686.08935546875
12225,-148871.20041559645,3190695.6725483807,12225.0,2671.056884765625,Standard,0.0,6.7632458146784495,2671.056884765625
12226,-148571.20041559645,3190695.6725483807,12226.0,2582.996337890625,Standard,0.0,7.635246939419818,2582.996337890625
12227,-148271.20041559645,3190695.6725483807,12227.0,2581.13232421875,Standard,0.0,7.609688732995607,2581.13232421875
12228,-147971.20041559645,3190695.6725483807,12228.0,2721.2177734375,Standard,0.0,7.687721867718675,2721.2177734375
12229,-147671.20041559645,3190695.6725483807,12229.0,2849.0478515625,Standard,0.0,7.647838391822589,2849.0478515625
12230,-147371.20041559645,3190695.6725483807,12230.0,2749.79150390625,Standard,0.0,7.6618780850254415,2749.79150390625
12231,-147071.20041559645,3190695.6725483807,12231.0,2605.396240234375,Standard,0.0,7.6515145089204415,2605.396240234375
12232,-146771.20041559645,3190695.6725483807,12232.0,2477.601806640625,Standard,0.0,7.500284663480937,2477.601806640625
12233,-146471.20041559645,3190695.6725483807,12233.0,2387.09716796875,Standard,0.0,7.477715764849613,2387.09716796875
12234,-146171.20041559645,3190695.6725483807,12234.0,2317.39453125,Standard,0.0,7.064326063651238,2317.39453125
12235,-145871.20041559645,3190695.6725483807,12235.0,2271.67529296875,Standard,0.0,6.077149229183223,2271.67529296875
12236,-145571.20041559645,3190695.6725483807,12236.0,2212.018798828125,Standard,0.0,5.380123194646384,2212.018798828125
12237,-145271.20041559645,3190695.6725483807,12237.0,2230.303955078125,Standard,0.0,9.487124828004811,2230.303955078125
12238,-144971.20041559645,3190695.6725483807,12238.0,2305.36083984375,Standard,0.0,10.283661283583156,2305.36083984375
12239,-144671.20041559645,3190695.6725483807,12239.0,2393.008544921875,Standard,0.0,6.494307985999322,2393.008544921875
12240,-144371.20041559645,3190695.6725483807,12240.0,2346.521728515625,Standard,0.0,5.587396362336262,2346.521728515625
12241,-144071.20041559645,3190695.6725483807,12241.0,2282.02392578125,Standard,0.0,4.8184477255049645,2282.02392578125
12242,-143771.20041559645,3190695.6725483807,12242.0,2207.64013671875,Standard,0.0,4.4410413292921005,2207.64013671875
12243,-143471.20041559645,3190695.6725483807,12243.0,2109.985595703125,Standard,0.0,3.594639594572313,2109.985595703125
12244,-143171.20041559645,3190695.6725483807,12244.0,1989.9114990234373,Standard,4.0,3.46445363115951,1989.9114990234373
12245,-142871.20041559645,3190695.6725483807,12245.0,1899.913330078125,Standard,0.0,1.5,1899.913330078125
12246,-142571.20041559645,3190695.6725483807,12246.0,1920.58203125,Standard,0.0,3.5445798997699796,1920.58203125
12247,-142271.20041559645,3190695.6725483807,12247.0,1999.73876953125,Standard,0.0,1.5,1999.73876953125
12248,-141971.20041559645,3190695.6725483807,12248.0,2095.260498046875,Standard,0.0,8.200018557025663,2095.260498046875
12249,-141671.20041559645,3190695.6725483807,12249.0,2217.58544921875,Standard,0.0,5.724741056582926,2217.58544921875
12250,-141371.20041559645,3190695.6725483807,12250.0,2282.367431640625,Standard,0.0,7.062617009712086,2282.367431640625
12251,-141071.20041559645,3190695.6725483807,12251.0,2321.964599609375,Standard,0.0,11.550137276253192,2321.964599609375
12252,-140771.20041559645,3190695.6725483807,12252.0,2319.705322265625,Standard,0.0,7.533369581140238,2319.705322265625
12253,-140471.20041559645,3190695.6725483807,12253.0,2240.5146484375,Standard,0.0,11.135074996576718,2240.5146484375
12254,-140171.20041559645,3190695.6725483807,12254.0,2174.358154296875,Standard,0.0,6.595783644403981,2174.358154296875
12255,-139871.20041559645,3190695.6725483807,12255.0,2076.536865234375,Standard,0.0,6.311458231775434,2076.536865234375
12256,-139571.20041559645,3190695.6725483807,12256.0,1978.9344482421875,Standard,0.0,9.33266515467405,1978.9344482421875
12257,-139271.20041559645,3190695.6725483807,12257.0,1901.32470703125,Standard,0.0,4.082883631613056,1901.32470703125
12258,-138971.20041559645,3190695.6725483807,12258.0,1844.127197265625,Standard,0.0,1.5,1844.127197265625
12259,-138671.20041559645,3190695.6725483807,12259.0,1866.7916259765625,Standard,0.0,1.5,1866.7916259765625
12260,-138371.20041559645,3190695.6725483807,12260.0,1923.6591796875,Standard,0.0,1.5,1923.6591796875
12261,-138071.20041559645,3190695.6725483807,12261.0,1977.83740234375,Standard,0.0,4.0905964273382285,1977.83740234375
12262,-137771.20041559645,3190695.6725483807,12262.0,1995.93896484375,Standard,0.0,4.455115704917628,1995.93896484375
12263,-137471.20041559645,3190695.6725483807,12263.0,2090.8349609375,Standard,0.0,4.425130392312775,2090.8349609375
12264,-137171.20041559645,3190695.6725483807,12264.0,2197.36083984375,Standard,0.0,3.456024099333863,2197.36083984375
12265,-136871.20041559645,3190695.6725483807,12265.0,2260.95361328125,Standard,0.0,1.5,2260.95361328125
12266,-136571.20041559645,3190695.6725483807,12266.0,2181.59423828125,Standard,0.0,4.529446727456947,2181.59423828125
12267,-136271.20041559645,3190695.6725483807,12267.0,2041.599609375,Standard,0.0,7.880726668240476,2041.599609375
12268,-135971.20041559645,3190695.6725483807,12268.0,1973.0802001953125,Standard,0.0,1.5,1973.0802001953125
12269,-135671.20041559645,3190695.6725483807,12269.0,2000.332763671875,Standard,0.0,1.5,2000.332763671875
12270,-135371.20041559645,3190695.6725483807,12270.0,2040.6458740234373,Standard,0.0,4.02163555781209,2040.6458740234373
12271,-135071.20041559645,3190695.6725483807,12271.0,2062.667236328125,Standard,0.0,4.975974156394847,2062.667236328125
12272,-134771.20041559645,3190695.6725483807,12272.0,2128.860107421875,Standard,0.0,6.278251871171997,2128.860107421875
12273,-134471.20041559645,3190695.6725483807,12273.0,2160.61328125,Standard,0.0,6.886300694261164,2160.61328125
12274,-134171.20041559645,3190695.6725483807,12274.0,2196.29931640625,Standard,0.0,7.1187948222360315,2196.29931640625
12275,-133871.20041559645,3190695.6725483807,12275.0,2097.539794921875,Standard,0.0,5.938064240610507,2097.539794921875
12276,-133571.20041559645,3190695.6725483807,12276.0,1967.686279296875,Standard,0.0,4.4178453434372615,1967.686279296875
12277,-133271.20041559645,3190695.6725483807,12277.0,1897.732177734375,Standard,0.0,1.5,1897.732177734375
12278,-132971.20041559645,3190695.6725483807,12278.0,1920.546142578125,Standard,0.0,1.5,1920.546142578125
12279,-132671.20041559645,3190695.6725483807,12279.0,1959.128662109375,Standard,0.0,1.5,1959.128662109375
12280,-132371.20041559645,3190695.6725483807,12280.0,1977.20947265625,Standard,0.0,1.5,1977.20947265625
12281,-132071.20041559645,3190695.6725483807,12281.0,2014.37353515625,Standard,0.0,1.5,2014.37353515625
12282,-131771.20041559645,3190695.6725483807,12282.0,2093.912109375,Standard,0.0,7.588806160358918,2093.912109375
12283,-131471.20041559645,3190695.6725483807,12283.0,2167.816162109375,Standard,0.0,8.208898914071156,2167.816162109375
12284,-131171.20041559645,3190695.6725483807,12284.0,2254.15478515625,Standard,0.0,9.39058870442142,2254.15478515625
12285,-130871.20041559644,3190695.6725483807,12285.0,2317.880126953125,Standard,0.0,6.624722161315955,2317.880126953125
12286,-175871.20041559645,3190995.6725483807,12286.0,3268.056640625,Standard,0.0,6.459345239391008,3268.056640625
12287,-175571.20041559645,3190995.6725483807,12287.0,3233.9658203125,Standard,0.0,9.31275518602707,3233.9658203125
12288,-175271.20041559645,3190995.6725483807,12288.0,3221.265625,Standard,0.0,4.574428841427757,3221.265625
12289,-174971.20041559645,3190995.6725483807,12289.0,3220.223388671875,Standard,0.0,4.3606564250060345,3220.223388671875
12290,-174671.20041559645,3190995.6725483807,12290.0,3218.750244140625,Standard,0.0,4.47668043245879,3218.750244140625
12291,-174371.20041559645,3190995.6725483807,12291.0,3216.57763671875,Standard,0.0,5.1396829406027775,3216.57763671875
12292,-174071.20041559645,3190995.6725483807,12292.0,3186.581787109375,Standard,0.0,5.2900717337424465,3186.581787109375
12293,-173771.20041559645,3190995.6725483807,12293.0,3144.490966796875,Standard,0.0,5.483434594935523,3144.490966796875
12294,-173471.20041559645,3190995.6725483807,12294.0,3146.910400390625,Standard,0.0,5.7266274354807924,3146.910400390625
12295,-173171.20041559645,3190995.6725483807,12295.0,3207.920654296875,Standard,0.0,6.21483208471134,3207.920654296875
12296,-172871.20041559645,3190995.6725483807,12296.0,3237.490234375,Standard,0.0,6.80476474761703,3237.490234375
12297,-172571.20041559645,3190995.6725483807,12297.0,3238.53173828125,Standard,0.0,7.214522938362928,3238.53173828125
12298,-172271.20041559645,3190995.6725483807,12298.0,3248.926025390625,Standard,0.0,7.166195105223548,3248.926025390625
12299,-171971.20041559645,3190995.6725483807,12299.0,3237.095947265625,Standard,0.0,7.12529807982863,3237.095947265625
12300,-171671.20041559645,3190995.6725483807,12300.0,3217.535888671875,Standard,0.0,7.131822984730997,3217.535888671875
12301,-171371.20041559645,3190995.6725483807,12301.0,3201.900634765625,Standard,0.0,7.157845040807168,3201.900634765625
12302,-171071.20041559645,3190995.6725483807,12302.0,3201.0087890625,Standard,0.0,6.813940244511203,3201.0087890625
12303,-170771.20041559645,3190995.6725483807,12303.0,3145.91455078125,Standard,0.0,5.4206567340874185,3145.91455078125
12304,-170471.20041559645,3190995.6725483807,12304.0,3084.912841796875,Standard,0.0,3.893647846837108,3084.912841796875
12305,-170171.20041559645,3190995.6725483807,12305.0,3045.219482421875,Standard,9.0,1.5,3045.219482421875
12306,-169871.20041559645,3190995.6725483807,12306.0,3044.37353515625,Standard,0.0,1.5,3044.37353515625
12307,-169571.20041559645,3190995.6725483807,12307.0,3089.693359375,Standard,0.0,3.0761971239118164,3089.693359375
12308,-169271.20041559645,3190995.6725483807,12308.0,3117.564697265625,Standard,0.0,3.1410707138427734,3117.564697265625
12309,-168971.20041559645,3190995.6725483807,12309.0,3058.7763671875,Standard,33.0,1.5,3058.7763671875
12310,-168671.20041559645,3190995.6725483807,12310.0,3000.88916015625,Standard,21.0,1.5,3000.88916015625
12311,-168371.20041559645,3190995.6725483807,12311.0,3019.95458984375,Standard,0.0,1.5,3019.95458984375
12312,-168071.20041559645,3190995.6725483807,12312.0,3059.849365234375,Standard,0.0,3.4401104035299963,3059.849365234375
12313,-167771.20041559645,3190995.6725483807,12313.0,3058.007080078125,Standard,0.0,1.5,3058.007080078125
12314,-167471.20041559645,3190995.6725483807,12314.0,3034.947265625,Standard,0.0,1.5,3034.947265625
12315,-167171.20041559645,3190995.6725483807,12315.0,3034.39013671875,Standard,0.0,3.1156017775183953,3034.39013671875
12316,-166871.20041559645,3190995.6725483807,12316.0,3078.340576171875,Standard,0.0,4.3072554141067645,3078.340576171875
12317,-166571.20041559645,3190995.6725483807,12317.0,3103.479248046875,Standard,0.0,5.580425979791019,3103.479248046875
12318,-166271.20041559645,3190995.6725483807,12318.0,3091.115966796875,Standard,0.0,5.635381629723426,3091.115966796875
12319,-165971.20041559645,3190995.6725483807,12319.0,3106.636962890625,Standard,0.0,5.4250542548293055,3106.636962890625
12320,-165671.20041559645,3190995.6725483807,12320.0,3163.518310546875,Standard,0.0,5.7430003958203075,3163.518310546875
12321,-165371.20041559645,3190995.6725483807,12321.0,3171.68212890625,Standard,0.0,6.49955418265741,3171.68212890625
12322,-165071.20041559645,3190995.6725483807,12322.0,3154.206787109375,Standard,0.0,7.125909292258383,3154.206787109375
12323,-164771.20041559645,3190995.6725483807,12323.0,3151.573974609375,Standard,0.0,7.1869461559907535,3151.573974609375
12324,-164471.20041559645,3190995.6725483807,12324.0,3161.779296875,Standard,0.0,7.234306336746521,3161.779296875
12325,-164171.20041559645,3190995.6725483807,12325.0,3188.71142578125,Standard,0.0,7.2529284716927505,3188.71142578125
12326,-163871.20041559645,3190995.6725483807,12326.0,3198.160888671875,Standard,0.0,7.221896231571718,3198.160888671875
12327,-163571.20041559645,3190995.6725483807,12327.0,3175.408447265625,Standard,0.0,7.223720450395117,3175.408447265625
12328,-163271.20041559645,3190995.6725483807,12328.0,3164.120849609375,Standard,0.0,7.21811518766559,3164.120849609375
12329,-162971.20041559645,3190995.6725483807,12329.0,3166.195068359375,Standard,0.0,7.220900357599,3166.195068359375
12330,-162671.20041559645,3190995.6725483807,12330.0,3138.08740234375,Standard,0.0,7.235307082672099,3138.08740234375
12331,-162371.20041559645,3190995.6725483807,12331.0,3092.392578125,Standard,0.0,7.229689105579847,3092.392578125
12332,-162071.20041559645,3190995.6725483807,12332.0,3055.32568359375,Standard,0.0,7.219583119707883,3055.32568359375
12333,-161771.20041559645,3190995.6725483807,12333.0,3033.037841796875,Standard,0.0,7.219333246825134,3033.037841796875
12334,-161471.20041559645,3190995.6725483807,12334.0,3032.944091796875,Standard,0.0,7.274218605436442,3032.944091796875
12335,-161171.20041559645,3190995.6725483807,12335.0,3040.978759765625,Standard,0.0,7.262993141271789,3040.978759765625
12336,-160871.20041559645,3190995.6725483807,12336.0,3033.98046875,Standard,0.0,7.236840515465915,3033.98046875
12337,-160571.20041559645,3190995.6725483807,12337.0,3053.558349609375,Standard,0.0,7.237973671694638,3053.558349609375
12338,-160271.20041559645,3190995.6725483807,12338.0,3085.08251953125,Standard,0.0,7.178860764595367,3085.08251953125
12339,-159971.20041559645,3190995.6725483807,12339.0,3085.08251953125,Standard,0.0,7.433231407969166,3085.08251953125
12340,-159671.20041559645,3190995.6725483807,12340.0,3047.58154296875,Standard,0.0,7.758355661796008,3047.58154296875
12341,-159371.20041559645,3190995.6725483807,12341.0,2922.832275390625,Standard,0.0,7.597515823264429,2922.832275390625
12342,-159071.20041559645,3190995.6725483807,12342.0,2783.100830078125,Standard,0.0,7.447424725043226,2783.100830078125
12343,-158771.20041559645,3190995.6725483807,12343.0,2690.8115234375,Standard,0.0,7.460521226590849,2690.8115234375
12344,-158471.20041559645,3190995.6725483807,12344.0,2608.8837890625,Standard,0.0,7.408157213500223,2608.8837890625
12345,-158171.20041559645,3190995.6725483807,12345.0,2517.6767578125,Standard,0.0,7.3211279620544785,2517.6767578125
12346,-157871.20041559645,3190995.6725483807,12346.0,2444.486572265625,Standard,0.0,7.315252505945038,2444.486572265625
12347,-157571.20041559645,3190995.6725483807,12347.0,2408.175048828125,Standard,0.0,7.461486617402724,2408.175048828125
12348,-157271.20041559645,3190995.6725483807,12348.0,2474.570556640625,Standard,0.0,7.405305998013045,2474.570556640625
12349,-156971.20041559645,3190995.6725483807,12349.0,2442.83935546875,Standard,0.0,7.348593959904238,2442.83935546875
12350,-156671.20041559645,3190995.6725483807,12350.0,2410.914306640625,Standard,0.0,7.350317335688974,2410.914306640625
12351,-156371.20041559645,3190995.6725483807,12351.0,2418.158203125,Standard,0.0,7.72811743452784,2418.158203125
12352,-156071.20041559645,3190995.6725483807,12352.0,2540.22802734375,Standard,0.0,7.573200962630531,2540.22802734375
12353,-155771.20041559645,3190995.6725483807,12353.0,2637.42236328125,Standard,0.0,7.451867497276368,2637.42236328125
12354,-155471.20041559645,3190995.6725483807,12354.0,2626.75,Standard,0.0,7.396715156547678,2626.75
12355,-155171.20041559645,3190995.6725483807,12355.0,2583.9296875,Standard,0.0,7.403385991804527,2583.9296875
12356,-154871.20041559645,3190995.6725483807,12356.0,2643.57421875,Standard,0.0,7.453441599911028,2643.57421875
12357,-154571.20041559645,3190995.6725483807,12357.0,2699.87060546875,Standard,0.0,7.522004247763762,2699.87060546875
12358,-154271.20041559645,3190995.6725483807,12358.0,2759.53662109375,Standard,0.0,7.580101048515879,2759.53662109375
12359,-153971.20041559645,3190995.6725483807,12359.0,2874.890380859375,Standard,0.0,7.431364978202523,2874.890380859375
12360,-153671.20041559645,3190995.6725483807,12360.0,2999.044677734375,Standard,0.0,7.143802490981456,2999.044677734375
12361,-153371.20041559645,3190995.6725483807,12361.0,3005.321533203125,Standard,0.0,7.24382767709089,3005.321533203125
12362,-153071.20041559645,3190995.6725483807,12362.0,2971.535400390625,Standard,0.0,7.399852841682991,2971.535400390625
12363,-152771.20041559645,3190995.6725483807,12363.0,2923.009521484375,Standard,0.0,7.350033694258563,2923.009521484375
12364,-152471.20041559645,3190995.6725483807,12364.0,2875.328369140625,Standard,0.0,7.350033694258563,2875.328369140625
12365,-152171.20041559645,3190995.6725483807,12365.0,2831.215576171875,Standard,0.0,7.331845103678086,2831.215576171875
12366,-151871.20041559645,3190995.6725483807,12366.0,2822.943115234375,Standard,0.0,7.279098957700429,2822.943115234375
12367,-151571.20041559645,3190995.6725483807,12367.0,2874.913818359375,Standard,0.0,7.3540215584934066,2874.913818359375
12368,-151271.20041559645,3190995.6725483807,12368.0,2948.085693359375,Standard,0.0,7.421585938206941,2948.085693359375
12369,-150971.20041559645,3190995.6725483807,12369.0,3001.234375,Standard,0.0,7.432385802276945,3001.234375
12370,-150671.20041559645,3190995.6725483807,12370.0,3025.745361328125,Standard,0.0,7.0865933710276865,3025.745361328125
12371,-150371.20041559645,3190995.6725483807,12371.0,2967.512939453125,Standard,0.0,5.900563944619727,2967.512939453125
12372,-150071.20041559645,3190995.6725483807,12372.0,2910.706298828125,Standard,0.0,5.094150781045731,2910.706298828125
12373,-149771.20041559645,3190995.6725483807,12373.0,2855.43115234375,Standard,0.0,4.935204375182458,2855.43115234375
12374,-149471.20041559645,3190995.6725483807,12374.0,2821.47705078125,Standard,0.0,5.466616983063593,2821.47705078125
12375,-149171.20041559645,3190995.6725483807,12375.0,2858.8232421875,Standard,0.0,6.475012664267683,2858.8232421875
12376,-148871.20041559645,3190995.6725483807,12376.0,2810.989501953125,Standard,0.0,7.732683899685572,2810.989501953125
12377,-148571.20041559645,3190995.6725483807,12377.0,2716.407470703125,Standard,0.0,7.672340742987203,2716.407470703125
12378,-148271.20041559645,3190995.6725483807,12378.0,2668.029052734375,Standard,0.0,7.633781384871845,2668.029052734375
12379,-147971.20041559645,3190995.6725483807,12379.0,2797.292236328125,Standard,0.0,7.8002670203866575,2797.292236328125
12380,-147671.20041559645,3190995.6725483807,12380.0,2813.2255859375,Standard,0.0,7.695225375906308,2813.2255859375
12381,-147371.20041559645,3190995.6725483807,12381.0,2680.718017578125,Standard,0.0,7.648001574284432,2680.718017578125
12382,-147071.20041559645,3190995.6725483807,12382.0,2573.6787109375,Standard,0.0,7.670040609360083,2573.6787109375
12383,-146771.20041559645,3190995.6725483807,12383.0,2460.87158203125,Standard,0.0,7.503980498614696,2460.87158203125
12384,-146471.20041559645,3190995.6725483807,12384.0,2423.91455078125,Standard,0.0,7.150820391893995,2423.91455078125
12385,-146171.20041559645,3190995.6725483807,12385.0,2418.456298828125,Standard,0.0,7.280630762307682,2418.456298828125
12386,-145871.20041559645,3190995.6725483807,12386.0,2347.66748046875,Standard,0.0,7.4542871676229945,2347.66748046875
12387,-145571.20041559645,3190995.6725483807,12387.0,2270.615478515625,Standard,0.0,6.913420580533843,2270.615478515625
12388,-145271.20041559645,3190995.6725483807,12388.0,2327.47998046875,Standard,0.0,6.098009270148583,2327.47998046875
12389,-144971.20041559645,3190995.6725483807,12389.0,2395.83349609375,Standard,0.0,5.5120503288547615,2395.83349609375
12390,-144671.20041559645,3190995.6725483807,12390.0,2425.13037109375,Standard,0.0,5.0584101893598525,2425.13037109375
12391,-144371.20041559645,3190995.6725483807,12391.0,2307.643310546875,Standard,0.0,8.788209092975912,2307.643310546875
12392,-144071.20041559645,3190995.6725483807,12392.0,2205.87890625,Standard,0.0,3.4792481093193133,2205.87890625
12393,-143771.20041559645,3190995.6725483807,12393.0,2129.309814453125,Standard,0.0,3.2951163080493613,2129.309814453125
12394,-143471.20041559645,3190995.6725483807,12394.0,2067.80419921875,Standard,0.0,1.5,2067.80419921875
12395,-143171.20041559645,3190995.6725483807,12395.0,2003.3973388671875,Standard,42.0,1.5,2003.3973388671875
12396,-142871.20041559645,3190995.6725483807,12396.0,1922.5777587890625,Standard,13.0,1.5,1922.5777587890625
12397,-142571.20041559645,3190995.6725483807,12397.0,1927.617431640625,Standard,0.0,3.2421220150455268,1927.617431640625
12398,-142271.20041559645,3190995.6725483807,12398.0,2001.8765869140625,Standard,0.0,8.085081740044929,2001.8765869140625
12399,-141971.20041559645,3190995.6725483807,12399.0,2073.544921875,Standard,0.0,8.069487622036862,2073.544921875
12400,-141671.20041559645,3190995.6725483807,12400.0,2175.539306640625,Standard,0.0,8.915194373891312,2175.539306640625
12401,-141371.20041559645,3190995.6725483807,12401.0,2303.08984375,Standard,0.0,10.179254326150962,2303.08984375
12402,-141071.20041559645,3190995.6725483807,12402.0,2378.138916015625,Standard,0.0,7.443889197567012,2378.138916015625
12403,-140771.20041559645,3190995.6725483807,12403.0,2281.36279296875,Standard,0.0,7.605978317851077,2281.36279296875
12404,-140471.20041559645,3190995.6725483807,12404.0,2169.497802734375,Standard,0.0,11.52056665599548,2169.497802734375
12405,-140171.20041559645,3190995.6725483807,12405.0,2119.675537109375,Standard,0.0,11.01287171939698,2119.675537109375
12406,-139871.20041559645,3190995.6725483807,12406.0,2057.1220703125,Standard,0.0,5.6011416564190375,2057.1220703125
12407,-139571.20041559645,3190995.6725483807,12407.0,1963.7210693359373,Standard,0.0,4.169791719179564,1963.7210693359373
12408,-139271.20041559645,3190995.6725483807,12408.0,1879.1026611328125,Standard,23.0,1.5,1879.1026611328125
12409,-138971.20041559645,3190995.6725483807,12409.0,1859.496826171875,Standard,17.0,1.5,1859.496826171875
12410,-138671.20041559645,3190995.6725483807,12410.0,1902.5311279296875,Standard,0.0,3.2816984820372035,1902.5311279296875
12411,-138371.20041559645,3190995.6725483807,12411.0,1960.8602294921875,Standard,0.0,4.157172021971814,1960.8602294921875
12412,-138071.20041559645,3190995.6725483807,12412.0,2061.482177734375,Standard,0.0,5.338918076497634,2061.482177734375
12413,-137771.20041559645,3190995.6725483807,12413.0,2085.882568359375,Standard,0.0,4.953340187445856,2085.882568359375
12414,-137471.20041559645,3190995.6725483807,12414.0,2161.953369140625,Standard,0.0,3.7879321395008905,2161.953369140625
12415,-137171.20041559645,3190995.6725483807,12415.0,2238.531982421875,Standard,0.0,1.5,2238.531982421875
12416,-136871.20041559645,3190995.6725483807,12416.0,2181.59619140625,Standard,0.0,3.8915860127021102,2181.59619140625
12417,-136571.20041559645,3190995.6725483807,12417.0,2093.93115234375,Standard,0.0,7.794516068512921,2093.93115234375
12418,-136271.20041559645,3190995.6725483807,12418.0,2018.7161865234373,Standard,0.0,1.5,2018.7161865234373
12419,-135971.20041559645,3190995.6725483807,12419.0,2015.21923828125,Standard,0.0,1.5,2015.21923828125
12420,-135671.20041559645,3190995.6725483807,12420.0,2090.1396484375,Standard,0.0,4.286166261254995,2090.1396484375
12421,-135371.20041559645,3190995.6725483807,12421.0,2144.283203125,Standard,0.0,5.248143327613271,2144.283203125
12422,-135071.20041559645,3190995.6725483807,12422.0,2118.558349609375,Standard,0.0,6.143999897723129,2118.558349609375
12423,-134771.20041559645,3190995.6725483807,12423.0,2215.62158203125,Standard,0.0,7.227216601018765,2215.62158203125
12424,-134471.20041559645,3190995.6725483807,12424.0,2264.988525390625,Standard,0.0,7.50346125270432,2264.988525390625
12425,-134171.20041559645,3190995.6725483807,12425.0,2168.949462890625,Standard,0.0,6.537761852627418,2168.949462890625
12426,-133871.20041559645,3190995.6725483807,12426.0,2046.9913330078125,Standard,0.0,5.11387286861591,2046.9913330078125
12427,-133571.20041559645,3190995.6725483807,12427.0,1944.2576904296875,Standard,0.0,7.648667299737122,1944.2576904296875
12428,-133271.20041559645,3190995.6725483807,12428.0,1963.96044921875,Standard,0.0,1.5,1963.96044921875
12429,-132971.20041559645,3190995.6725483807,12429.0,2007.2322998046875,Standard,0.0,1.5,2007.2322998046875
12430,-132671.20041559645,3190995.6725483807,12430.0,2010.0863037109373,Standard,0.0,1.5,2010.0863037109373
12431,-132371.20041559645,3190995.6725483807,12431.0,2083.0888671875,Standard,0.0,3.9598146256142464,2083.0888671875
12432,-132071.20041559645,3190995.6725483807,12432.0,2090.744140625,Standard,0.0,3.24976689250565,2090.744140625
12433,-131771.20041559645,3190995.6725483807,12433.0,2136.75634765625,Standard,0.0,1.5,2136.75634765625
12434,-131471.20041559645,3190995.6725483807,12434.0,2227.76806640625,Standard,0.0,3.4456100789228032,2227.76806640625
12435,-131171.20041559645,3190995.6725483807,12435.0,2317.21484375,Standard,0.0,4.673375088687038,2317.21484375
12436,-175871.20041559645,3191295.6725483807,12436.0,3266.47998046875,Standard,0.0,7.117455601431417,3266.47998046875
12437,-175571.20041559645,3191295.6725483807,12437.0,3232.52392578125,Standard,0.0,6.53895197934138,3232.52392578125
12438,-175271.20041559645,3191295.6725483807,12438.0,3200.8974609375,Standard,0.0,5.961098851556269,3200.8974609375
12439,-174971.20041559645,3191295.6725483807,12439.0,3181.71044921875,Standard,0.0,5.79479366477031,3181.71044921875
12440,-174671.20041559645,3191295.6725483807,12440.0,3167.4794921875,Standard,0.0,5.8807664294707624,3167.4794921875
12441,-174371.20041559645,3191295.6725483807,12441.0,3168.313720703125,Standard,0.0,6.40821704021022,3168.313720703125
12442,-174071.20041559645,3191295.6725483807,12442.0,3153.25634765625,Standard,0.0,6.792210272173116,3153.25634765625
12443,-173771.20041559645,3191295.6725483807,12443.0,3119.386474609375,Standard,0.0,6.944420971933467,3119.386474609375
12444,-173471.20041559645,3191295.6725483807,12444.0,3113.90234375,Standard,4.0,7.119982567044874,3113.90234375
12445,-173171.20041559645,3191295.6725483807,12445.0,3156.6953125,Standard,0.0,7.272806274319813,3156.6953125
12446,-172871.20041559645,3191295.6725483807,12446.0,3179.173095703125,Standard,0.0,7.304216398525357,3179.173095703125
12447,-172571.20041559645,3191295.6725483807,12447.0,3186.27783203125,Standard,0.0,7.288391327811719,3186.27783203125
12448,-172271.20041559645,3191295.6725483807,12448.0,3208.2421875,Standard,0.0,7.251264810855505,3208.2421875
12449,-171971.20041559645,3191295.6725483807,12449.0,3223.349365234375,Standard,0.0,7.207625653426787,3223.349365234375
12450,-171671.20041559645,3191295.6725483807,12450.0,3235.399169921875,Standard,0.0,7.127168738251963,3235.399169921875
12451,-171371.20041559645,3191295.6725483807,12451.0,3228.188720703125,Standard,0.0,7.135420451387626,3228.188720703125
12452,-171071.20041559645,3191295.6725483807,12452.0,3213.14501953125,Standard,0.0,7.004672523807874,3213.14501953125
12453,-170771.20041559645,3191295.6725483807,12453.0,3171.101806640625,Standard,0.0,5.596297465720072,3171.101806640625
12454,-170471.20041559645,3191295.6725483807,12454.0,3117.580322265625,Standard,0.0,4.222833170034795,3117.580322265625
12455,-170171.20041559645,3191295.6725483807,12455.0,3065.820068359375,Standard,0.0,1.5,3065.820068359375
12456,-169871.20041559645,3191295.6725483807,12456.0,3022.63916015625,Standard,0.0,2.9570481161102227,3022.63916015625
12457,-169571.20041559645,3191295.6725483807,12457.0,3030.924560546875,Standard,0.0,1.5,3030.924560546875
12458,-169271.20041559645,3191295.6725483807,12458.0,3058.932373046875,Standard,4.0,1.5,3058.932373046875
12459,-168971.20041559645,3191295.6725483807,12459.0,3044.819091796875,Standard,112.0,1.5,3044.819091796875
12460,-168671.20041559645,3191295.6725483807,12460.0,2988.091552734375,Standard,0.0,3.125378515339301,2988.091552734375
12461,-168371.20041559645,3191295.6725483807,12461.0,2970.551513671875,Standard,0.0,1.5,2970.551513671875
