ID,residential_area,n_residential_area,admin_0,admin_1,admin_2,admin_3,OSM,urban_percentage,n_buildings,area,extension,population_facebook,population_worldpop,population_density,building_density,night_lights,schools,hospitals,distance_road,distance_grid,distance_official_substations,distance_substations,grid_buildings,lights_build,centroid,Existing_Voltage:
22,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,398.0,0.6158761280537551,2.042866339388574,725.1687984325413,664.579345703125,1079.0795671903668,646.233847799442,100.0,0,0,0.12258965279132479,0.13566276849255418,1.320468538925522,0,84.44864202105997,100.0,POINT (-135881.5798366715 3179812.50119667),0.0
23,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,"['village', 'Ha Ntlane', 'village', 'Liphakoeng']",0.0,992.0,1.659352134674358,2.9444636256262093,1327.2786492522876,1260.25830078125,759.4881607384506,597.8236802610173,37.5,0,0,0.21852311355185142,0.2722658481650645,5.513374247458043,0,0.0,29.762089620492056,POINT (-134290.6479523999 3175497.591154397),0.0
24,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,1126.0,1.2750637686918647,3.2447419102814155,1674.4806800169588,1452.234375,1138.9503887244018,883.0930873011985,100.0,0,0,0.9066214983141613,0.17360483481578884,3.24100507475797,0,21.401425302199627,100.0,POINT (-140584.0194281989 3177015.651200726),0.0
25,0,0,['Lesotho'],['Butha-Buthe'],"['Likila', 'Ngoajane']",0,"['village', 'Ha Maloi']",0.0,525.0,0.768150151289839,2.3010621398637934,813.0680467273946,767.1387939453125,998.6833858682079,683.4601270577718,42.857142857142854,0,0,0.8704942485033984,0.9894826881406459,5.469138802586457,0,0.0,38.8114457942322,POINT (-135786.1908038454 3174919.371500548),0.0
26,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,50.0,0.09809831391106894,0.739370087323025,52.73954897691208,71.02392578125,724.0076098110796,509.69275624173844,100.0,0,0,0.7288555140686492,1.1158744732913322,2.2267003881107645,0,0.0,100.0,POINT (-141088.8498358607 3179013.012022907),
27,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,301.0,0.37353790767393336,1.4395018633389212,470.2609783774661,399.8980712890625,1070.5689116782742,805.8084435776924,100.0,0,0,2.2429055853727653,0.9178602092407908,4.117501215460816,0,0.0,100.0,POINT (-138919.4869061623 3176506.669753754),
28,0,0,['Lesotho'],['Butha-Buthe'],"['Likila', 'Ngoajane']",0,No OSM location found,0.0,531.0,0.6615103340510371,2.409384798146853,714.0636902034837,688.6135864257812,1040.9717747094985,802.7085484034662,40.0,0,0,0.03481077802440556,1.465691726647006,2.870926429987996,0,0.0,46.25562478975625,POINT (-141953.6353896101 3177255.333763497),
29,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,379.0,0.4782827731661866,1.7918366999029498,562.5551890870622,557.5931396484375,1165.823171838751,792.4182539359633,100.0,0,0,1.832342833588287,0.7901966164960524,3.2814289107327137,0,21.239836377775458,100.0,POINT (-139850.3909645024 3176294.430513456),0.0
3,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,664.0,1.292510651117734,2.3890197271682747,875.3609964168863,998.3621826171875,772.4208552972669,513.7288419447746,14.285714285714286,0,0,0.5337430048452293,0.8271262188735945,3.7898391466677457,0,0.0,1.4618145496352872,POINT (-138025.4928329379 3186222.072039598),0.0
30,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,677.0,0.8517803758772431,1.9012424359823723,865.8075957043068,819.820068359375,962.4782298078277,794.8058198720088,80.0,0,0,0.050915907500577624,0.00546165697486193,5.49744536328294,0,74.73329086039155,100.0,POINT (-132807.4821231109 3176832.273832974),0.0
31,0,0,['Lesotho'],['Butha-Buthe'],"['Tsa-le-Moleka', 'Likila']",0,No OSM location found,0.0,551.0,0.9569216825565884,2.689389753706497,958.1018064139028,911.4056396484375,952.4349340830624,575.8046975463075,71.42857142857143,0,0,2.103757001784493,1.7222145307647352,3.8343742917647257,0,0.0,60.50678088484042,POINT (-133362.5960102668 3179548.82124753),
32,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,155.0,0.38957476815367914,1.4115196442707598,188.98338383393502,258.0140380859375,662.296583807903,397.8697099265313,100.0,0,0,0.2094833552865876,1.0040372310989016,2.938640107629829,0,0.0,100.0,POINT (-139938.8079810695 3179081.322767969),
33,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,101.0,0.2117071799768357,0.9651672168720485,118.66398519805222,170.74700927734375,806.5244140327519,477.0740416600471,100.0,0,0,0.00740450889980835,1.3215612320560015,3.234336579315572,0,0.0,100.0,POINT (-141442.7969640337 3177789.93084071),
34,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,325.0,0.512916033280103,1.753619210808471,544.9753394280913,526.816650390625,1027.1011553716255,633.631976605648,100.0,0,0,1.3598515930510846,0.6531175548176474,4.552173638716173,0,34.04786910708616,100.0,POINT (-132918.2453887794 3178511.154166816),0.0
35,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,194.0,0.46322408434962925,1.3427213388137047,221.81284680698877,237.91522216796875,513.607194025768,418.8037853696181,100.0,0,0,0.6030731914199874,13.794972106828636,14.92056191409354,0,0.0,100.0,POINT (-155806.9718364266 3211297.442499569),
36,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,"['village', None]",0.0,369.0,0.7659605661083235,2.356727895078966,417.8335021247929,429.29656982421875,560.4682392533336,481.7480381200399,0.0,0,0,0.9202055692037966,10.23755993385531,11.122584667865867,0,0.0,0.0,POINT (-149265.7228191992 3211514.410533074),
37,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,282.0,0.5353265163501066,1.4736488736884377,257.92191489184745,402.138671875,751.2026017631433,526.781303348647,25.0,0,0,0.1221163225294543,12.816780025597364,13.838971673981359,0,0.0,3.1585708832317074,POINT (-152606.3653593268 3210147.098226454),
38,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,205.0,0.1365527176479744,0.9380977211200269,113.4856425524129,177.0045623779297,1296.2361015343392,1501.251703598306,0.0,0,0,2.583562446520035,10.351431648175069,11.106064930189554,0,0.0,0.0,POINT (-147646.8369940507 3211054.738351567),
39,0,0,['Lesotho'],['Butha-Buthe'],"['Likila', 'Ngoajane']",0,"['village', 'Phoku']",0.0,1026.0,2.7453878835680725,3.89334160507219,1347.7894386939076,1300.064453125,473.5449081371181,373.7176834431673,0.0,0,0,0.07954651453299097,0.43630930939423873,6.671613068800597,0,0.0,0.0,POINT (-138284.9240275414 3169331.98295343),0.0
4,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,211.0,0.16531167702552346,0.740378189548769,294.03098297670607,231.98658752441406,1403.328498618983,1276.3768645781897,33.333333333333336,0,0,1.724976566939685,1.4543772422432137,2.784140143663042,0,0.0,43.306438273023915,POINT (-139539.6572554219 3186895.770033028),
40,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,"['village', 'Ha Seboche']",0.0,1195.0,1.8480725076045241,3.294479314343643,1973.3381242194605,1733.02978515625,937.749886990423,646.6196510595581,100.0,0,0,1.5312157346368358,0.3428744876053057,3.2784621002125673,0,81.1727151130092,100.0,POINT (-137528.1242657126 3176963.653575116),0.0
41,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,"['village', None]",0.0,526.0,0.8118380629008176,1.8306638100224886,985.2617148868574,715.673095703125,881.5466142914254,647.9124643657678,100.0,0,0,0.14784865267430466,15.505080501586383,16.687068327545862,0,0.0,100.0,POINT (-158774.1446862108 3212037.936573806),
42,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,116.0,0.23793976945384646,1.2006584070773991,72.2181361697173,171.70774841308594,721.6437538256603,487.5183340147797,0.0,0,0,0.8287422202608368,4.890861005663719,5.680906720140844,0,0.0,0.0,POINT (-146942.7203951176 3216469.740706715),
43,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,"['village', 'Laoti']",0.0,210.0,0.1942319868069722,0.8483083016061337,128.96095744592373,183.91180419921875,946.866719651024,1081.1813412005,0.0,0,0,0.5371466737643953,7.88380617788822,8.768107946635148,0,0.0,0.0,POINT (-148503.0225411438 3213743.606852295),
44,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,125.0,0.225153841875486,0.7986075358722343,108.32720425457595,136.8901824951172,607.9851063381802,555.1759586191168,0.0,0,0,0.18102076703504763,8.196155817403262,9.131158128214771,0,0.0,0.0,POINT (-149172.1498956151 3213634.399671308),
45,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,222.0,0.2877400075448955,1.1469111299769976,128.96095744592373,279.1882629394531,970.2796122151764,771.5298331093628,0.0,0,0,1.0909660978024218,10.665025547704726,11.743214284474286,0,0.0,0.0,POINT (-152554.8931867287 3212662.015913076),
46,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,"['village', 'Rakotoane']",0.0,176.0,0.28462686767497736,1.056308564069798,206.33753191347796,175.7169647216797,617.3590222070509,618.3534303619533,0.0,0,0,0.8186406948387328,9.667126726495216,10.702553641714385,0,0.0,0.0,POINT (-151217.8700828113 3212981.545123793),
47,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,188.0,0.2860355851609999,1.14794381887359,180.5453404242932,240.08071899414062,839.3386398374425,657.2608785518105,100.0,0,0,1.0382873315253214,14.75759854583429,15.820496463410297,0,0.0,100.0,POINT (-154600.0491943241 3209099.262793705),
48,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,136.0,0.5309467208781895,1.541796271757466,402.358187231282,274.00634765625,516.0712683243275,256.14622833540636,100.0,0,0,0.7560282819256666,16.259325943236437,17.37243690802522,0,0.0,100.0,POINT (-157052.8370017209 3209099.47120025),
49,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,50.0,0.026579707935900646,0.2988697495788847,20.633753191347797,42.342350006103516,1593.0329297904964,1881.1342893826934,0.0,0,0,2.356718308650788,12.199321900427929,12.376089439990297,0,0.0,0.0,POINT (-150053.9975995799 3208072.313673312),
5,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,267.0,0.3557290872392539,1.3604189296467668,330.3657526409925,347.0903015136719,975.7152675013842,750.5711778368659,80.0,0,0,1.7075798513151788,1.231230455906803,3.350701708500383,0,0.0,95.54851107949,POINT (-138501.1298482181 3183868.15656344),
50,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,418.0,0.6758814677583874,1.4365302305767917,639.6463489317817,517.8425903320312,766.1736784254432,618.4516367734257,100.0,0,0,0.5116066329157313,15.558721928083894,16.649933291664002,0,0.0,100.0,POINT (-155878.4747558831 3209037.721054623),
51,0,0,['Lesotho'],['Butha-Buthe'],['Butha-Buthe (Butha-Buthe District)'],0,No OSM location found,33.333333333333336,1258.0,1.921147909897917,2.9520884416244964,1560.2492802155257,1521.446533203125,791.9465884768703,654.8168381615374,100.0,0,0,1.881300690969736,1.695930801973875,3.915221172434484,0,0.0,100.0,POINT (-125089.4783856242 3179502.123023701),
52,0,0,['Lesotho'],['Butha-Buthe'],"['Tsa-le-Moleka', 'Butha-Buthe (Butha-Buthe District)']",0,No OSM location found,0.0,583.0,0.9929727524328612,2.0521447811688605,730.4935872756087,810.7565307617188,816.4942379086451,587.1258789041333,100.0,0,0,3.6394152557750425,0.8364019387573527,4.7757235765647374,0,0.0,100.0,POINT (-125597.6495979169 3186711.99228706),
53,0,0,['Lesotho'],['Butha-Buthe'],"['Tsa-le-Moleka', 'Butha-Buthe (Butha-Buthe District)']",0,"['village', 'Ha pokane']",0.0,6203.0,8.460477207328307,7.336777233220939,9162.16748382116,8355.380859375,987.5779645310936,733.1737735345564,100.0,0,0,0.0922013320807316,0.02940840674287044,5.69079908507193,0,46.223891443165485,100.0,POINT (-127721.2740321214 3179708.872843738),0.0
54,0,0,['Lesotho'],['Butha-Buthe'],['Butha-Buthe (Butha-Buthe District)'],0,No OSM location found,0.0,161.0,0.4549172277883036,1.5700509464125108,216.45671197794215,259.997802734375,571.5277128510186,353.9105361710363,100.0,0,0,2.432952516488469,2.2809610372758704,4.412882994545032,0,0.0,100.0,POINT (-124903.7229935252 3178818.981044277),
55,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,122.0,0.184505346184912,0.8853959866828698,160.86519106991807,160.04742431640625,867.4405789629861,661.2274523348018,0.0,0,0,3.28740783091809,3.3540000163115833,3.37408954932638,0,0.0,0.0,POINT (-142430.6252648208 3171078.71683525),
56,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,129.0,0.29613101891795296,0.8959112086720201,117.38811240237264,141.48910522460938,477.7922479772739,435.61799257423,0.0,0,0,2.604951253493469,1.414931061823276,3.8123803023743843,0,0.0,0.0,POINT (-140144.8097780698 3171504.079137121),
57,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,240.0,0.48632994403834884,1.627560461536974,360.8597529406269,392.0588684082031,806.1581920139548,493.4921300693653,0.0,0,0,0.2550500285787496,12.645314593274586,12.667660041953802,0,0.0,0.0,POINT (-153732.2383901409 3168470.911006738),
58,0,0,['Lesotho'],['Butha-Buthe'],"['Likila', 'Ngoajane']",0,No OSM location found,0.0,316.0,0.572465462275637,1.7793906943207833,489.11699028396265,512.6322631835938,895.4815564694554,551.9983664059873,0.0,0,0,0.06540631418129539,0.6611286784389049,6.757155976843103,0,0.0,0.0,POINT (-136790.6565831578 3170939.898968579),0.0
59,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,"['village', 'Ha Kopialena']",0.0,332.0,0.6795708417265839,2.274708254504537,343.46892147360876,476.9502258300781,701.8403329640983,488.5436213779986,0.0,0,0,4.152078799174005,6.345411997237108,6.3699943541505615,0,0.0,0.0,POINT (-148786.0804298699 3173083.109136302),
6,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,191.0,0.25016368111520054,1.1285940340663567,206.56323349290574,289.3692626953125,1156.719718087526,763.5001177970529,0.0,0,0,2.5168916980220324,1.0209341460454586,4.3404302082544985,0,0.0,0.0,POINT (-136461.3935668989 3184506.191620782),
60,0,0,['Lesotho'],"['Leribe', 'Butha-Buthe']","['Sephokong', 'Maisa-Phoka', 'Tsa-le-Moleka', 'Butha-Buthe (Leribe District)', 'Butha-Buthe (Butha-Buthe District)']",0,"['town', 'Butha-Buthe']",90.10864644635582,29844.0,38.13502013237435,20.485941810595975,38125.48838637146,37405.0703125,980.8588059652113,782.5877604471023,97.6,1,0,0.22376331236676572,0.07989941498069218,2.370382750880215,0,72.0103787668828,99.81604512112156,POINT (-121105.9173374509 3184288.49528553),0.0
61,0,0,['Lesotho'],['Butha-Buthe'],"['Likila', 'Ngoajane']",0,"['village', 'Qholaqhoe']",0.0,1876.0,3.128849850794901,4.9933836333412875,2919.6744165398572,2412.816650390625,771.1513065344558,599.5813444110756,36.8421052631579,0,0,2.7175343454201926,0.6736109939602812,4.198915912320124,0,47.26689040472283,41.40687952373749,POINT (-138584.5757602789 3173111.838382846),0.0
62,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,630.0,1.2498721520036047,2.796893190898484,643.460764279672,726.7865600585938,581.48872178128,504.0515535849646,0.0,0,0,2.8964934853039987,4.4143315988010094,4.436234438234877,0,0.0,0.0,POINT (-146548.5380004733 3172498.832115288),
63,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,16.0,0.05727969683497219,0.3650236768378837,4.347707866754542,17.872243881225586,312.0170822956183,279.3310873501548,0.0,0,0,0.45415138564253293,11.985370839269883,12.008879858668852,0,0.0,0.0,POINT (-152440.8239013534 3167618.496868914),
64,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,132.0,0.3994856594626604,1.4883543685410279,104.344988802109,181.7479248046875,454.954816273387,330.4248772723165,0.0,0,0,2.379107242243189,16.860838892997204,20.40409635499587,0,0.0,0.0,POINT (-161284.1793860821 3166332.21525882),
65,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,391.0,0.5880553103299956,1.7864946122826946,573.8974384115994,444.72039794921875,756.2560700279325,664.9034421278924,0.0,0,0,0.19898325470045855,7.325718128067249,7.482765480111001,0,0.0,0.0,POINT (-144903.7598347574 3167342.431320829),
66,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,33.0,0.026356992664373642,0.29941728673924456,26.086247200527247,38.50691223144531,1460.9751849077431,1252.0396549112227,0.0,0,0,0.19660641256068795,12.160368884704454,12.184024693033331,0,0.0,0.0,POINT (-152466.9722189755 3167351.448356923),
67,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,224.0,0.33077636344394984,1.258396472788072,173.90831467018165,194.50929260253906,588.0386693213608,677.1946993665914,0.0,0,0,0.766155900617722,8.57095897950452,8.595758959397383,0,0.0,0.0,POINT (-146208.0999529925 3166664.825238677),
68,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,125.0,0.2921749152315691,1.16192359951138,152.16977533640897,153.06320190429688,523.8752333785519,427.82591346327166,0.0,0,0,0.23211540588077628,7.639941767890147,7.665040665998789,0,0.0,0.0,POINT (-147286.6358580761 3168412.409108404),
69,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,127.0,0.2168830048810295,1.484542991093459,186.9514382704453,167.9979705810547,774.6018212593904,585.5691646732092,0.0,0,0,0.053502856496867555,7.584659554451281,7.6096814575990654,0,0.0,0.0,POINT (-146242.9278016716 3167788.584893963),
7,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,159.0,0.20665991108555573,0.9669974959559805,190.86221701996706,190.0156707763672,919.4607206508574,769.3799884302434,100.0,0,0,2.404751695970674,2.006341586404347,2.5240486901038692,0,0.0,100.0,POINT (-140936.1483197845 3187485.914036861),
70,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,133.0,0.11583895535806467,0.7019388676324736,104.344988802109,131.0075225830078,1130.9453040046524,1148.1457130624976,0.0,0,0,0.09367994609754694,8.703918036622126,8.728872339258277,0,0.0,0.0,POINT (-148361.7495973023 3167924.42018267),
71,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,122.0,0.25779365131225146,0.9005840220380359,99.9972809353545,131.3191680908203,509.3964394482335,473.24672030898085,0.0,0,0,2.6150514610228313,12.267563660473044,12.723107003334443,0,0.0,0.0,POINT (-154710.1767947565 3170660.683258085),
72,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,204.0,0.4103707759182022,1.3020652106060322,313.03496640632693,259.8494567871094,633.2065342754921,497.1114220878697,0.0,0,0,2.8494480681302004,3.0334197748228657,3.7320553767756266,0,0.0,0.0,POINT (-141658.5485620308 3170829.723340753),
73,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,204.0,0.4103707759182022,1.3020652106060322,313.03496640632693,259.8494567871094,633.2065342754921,497.1114220878697,0.0,0,0,2.8494480681302004,3.0334197748228657,3.7320553767756266,0,0.0,0.0,POINT (-141658.5485620308 3170829.723340753),
74,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,127.0,0.2144687608158774,0.9453843973111064,113.0404045356181,123.97393035888672,578.0512270750658,592.1608327332585,0.0,0,0,2.8510535054205737,3.9552630565802755,3.9768614339479216,0,0.0,0.0,POINT (-142832.2135490272 3170482.308894211),
75,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,79.0,0.23815811709913332,0.9984631379857413,60.86791013456357,111.38639831542969,467.69935735201125,331.7123974704429,0.0,0,0,0.023070446179392693,11.404437693499105,11.428402123715815,0,0.0,0.0,POINT (-151591.6045306498 3167441.596843198),
76,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,400.0,0.6171603129888483,1.4707978129156698,626.0699328126539,459.34857177734375,744.2937630787737,648.1298158380248,0.0,0,0,0.3230921738595532,17.09276455697729,17.794375322643795,0,0.0,0.0,POINT (-158186.2625226487 3165929.561687723),
77,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,122.0,0.25779365131225146,0.9005840220380359,99.9972809353545,131.3191680908203,509.3964394482335,473.24672030898085,0.0,0,0,2.6150514610228313,12.267563660473044,12.723107003334443,0,0.0,0.0,POINT (-154710.1767947565 3170660.683258085),
78,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,458.0,0.7586114108421316,2.098158525884316,730.4149216147628,578.2343139648438,762.2272822431554,603.734657104058,0.0,0,0,0.08945177126880656,18.2393443309853,19.32332380929745,0,0.0,0.0,POINT (-159307.7232151279 3164803.62609828),
79,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,"['village', 'Makhunoane']",0.0,378.0,0.5350706618754499,1.5247469352502487,539.1157754775628,421.5634460449219,787.8649981804656,706.4487495447624,0.0,0,0,1.5987686032684398,4.039608389738208,5.087480465950398,0,0.0,0.0,POINT (-141968.6285927801 3169397.685431785),
8,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,301.0,0.4096529955182373,1.3270170126402707,263.0803531896844,390.2789611816406,952.7062305205719,734.7682143010225,50.0,0,0,2.9342062960379973,2.746426363976206,3.2057654751656073,0,0.0,23.489712324102044,POINT (-141443.6839294076 3188260.077709696),
80,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,133.0,0.16045472333367616,0.8670655096695091,147.82206746965443,164.47467041015625,1025.0534667534862,828.8942652278159,100.0,0,0,5.824258924837024,13.336586395919651,20.043909070828946,0,0.0,100.0,POINT (-162806.6954397288 3170252.025629847),
81,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,250.0,0.33382631682610864,1.7558309978641318,282.60101133904516,263.0909118652344,788.1071641283435,748.8924251895512,0.0,0,0,0.5360839134234329,3.2507813564224177,6.062543938475885,0,0.0,0.0,POINT (-141007.9564725819 3168590.831733603),
82,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,4.0,0.002545882320322711,0.09614628589758194,4.347707866754542,9.632110595703125,3783.4076299654644,1571.1645302965019,0.0,0,0,1.4450560359914144,2.189215668819319,2.2586042203906835,0,0.0,0.0,POINT (-143758.0136799281 3176367.654127017),
83,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,198.0,0.8045581093859571,1.8125357810286966,278.2533034722906,263.8498229980469,327.94377425319647,246.09782399821268,0.0,0,0,1.8404597799509446,1.6875542258414222,4.821690393761715,0,0.0,0.0,POINT (-139716.573794718 3170559.391175233),
84,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,No OSM location found,0.0,181.0,0.37795883170164407,1.5877713630187396,230.4285169379907,217.2003173828125,574.6666016638227,478.88813494608087,0.0,0,0,3.467529971581135,12.52711735780614,17.016782733241506,0,0.0,0.0,POINT (-159119.6346041183 3170513.335524797),
85,0,0,['Lesotho'],['Butha-Buthe'],"['Likila', 'Ngoajane']",0,"['village', 'Ha Maloi']",0.0,525.0,0.768150151289839,2.3010621398637934,813.0680467273946,767.1387939453125,998.6833858682079,683.4601270577718,42.857142857142854,0,0,0.8704942485033984,0.9894826881406459,5.469138802586457,0,0.0,38.8114457942322,POINT (-135786.1908038454 3174919.371500548),0.0
86,0,0,['Lesotho'],['Butha-Buthe'],['Ngoajane'],0,"['village', 'Mafika Lisiu (Ha Keletso)']",0.0,1090.0,3.1716188718701424,4.927347492850872,1378.2233937611895,1447.1357421875,456.27668413203685,343.673071713463,12.5,0,0,0.6833385110197917,19.222588753460936,22.29119550178769,0,0.0,16.450470052263537,POINT (-162307.5739127949 3164100.823904957),
87,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,154.0,0.17766385081271766,0.7576759918264133,180.5453404242932,125.82579040527344,708.2239286702801,866.8054829135577,0.0,0,0,0.20113028290610302,14.193057778144697,14.747882412727508,0,0.0,0.0,POINT (-159041.2175987598 3201417.280040349),
88,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,122.0,0.12670013449752943,0.9275892062386389,67.05969787188035,122.0665512084961,963.4287421445185,962.9034766524177,0.0,0,0,2.6429767361941967,10.95238436352819,11.625099987969946,0,0.0,0.0,POINT (-151032.938457135 3201923.653492004),
89,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,"['village', 'Ha Lehloara']",0.0,362.0,0.36795871289135235,1.2543550738186648,309.5062978702169,382.9004211425781,1040.6070239071569,983.80602854997,0.0,1,0,1.2151260710829468,12.088611392207065,12.580352341155285,0,0.0,0.0,POINT (-151683.8349484389 3204515.158393508),
9,0,0,['Lesotho'],['Butha-Buthe'],['Likila'],0,No OSM location found,0.0,185.0,0.25888419278983577,1.2051684682410615,303.99597815253645,332.6185607910156,1284.8160299267017,714.6052372157942,0.0,0,0,0.9189663463236234,1.7704265279683185,3.609159366409497,0,0.0,0.0,POINT (-138716.9326694993 3187186.88736042),
90,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,157.0,0.16000217363195615,0.8229497613025121,226.9712851048257,168.67642211914062,1054.2133165461698,981.2366697038636,0.0,0,0,0.06488789202131057,13.570850245483298,14.090683748242432,0,0.0,0.0,POINT (-153233.3062906186 3204486.380462034),
91,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,145.0,0.08905001827089544,0.6269716840537041,113.4856425524129,122.87422943115234,1379.8338486283253,1628.2983745034323,0.0,0,0,1.9494251361949142,12.105537624723247,12.37114045462763,0,0.0,0.0,POINT (-150553.1219271843 3207131.059586893),
92,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,218.0,0.19961402616801188,0.8217192586860196,257.92191489184745,212.45855712890625,1064.3468357783804,1092.1076248244847,100.0,0,0,0.1202263871273537,16.50364653769716,17.002856344937108,0,0.0,100.0,POINT (-155992.392141598 3205512.922007316),
93,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,521.0,0.38521044516018577,1.1070075829114943,608.69571914476,474.1219177246094,1230.8127250481245,1352.507458055421,100.0,0,0,0.20908422159062043,16.118643029529217,16.576436039374887,0,0.0,100.0,POINT (-155403.6740365243 3206112.497849615),
94,0,0,['Lesotho'],['Butha-Buthe'],['Nqoe'],0,No OSM location found,0.0,142.0,0.16777465259364954,0.7541035985555131,196.020655317804,182.13772583007812,1085.6093159150564,846.3733812277603,100.0,0,0,2.190931527140714,1.659188925286758,2.283236352809055,0,0.0,100.0,POINT (-141985.5759079802 3187315.700509119),
